Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Dual,Price,,Triple,Stand-by,Talk time,Features_1,Protection,_1,_1_1,Models,Build,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,Dual_1,Music play,Infrared port,Keyboard,Browser
b'blu',b'BLU Studio X Plus',b'https://fdn2.gsmarena.com/vv/bigpic/blu-st-x-plus1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700 / 1900 - D770U',,b'HSPA 21.1/5.76 Mbps',"b'2015, January. Released 2015, January'",b'Discontinued',b'155.5 x 76.6 x 10.6 mm (6.12 x 3.02 x 0.42 in)',b'170 g (6.00 oz)',"b'Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~70.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'","b'Android 4.4.2 (KitKat), upgradable to 5.0 (Lollipop)'",,b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDXC',b'8GB 1GB RAM',"b'8 MP, AF'",b'LED flash',b'1080p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity'","b'Li-Ion 2600 mAh, removable'",,"b'Black, White, Blue, Gold, Pink'",,,b'HSDPA 850 / 1900 / 2100 - D770L',,b'Up to 800 h (2G) / Up to 775 h (3G)',b'Up to 28 h (2G) / Up to 16 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Studio X',b'https://fdn2.gsmarena.com/vv/bigpic/blu-st-x.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700 / 1900 - D750U',,b'HSPA 21.1/5.76 Mbps',"b'2015, January. Released 2015, January'",b'Discontinued',b'144 x 72 x 10.5 mm (5.67 x 2.83 x 0.41 in)',b'154 g (5.43 oz)',"b'Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'Android 4.4.2 (KitKat), upgradable to 5.0 (Lollipop)'",,b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDXC',b'8GB 1GB RAM',"b'8 MP, AF'",b'LED flash',b'1080p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity'","b'Li-Ion 2100 mAh, removable'",,"b'Black, White, Blue, Gold, Pink'",,b'About 120 EUR',b'HSDPA 850 / 1900 / 2100 - D750L',,b'Up to 750 h (2G) / Up to 700 h (3G)',b'Up to 25 h (2G) / Up to 12 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Vivo Air',b'https://fdn2.gsmarena.com/vv/bigpic/blu-vivo-air.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, January. Released 2015, January'",b'Discontinued',b'139.8 x 67.4 x 5.1 mm (5.50 x 2.65 x 0.20 in)',b'97 g (3.42 oz)',b'Micro-SIM',b'AMOLED',"b'4.8 inches, 63.5 cm2 (~67.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~306 ppi density)'",b'Android 4.4.2 (KitKat)',b'Mediatek MT6592 (28 nm)',b'Octa-core 1.7 GHz Cortex-A7',b'Mali-450MP4',b'No',b'16GB 1GB RAM',"b'8 MP, AF'","b'LED flash, panorama, HDR'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2100 mAh, non-removable'",,"b'Black, White/Gold'",,b'About 190 EUR',,,b'Up to 750 h (2G) / Up to 675 h (3G)',b'Up to 24 h (2G) / Up to 12 h (3G)',,b'Corning Gorilla Glass 3',,,,,,,,,,,,,,,,
b'blu',b'BLU Studio 6.0 LTE',b'https://fdn2.gsmarena.com/vv/bigpic/blu-s6-lte.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700 / 1900 / 2100',"b'4, 7'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2014, December. Released 2014, December'",b'Discontinued',b'163.5 x 81.4 x 9.2 mm (6.44 x 3.20 x 0.36 in)',b'177 g (6.24 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'6.0 inches, 99.2 cm2 (~74.6% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~367 ppi density)'",b'Android 4.4.2 (KitKat)',b'Qualcomm MSM8928 Snapdragon 400 (28 nm)',b'Quad-core 1.6 GHz Cortex-A7',b'Adreno 305',b'microSDXC',b'16GB 2GB RAM',"b'13 MP, AF'",b'LED flash',b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 3200 mAh, removable'",,"b'Black, White'",,b'About 210 EUR',b'eMMC 4.5',,b'Up to 750 h (2G) / Up to 700 h (3G)',b'Up to 30 h (2G) / Up to 22 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Studio 5.0 HD LTE',b'https://fdn2.gsmarena.com/vv/bigpic/blu-s5hd-lte.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1700 / 1900 / 2100',"b'4, 17'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2014, December. Released 2014, December'",b'Discontinued',b'145.7 x 72 x 9 mm (5.74 x 2.83 x 0.35 in)',b'164 g (5.78 oz)',b'Micro-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.4.2 (KitKat)',b'Qualcomm MSM8926 Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',b'microSDXC (dedicated slot)',b'8GB 1GB RAM',"b'13 MP, AF'",b'LED flash',b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2200 mAh, removable'",,"b'Black, White'",,b'About 150 EUR',b'eMMC 4.5',,b'Up to 650 h (2G) / Up to 600 h (3G)',b'Up to 22 h (2G) / Up to 12 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Studio Mini LTE',b'https://fdn2.gsmarena.com/vv/bigpic/blu-Studio-Mini-LTE.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1700 / 1900 / 2100',"b'4, 7, 17'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2014, November. Released 2014, November'",b'Discontinued',b'137.1 x 67.4 x 10 mm (5.40 x 2.65 x 0.39 in)',b'145 g (5.11 oz)',b'Micro-SIM',b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~60.4% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.3 (Jelly Bean)',b'Qualcomm MSM8926 Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',"b'5 MP, AF'","b'LED flash, panorama'",b'1080p@30fps',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1850 mAh, removable'",,"b'White, Blue, Grey, Orange, Pink, Yellow'",,,b'eMMC 4.5',,b'Up to 900 h (2G) / Up to 750 h (3G)',b'Up to 24 h (2G) / Up to 15 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Studio 7.0',b'https://fdn2.gsmarena.com/vv/bigpic/blu-Studio-7.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 - D700a',,b'HSPA 21.1/5.76 Mbps',"b'2014, November. Released 2014, November'",b'Discontinued',b'187.5 x 103 x 9.4 mm (7.38 x 4.06 x 0.37 in)',b'299 g (10.55 oz)',b'Mini-SIM',b'TFT',"b'7.0 inches, 137.9 cm2 (~71.4% screen-to-body ratio)'","b'600 x 1024 pixels, 16:9 ratio (~170 ppi density)'",b'Android 4.4.2 (KitKat)',,b'Dual-core 1.3 GHz',b'Mali-400',b'microSDXC (dedicated slot)',b'8GB 1GB RAM',"b'5 MP, AF'",b'LED flash',b'1080p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 3000 mAh, non-removable'",,"b'White, Gold, Grey, Blue'",,b'About 130 EUR',b'HSDPA 850 / 2100  - D700i',,b'Up to 200 h',b'Up to 10 h',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Sport 4.5',b'https://fdn2.gsmarena.com/vv/bigpic/blu-Sport-4.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700 / 1900  - S430U',,b'HSPA 21.1/5.76 Mbps',"b'2014, October. Released 2014, October'",b'Discontinued',b'134.6 x 67 x 10.8 mm (5.30 x 2.64 x 0.43 in)',b'157 g (5.54 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~61.9% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.4.2 (KitKat)',,b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'4GB 512MB RAM',"b'5 MP, AF'",b'LED flash',b'720p@30fps',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity'","b'Li-Ion 2000 mAh, removable'",,"b'Black/Green, White/Orange'",,,b'HSDPA 850 / 1900 / 2100  - S430L',,b'Up to 930 h (2G) / Up to 780 h (3G)',b'Up to 28 h (2G) / Up to 16 h (3G)',,,b'IP55 dust/water resistant',,,,,,,,,,,,,,,
b'blu',b'BLU Life View 8.0',b'https://fdn2.gsmarena.com/vv/bigpic/blu-Life-View-8.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900  - L810a',,b'HSPA 21.1/5.76 Mbps',"b'2014, October. Released 2014, October'",b'Discontinued',b'200 x 135.2 x 8.5 mm (7.87 x 5.32 x 0.33 in)',b'350 g (12.35 oz)',b'Micro-SIM',b'IPS LCD',"b'8.0 inches, 198.2 cm2 (~73.3% screen-to-body ratio)'","b'768 x 1024 pixels, 4:3 ratio (~160 ppi density)'",b'Android 4.4.2 (KitKat)',,b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',b'3.15 MP',b'LED flash',b'720p@30fps',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 3800 mAh, non-removable'",,"b'Blue, White'",,,b'HSDPA 850 / 2100  - L810i',,,b'Up to 10 h (multimedia)',,,,,,,,,,,,,,,b'Up to 85 h',,,
b'blu',b'BLU Dash Music JR',b'https://fdn2.gsmarena.com/vv/bigpic/blu-Dash-Music-Jr.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2014, November. Released 2014, November'",b'Discontinued',b'125 x 63.8 x 12.5 mm (4.92 x 2.51 x 0.49 in)',b'121 g (4.27 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',b'TFT',"b'4.0 inches, 45.5 cm2 (~57.1% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.4.2 (KitKat)',,b'Dual-core 1.3 GHz',b'Mali-400',b'microSDXC',b'512MB 256MB RAM',b'2 MP',b'LED flash',b'720p@30fps',b'VGA',b'',"b'Yes, with stereo speakers'",b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'",b'A-GPS',b'No',b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1450 mAh, removable'",,"b'Grey, Orange, Yellow, Blue, Pink, White'",,,,,b'Up to 600 h',b'Up to 18 h',,,,,,,b'Yes',b'Yes',,,,,,,,,,
b'blu',b'BLU Life Play Mini',b'https://fdn2.gsmarena.com/vv/bigpic/blu-Life-Play-Mini.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, October. Released 2014, October'",b'Discontinued',b'127 x 64.4 x 9.4 mm (5.0 x 2.54 x 0.37 in)',b'106 g (3.74 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'IPS LCD',"b'4.0 inches, 45.5 cm2 (~55.7% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.4.2 (KitKat)',,b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'4GB 512MB RAM',b'3.15 MP',b'LED flash',b'720p@30fps',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1400 mAh, removable'",,"b'Grey, White, Blue, Pink, Yellow'",,b'About 70 EUR',b'HSDPA 850 / 1900 - L190a',,b'Up to 700 h (2G) / Up to 500 h (3G)',b'Up to 17 h (2G) / Up to 12 h (3G)',,,b'HSDPA 850 / 2100 - L190i',b'HSDPA 850 / 1700 / 1900 - L190UHSDPA 850 / 1900 / 2100 - L190L',,,,,,,,,,,,,,
b'blu',b'BLU Dash C Music',b'https://fdn2.gsmarena.com/vv/bigpic/blu-Dash-C-Music.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1700 / 1900 - D390U',,b'HSPA 21.1/5.76 Mbps',"b'2014, November. Released 2014, November'",b'Discontinued',b'125 x 63.8 x 12.5 mm (4.92 x 2.51 x 0.49 in)',b'121 g (4.27 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',b'TFT',"b'4.0 inches, 45.5 cm2 (~57.1% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.4.2 (KitKat)',,b'Dual-core 1.0 GHz',b'Mali-400',b'microSDXC',b'4GB 512MB RAM',b'3.15 MP',b'LED flash',b'720p@30fps',b'VGA',b'',"b'Yes, with stereo speakers'",b'Yes',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1450 mAh, removable'",,"b'Black, Blue, Grey, Orange, Pink, Gold, White, Yellow'",,,b'HSDPA 850 / 1900 / 2100  - D390L',,b'Up to 700 h (2G) / Up to 500 h (3G)',b'Up to 18 h (2G) / Up to 14 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Win JR',b'https://fdn2.gsmarena.com/vv/bigpic/blu-win-jr.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 - W410a',,b'HSPA 42.2/5.76 Mbps',"b'2014, September. Released 2014, September'",b'Discontinued',b'125 x 64 x 10.6 mm (4.92 x 2.52 x 0.42 in)',b'125 g (4.41 oz)',b'Dual SIM (Mini-SIM)',b'TFT LCD',"b'4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Microsoft Windows Phone 8.1',b'Qualcomm Snapdragon 200 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 302',b'microSDXC',"b'4GB ROM, 512MB RAM'","b'5 MP, AF'","b'LED flash, HDR'",b'720p@30fps',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1950 mAh, removable'",,"b'Neon Orange, Neon Green, Neon Yellow, White'",,,b'HSDPA 850 / 2100 - W410i',,b'Up to 700 h',b'Up to 19 h (2G) / Up to 15 h (3G)',,,b'HSDPA 850 / 1700 / 1900 - W410U',b'eMMC 4.5',,,,,,,,,,,,,,
b'blu',b'BLU Win HD',b'https://fdn2.gsmarena.com/vv/bigpic/blu-win-hd.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 1700 - W510U',,b'HSPA 42.2/5.76 Mbps',"b'2014, September. Released 2014, September'",b'Discontinued',b'144.8 x 69.9 x 7.8 mm (5.70 x 2.75 x 0.31 in)',b'139 g (4.90 oz)',b'Dual SIM (Micro-SIM)',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~68.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Microsoft Windows Phone 8.1',b'Qualcomm Snapdragon 200 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 302',b'microSDHC',"b'8GB ROM, 1GB RAM'","b'8 MP, AF'","b'LED flash, HDR'",b'1080p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2200 mAh, removable'",,"b'Neon Orange, Neon Green, Neon Yellow, White'",,b'About 150 EUR',b'HSDPA 850 / 1900 / 2100 - W510L',,b'Up to 750 h',b'Up to 23 h (2G) / Up to 18 h (3G)',,,b'eMMC 4.5',,,,,,,,,,,,,,,
b'blu',b'BLU Studio 5.0 C HD',b'https://fdn2.gsmarena.com/vv/bigpic/blu-studio-50-c-hd-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 1700 - D534U',,b'HSPA 21.1/5.76 Mbps',"b'2014, August. Released 2014, August'",b'Discontinued',b'146 x 74 x 9.3 mm (5.75 x 2.91 x 0.37 in)',b'166 g (5.86 oz)',b'Dual SIM (Mini-SIM)',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~63.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.4.2 (KitKat)',b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDXC',b'4GB 1GB RAM',"b'8 MP, AF'","b'LED flash, HDR'",b'1080p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, removable'",,"b'Black, Blue, Orange, Pink, White, Yellow'",,b'About 110 EUR',b'HSDPA 850 / 1900 / 2100 - D534L',,b'Up to 880 h (2G) / Up to 720 h (3G)',b'Up to 22 h (2G) / Up to 10 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Studio C Mini',b'https://fdn2.gsmarena.com/vv/bigpic/blu-studio-c-mini-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 1700 - D670U',,b'HSPA 21.1/5.76 Mbps',"b'2014, August. Released 2014, August'",b'Discontinued',b'138 x 71.5 x 9.5 mm (5.43 x 2.81 x 0.37 in)',b'156 g (5.50 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',b'IPS LCD',"b'4.7 inches, 62.9 cm2 (~63.7% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~199 ppi density)'",b'Android 4.4.2 (KitKat)',b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDXC',b'4GB 512MB RAM',"b'5 MP, AF'",b'LED flash',b'1080p@30fps',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, removable'",,"b'Black, Blue, Orange, Pink, White, Yellow'",,,b'HSDPA 850 / 1900 / 2100 - D670L',,b'Up to 900 h (2G) / Up to 750 h (3G)',b'Up to 24 h (2G) / Up to 10 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Studio 5.0 C',b'https://fdn2.gsmarena.com/vv/bigpic/blu-studio-50-c-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 1700 - D536U',,b'HSPA 21.1/5.76 Mbps',"b'2014, August. Released 2014, August'",b'Discontinued',b'145 x 73 x 9.7 mm (5.71 x 2.87 x 0.38 in)',b'170 g (6.00 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'5.0 inches, 68.9 cm2 (~65.1% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 4.4.2 (KitKat)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'4GB 512MB RAM',b'5 MP',b'LED flash',b'720p@30fps',b'VGA',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'",b'3.0',"b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1800 mAh, removable'",,"b'Black, Blue, Orange, Pink, White, Yellow'",,b'About 80 EUR',b'HSDPA 850 / 1900 / 2100 - D536L',,b'Up to 850 h (2G) / Up to 720 h (3G)',b'Up to 23 h (2G) / Up to 9 h (3G)',,,,,,,,,,,,,,,,,,
b'blu',b'BLU Studio 5.0 CE',b'https://fdn2.gsmarena.com/vv/bigpic/blu-studio-50-ce-new.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,"b'2014, August. Released 2014, August'",b'Discontinued',b'145 x 73 x 9.7 mm (5.71 x 2.87 x 0.38 in)',b'171 g (6.03 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'5.0 inches, 68.9 cm2 (~65.1% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 4.4.2 (KitKat)',,b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC',b'4GB 512MB RAM',b'3.15 MP',b'LED flash',b'720p@30fps',b'VGA',b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',b'3.0',"b'Yes, with A-GPS'",b'No',b'Stereo FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1800 mAh, removable'",,"b'Black, Blue, Orange, Pink, White, Yellow'",,,,,b'Up to 800 h',b'Up to 18 h',,,,,,,b'Class 12',b'Class 12',,,,,,,,,,
b'blu',b'BLU Vivo IV',b'https://fdn2.gsmarena.com/vv/bigpic/blu-vivo-iv.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2014, May. Released 2014, May'",b'Discontinued',b'145.1 x 70.2 x 5.5 mm (5.71 x 2.76 x 0.22 in)',b'129 g (4.55 oz)',b'Micro-SIM',b'Super AMOLED',"b'5.0 inches, 68.9 cm2 (~67.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'","b'Android 4.2.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)'",b'Mediatek MT6592 (28 nm)',b'Octa-core 1.7 GHz Cortex-A7',b'Mali-450MP4',b'No',b'16GB 2GB RAM',"b'13 MP, AF'","b'LED flash, panorama, HDR'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity'","b'Li-Po 2300 mAh, non-removable'",,"b'Black, White/Silver, White/Gold'",,b'About 260 EUR',,,b'Up to 750 h (2G) / Up to 675 h (3G)',b'Up to 24 h (2G) / Up to 12 h (3G)',,b'Corning Gorilla Glass 3',,,,,,,,,,,,,,,,
