Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Protection,OS,Chipset,CPU,GPU,Card slot,Internal,,Quad,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,SAR,Price,Dual,Features_1,Single_1,Build,Talk time,Stand-by,Infrared port,Music play,SAR EU,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,_1,_1_1,Keyboard,Browser
b'micromax',b'Micromax A77 Canvas Juice',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-juice-a77.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 21.1/5.76 Mbps',"b'2013, November. Released 2013, December'",b'Discontinued',b'-',b'-',b'Dual SIM',b'TFT',"b'5.0 inches, 68.9 cm2'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",,b'Android 4.2.2 (Jelly Bean)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,,b'LED flash',b'720p@30fps',"b'5 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 3000 mAh, removable'",,b'White',,,b'About 90 EUR',,,b'VGA',,b'Up to 10 h',b'Up to 282 h',,,,,,,,,,,,,,
b'micromax',b'Micromax A117 Canvas Magnus',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-magnus.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 42.2/11.5 Mbps',"b'2013, October. Released 2013, October'",b'Discontinued',b'144 x 74 x 9 mm (5.67 x 2.91 x 0.35 in)',b'-',b'Dual SIM (Mini-SIM)',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~64.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",,b'Android 4.2 (Jelly Bean)',b'Mediatek MT6589T (28 nm)',b'Quad-core 1.5 GHz Cortex-A7',b'PowerVR SGX544MP2',b'microSDHC (dedicated slot)',"b'4GB (2.6GB user available), 1GB RAM'",,,b'LED flash',b'720p@30fps',"b'12 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity'","b'Li-Ion 2000 mAh, removable'",,"b'Black, White'",,,b'About 180 EUR',,,b'2 MP',,b'Up to 7 h',b'Up to 180 h',,,,,,,,,,,,,,
b'micromax',b'Micromax Canvas Turbo',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-turbo.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 42.2/11.5 Mbps',"b'2013, October. Released 2013, October'",b'Discontinued',b'-',b'-',b'Dual SIM (Micro-SIM)',b'IPS LCD',"b'5.0 inches, 68.9 cm2'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'",,b'Android 4.2.1 (Jelly Bean)',b'Mediatek MT6589T (28 nm)',b'Quad-core 1.5 GHz Cortex-A7',b'PowerVR SGX544MP2',b'No',"b'16GB (12.5 user available), 2GB RAM'",,,b'LED flash',b'1080p@30fps',"b'13 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2000 mAh, non-removable'",,"b'Black, White'",,,b'About 240 EUR',,,b'5 MP',,b'Up to 7 h',b'Up to 105 h',,,,,,,,,,,,,,
b'micromax',b'Micromax Canvas Tab P650',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-p650.jpg',b'GSM / HSPA',b'GSM 900 / 1800',b'HSDPA 2100',,b'HSPA 42.2/5.76 Mbps',"b'2013, September. Released 2013, September'",b'Discontinued',b'204 x 154 x 9.6 mm (8.03 x 6.06 x 0.38 in)',b'-',b'Yes',b'IPS LCD',"b'8.0 inches, 198.2 cm2 (~63.1% screen-to-body ratio)'","b'768 x 1024 pixels, 4:3 ratio (~160 ppi density)'",,b'Android 4.2.1 (Jelly Bean)',,b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'microSDHC (dedicated slot)',b'16GB 1GB RAM',,,,b'Yes',"b'5 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'FM radio, recording'",b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 4800 mAh, non-removable'",,"b'Black, White'",,,b'About 170 EUR',,,b'2 MP',,b'Up to 10 h',b'Up to 400 h',,,,,,,,,,,,,,
b'micromax',b'Micromax A113 Canvas Ego',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-ego-canvas-ego-a113.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 7.2/5.76 Mbps',"b'2013, Q3. Released 2013, Q3'",b'Discontinued',b'143.4 x 72.4 x 9 mm (5.65 x 2.85 x 0.35 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.7 inches, 60.9 cm2 (~58.7% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~234 ppi density)'",,b'Android 4.1.2 (Jelly Bean)',,b'Quad-core 1.2 GHz',,b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,,b'LED flash',b'Yes',"b'8 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, removable'",,b'Black',,,b'About 140 EUR',,,b'2 MP',,b'Up to 6 h',b'Up to 220 h',,,,,,,,,,,,,,
b'micromax',b'Micromax A76',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-a76.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 21.1/5.76 Mbps',"b'2013, Q3. Released 2013, Q3'",b'Discontinued',b'-',b'-',b'Dual SIM',b'TFT',"b'5.0 inches, 68.9 cm2'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",,b'Android 4.2 (Jelly Bean)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.2 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,,b'LED flash',b'720p@30fps',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, removable'",,"b'Black, White'",,,b'About 100 EUR',,,b'VGA',,b'Up to 7 h',b'Up to 250 h',,,,,,,,,,,,,,
b'micromax',b'Micromax A74 Canvas Fun',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-a74.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 21.1/5.76 Mbps',"b'2013, September. Released 2013, September'",b'Discontinued',b'133 x 67 x 10.1 mm (5.24 x 2.64 x 0.40 in)',b'-',b'Dual SIM',b'TFT',"b'4.5 inches, 55.8 cm2 (~62.6% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",,b'Android 4.2.2 (Jelly Bean)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,,b'LED flash',b'Yes',b'5 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'FM radio, recording'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1500 mAh, removable'",,"b'Black, Blue, Red'",,,b'About 90 EUR',,,b'VGA',,b'Up to 5 h',b'Up to 155 h',,,,,,,,,,,,,,
b'micromax',b'Micromax A67 Bolt',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-bolt-bolt-a67.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, August. Released 2013, August'",b'Discontinued',b'137.7 x 67.6 x 10.5 mm (5.42 x 2.66 x 0.41 in)',b'-',b'Dual SIM',"b'TFT, 256K colors'","b'4.5 inches, 55.8 cm2 (~59.9% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",,b'Android 4.0.3 (Ice Cream Sandwich)',,b'Dual-core 1.0 GHz Cortex-A5',,b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,,b'LED flash',b'Yes',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, A2DP, EDR'",b'No',b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1850 mAh, removable'",,"b'Black, White'",,,b'About 60 EUR',,,b'VGA',,b'Up to 4 h',b'Up to 215 h',,,,b'Class 12',b'Class 12',,,,,,,,,
b'micromax',b'Micromax A63 Canvas Fun',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-a63-new.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 21.1/5.76 Mbps',"b'2013, Q3. Released 2013, Q3'",b'Discontinued',b'124.5 x 65.7 x 11.3 mm (4.90 x 2.59 x 0.44 in)',b'-',b'Dual SIM',b'TFT',"b'4.0 inches, 45.5 cm2 (~55.7% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'Android 4.2.2 (Jelly Bean)',b'Mediatek MT6572 (28 nm)',b'Dual-core 1.3 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,,b'LED flash',b'Yes',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'FM radio, recording'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1500 mAh, removable'",,b'Black/Blue',,,b'About 60 EUR',,,b'VGA',,b'Up to 4 h',b'Up to 135 h',,,,,,,,,,,,,,
b'micromax',b'Micromax A240 Canvas Doodle 2',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-a240-canvas-doodle-2.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 42.2/11.5 Mbps',"b'2013, August. Released 2013, August'",b'Discontinued',b'161 x 82.5 x 8.9 mm',b'220 g (7.76 oz)',b'Dual SIM',b'IPS LCD',"b'5.7 inches, 89.6 cm2 (~67.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~258 ppi density)'",,b'Android 4.2.1 (Jelly Bean)',b'Mediatek MT6589 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'No',"b'16GB (13GB user available), 1GB RAM'",,,"b'Dual-LED flash, HDR'",b'1080p@30fps',"b'12 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2600 mAh, removable'",,b'Silver',,,b'About 230 EUR',,,b'5 MP',,b'Up to 8 h',b'Up to 220 h',,,,,,,,,,,,,,
b'micromax',b'Micromax A92',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-a92.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 7.2/5.76 Mbps',"b'2013, June. Released 2013, July'",b'Discontinued',b'147 x 77 x 10.8 mm (5.79 x 3.03 x 0.43 in)',b'-',b'Dual SIM (Mini-SIM)',b'IPS LCD',"b'5.0 inches, 71.2 cm2 (~62.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~187 ppi density)'",,b'Android 4.1.2 (Jelly Bean)',b'Mediatek MT6577 (40 nm)',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,,b'LED flash',b'720p',"b'5 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'FM radio, recording'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, removable'",,"b'Black, White'",,,b'About 110 EUR',,,b'Yes',,b'Up to 6 h',b'Up to 240 h',,,,,,,,,,,,,,
b'micromax',b'Micromax Canvas 4 A210',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-4.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 42.2/11.5 Mbps',"b'2013, June. Released 2013, July'",b'Discontinued',b'144.5 x 73.8 x 8.9 mm (5.69 x 2.91 x 0.35 in)',b'158 g (5.57 oz)',b'Dual SIM (dual stand-by)',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~64.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Corning Gorilla Glass',b'Android 4.2.1 (Jelly Bean)',b'Mediatek MT6589 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'microSDHC (dedicated slot)',"b'16GB (10GB user available), 1GB RAM'",,,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'13 MP, AF'",b'720p',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 3.0',"b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, removable'",,"b'Gray, White'",,,b'About 230 EUR',,,b'5 MP',,b'Up to 8 h',b'Up to 220 h',,,,,,,,,,,,,,
b'micromax',b'Micromax A88',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-a88.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',b'2013. Released 2013',b'Discontinued',b'135 x 68.7 x 11.3 mm (5.31 x 2.70 x 0.44 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'4.5 inches, 55.8 cm2 (~60.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",,b'Android 4.1.1 (Jelly Bean)',b'Mediatek MT6577 (40 nm)',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531u',b'microSDHC (dedicated slot)',"b'4GB (2GB user available), 512MB RAM'",,,b'Dual-LED flash',b'720p',"b'5 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'",b'Yes',b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1800 mAh, removable'",,"b'Black, White'",,,b'About 110 EUR',,,b'Yes',,b'Up to 5 h',b'Up to 260 h',,,,,,,,,,,,,,
b'micromax',b'Micromax A110Q Canvas 2 Plus',b'https://fdn2.gsmarena.com/vv/bigpic/Micromax-A110Q-Canvas-2-Plus.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 21.1/5.76 Mbps',"b'2013, May. Released 2013, May'",b'Discontinued',b'147 x 76.5 x 9.7 mm (5.79 x 3.01 x 0.38 in)',b'164 g (5.78 oz)',b'Dual SIM (Mini-SIM)',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~61.3% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Yes',b'Android 4.2 (Jelly Bean)',b'Mediatek MT6589M (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'microSDHC (dedicated slot)',"b'4GB (1.5GB user available), 1GB RAM'",,,b'Dual-LED flash',b'Yes',"b'8 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity'","b'Li-Ion 2000 mAh, removable'",,"b'Black, White'",,,b'About 180 EUR',,,b'2 MP',,b'Up to 6 h',b'Up to 280 h',,,,,,,,,,,,,,
b'micromax',b'Micromax X322',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-x322.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2013. Released 2013',b'Discontinued',b'130.8 x 58.2 x 14.2 mm (5.15 x 2.29 x 0.56 in)',b'108 g (3.81 oz)',b'Dual SIM',b'TFT',"b'2.8 inches, 24.3 cm2 (~31.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,,,,,b'microSDHC (dedicated slot)',,b'No',,,b'Yes',b'VGA',,b'Yes',b'Yes',b'No',b'Yes',b'No',b'No',b'FM radio',b'Proprietary',b'',"b'Li-Ion, removable'",,b'Gray',,,b'About 20 EUR',,,,,b'Up to 5 h',b'Up to 300 h',,,,b'Class 10',b'',b'Yes',b'Yes',"b'SMS, MMS, Email'",b'Downloadable',b'No',b'Audio/video player',,,
b'micromax',b'Micromax X321',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-x321.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2013. Released 2013',b'Discontinued',b'127.8 x 56 x 8.9 mm (5.03 x 2.20 x 0.35 in)',b'98.6 g (3.46 oz)',b'Dual SIM',b'TFT',"b'2.8 inches, 24.3 cm2 (~33.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,,,,,b'microSDHC (dedicated slot)',,b'No',,,b'Yes',b'VGA',,b'Yes',b'Yes',b'No',b'Yes',b'No',b'No',b'FM radio',b'Proprietary',b'',"b'Li-Ion, removable'",,b'White',,,b'About 20 EUR',,,,,b'Up to 4 h',b'Up to 150 h',,,,b'Class 12',b'',b'Yes',b'Yes',"b'SMS, MMS'",b'Downloadable',b'No',b'Audio/video player',,,
b'micromax',b'Micromax X295',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-x295.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2013. Released 2013',b'Discontinued',b'121 x 51 x 10.8 mm (4.76 x 2.01 x 0.43 in)',b'-',b'Dual SIM',b'TFT',"b'2.6 inches, 20.9 cm2 (~33.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",,,,,,b'microSDHC (dedicated slot)',,b'No',,,b'Yes',b'VGA',,b'Yes',b'Yes',b'No',b'Yes',b'No',b'No',b'FM radio',b'Proprietary',b'',"b'Li-Ion, removable'",,b'Gray',,,b'About 20 EUR',,,,,b'Up to 4 h',b'Up to 200 h',,,,b'Class 10',b'Yes',b'Yes',b'Yes',"b'SMS, MMS'",b'Downloadable',b'No',b'Audio/video player',,,
b'micromax',b'Micromax X286',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-x286.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2013. Released 2013',b'Discontinued',b'119 x 51 x 14.5 mm (4.69 x 2.01 x 0.57 in)',b'-',b'Dual SIM',b'TFT',"b'2.4 inches, 17.8 cm2 (~29.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,,b'microSDHC (dedicated slot)',,b'No',,,b'Yes',b'VGA',,b'Yes',b'Yes',b'No',b'Yes',b'No',b'No',b'FM radio',b'Proprietary',b'',"b'Li-Ion, removable'",,"b'White, Gray'",,,b'About 20 EUR',,,,,b'Up to 4 h 30 min',b'Up to 220 h',,,,b'No',b'No',b'Yes',b'Yes',b'SMS',b'Downloadable',b'',b'Audio/video player',,,
b'micromax',b'Micromax X278',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-x278.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2013. Released 2013',b'Discontinued',b'123 x 50 x 15.8 mm (4.84 x 1.97 x 0.62 in)',b'-',b'Dual SIM',b'TFT',"b'2.4 inches, 17.8 cm2 (~29.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,,,,,b'microSDHC (dedicated slot)',,b'No',,,b'Yes',b'VGA',,b'Yes',b'Yes',b'No',b'Yes',b'No',b'No',b'FM radio',b'Proprietary',b'',"b'Li-Ion, removable'",,b'Black',,,,,,,,b'Up to 5 h 30 min',b'Up to 260 h',,,,b'Class 10',b'No',b'Yes',b'Yes',"b'SMS, MMS'",b'Downloadable',b'',b'Audio/video player',,,
b'micromax',b'Micromax X099',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-x099.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2013. Released 2013',b'Discontinued',b'109 x 46 x 14.8 mm (4.29 x 1.81 x 0.58 in)',b'-',b'Dual SIM',b'TFT',"b'1.77 inches, 9.9 cm2 (~19.7% screen-to-body ratio)'",b'128 x 160 pixels (~116 ppi density)',,,,,,b'microSDHC (dedicated slot)',,b'No',,,b'Yes',b'VGA',,b'Yes',b'Yes',b'No',b'Yes',b'No',b'No',b'FM radio',b'Proprietary',b'',"b'Li-Ion, removable'",,b'Black',,,b'About 10 EUR',,,,,,,,,,b'No',b'No',b'Yes',b'Yes',b'SMS',b'Downloadable',b'No',b'Audio/video player',,,
b'micromax',b'Micromax GC333',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-gc333.jpg',b'GSM / CDMA',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2013. Released 2013',b'Discontinued',b'-',b'-',b'Dual SIM',b'TFT',"b'2.2 inches, 15.2 cm2'",b'176 x 220 pixels (~128 ppi density)',,,,,,b'microSDHC (dedicated slot)',,b'CDMA 800',,,b'Yes',b'VGA',,b'Yes',b'Yes',b'No',b'Yes',b'No',b'No',b'Stereo FM radio',b'Proprietary',b'',"b'Li-Ion, removable'",,b'Black',,,b'About 40 EUR',,,,,b'Up to 5 h',b'Up to 150 h',,,,b'Yes',b'No',b'Yes',b'Yes',b'SMS',b'Downloadable',b'No',b'No',b'Audio/video player',,
b'micromax',b'Micromax X396',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-x396.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2013. Released 2013',b'Discontinued',b'112 x 60 x 11.1 mm (4.41 x 2.36 x 0.44 in)',b'-',b'Dual SIM (Mini-SIM)',b'TFT',"b'3.2 inches, 31.7 cm2 (~47.2% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~125 ppi density)'",,,,,,b'microSDHC (dedicated slot)',,b'No',,,b'Yes',b'VGA',,b'Yes',b'Yes',b'No',b'Yes',b'No',b'No',b'FM radio',b'Proprietary',b'',"b'Li-Ion, removable'",,b'White',,,,,,,,,,,,,b'Class 12',b'',b'Yes',b'Yes',"b'SMS, MMS, Email'",b'Downloadable',b'Yes',b'Audio/video player Photo viewer Organizer',,,
b'micromax',b'Micromax X335C',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-x335c.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2013. Released 2013',b'Discontinued',b'104 x 57 x 13.3 mm (4.09 x 2.24 x 0.52 in)',b'92 g (3.25 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.8 inches, 24.3 cm2 (~41.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,,,,,b'microSDHC (dedicated slot)',,b'No',,,b'Yes',b'VGA',,b'Yes',b'Yes',b'No',b'Yes',b'No',b'No',b'FM radio',b'Proprietary',b'',"b'Li-Ion, removable'",,"b'Black, White'",,,b'About 30 EUR',,,,,b'Up to 3 h',b'Up to 280 h',,,,b'Class 12',b'Class 12',b'Yes',b'Yes',"b'SMS, MMS'",b'Downloadable',b'Yes',b'Audio/video player Photo viewer Organizer',,,
b'micromax',b'Micromax A111 Canvas Doodle',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-a111.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA 7.2/5.76 Mbps',"b'2013, May. Released 2013, May'",b'Discontinued',b'147 x 76.5 x 9.7 mm (5.79 x 3.01 x 0.38 in)',b'168 g (5.93 oz)',b'Dual SIM (Mini-SIM)',b'TFT',"b'5.3 inches, 77.4 cm2 (~68.8% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~185 ppi density)'",,b'Android 4.1.2 (Jelly Bean)',b'Qualcomm MSM8225Q Snapdragon S4 Play',b'Quad-core 1.2 GHz Cortex-A5',b'Adreno 203',b'microSDHC (dedicated slot)',"b'4GB (1.22GB user available), 512MB RAM'",,,b'Dual-LED flash',b'Yes',"b'8 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2100 mAh, removable'",,b'White',,,b'About 190 EUR',,,b'2 MP',,b'Up to 6 h 30 min',b'Up to 220 h',,,b'0.33 W/kg (head) \xc2\xa0 \xc2\xa0 0.49 W/kg (body)',,,,,,,,,,,
b'micromax',b'Micromax Funbook 3G P600',b'https://fdn2.gsmarena.com/vv/bigpic/micromax-p600.jpg',b'GSM / HSPA',b'GSM 900 / 1800',b'HSDPA 2100',,b'HSPA',"b'2013, March. Released 2013, March'",b'Discontinued',b'193.5 x 119.5 x 11.5 mm (7.62 x 4.70 x 0.45 in)',b'370 g (13.05 oz)',b'Yes',b'TFT',"b'7.0 inches, 139.5 cm2 (~60.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~133 ppi density)'",,b'Android 4.0.4 (Ice Cream Sandwich)',,b'Dual-core 1.0 GHz Cortex-A5',,b'microSDHC (dedicated slot)',b'2GB',,,,b'Yes',b'2 MP',b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'3.0',b'No',b'No',b'FM radio',b'2.0',b'Accelerometer',"b'Li-Po 3000 mAh, non-removable'",,b'Black',,,b'About 130 EUR',,,b'VGA',,b'Up to 10 h',b'Up to 224 h',,,,,,,,,,,,,,
