Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,_1,Quad,Features,Video,Dual,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,128GB 8GB RAM,256GB 8GB RAM,Single,Triple,Build,Penta,_1_1,Infrared port,256GB 12GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,512GB 8GB RAM,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,128GB 4GB RAM,Single_1,4GB 32MB RAM,128GB 6GB RAM,Dual_1,64GB 3GB RAM,32GB 2GB RAM,SAR EU,4GB,Five,64GB 4GB RAM,256GB 6GB RAM,32GB 3GB RAM,Protection,Audio quality,16GB 2GB RAM,Stand-by,32GB 4GB RAM,Talk time,Music play,SAR,Keyboard,Browser
b'huawei',b'Huawei G610s',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-g610s.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100 - SIM 1',,,b'HSPA 7.2/5.76 Mbps',"b'2013, July. Released 2013, August'",b'Discontinued',b'142 x 73.6 x 9.9 mm (5.59 x 2.90 x 0.39 in)',b'170 g (6.00 oz)',b'Dual SIM (Mini-SIM)',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~65.9% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~220 ppi density)'",b'Android 4.2 (Jelly Bean)',b'Mediatek MT6589 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,,b'LED flash',b'720p',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot, DLNA'",b'Yes',"b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2150 mAh, removable'",,"b'Black, White'","b'G610-U00, G610-U20'",b'About 150 EUR',,,"b'5 MP, AF'",,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,b'0.39 W/kg (head)',,,,,,,,,,,,,,,
b'huawei',b'Huawei U8687 Cronos',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-u8687-cronos.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'No',b'HSDPA 850 / 1700 / 1900 / 2100 - USA model',,,b'HSPA',"b'2013, November. Released 2013, November'",b'Discontinued',b'117.1 x 62 x 12.5 mm (4.61 x 2.44 x 0.49 in)',b'-',b'Mini-SIM',b'TFT',"b'3.5 inches, 36.5 cm2 (~50.2% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',b'Qualcomm MSM7225A Snapdragon S1',b'1.0 GHz Cortex-A5',b'Adreno 200',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,,,b'Yes',,,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion, removable'",,b'Black',,b'About 50 EUR',,,b'3.15 MP',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'1.00 W/kg (head) \xc2\xa0 \xc2\xa0 0.56 W/kg (body)',,
b'huawei',b'Huawei Ascend G525',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g525.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,b'HSDPA 900 / 2100 - SIM 1',,,b'HSPA 7.2/5.76 Mbps',b'2013. Released 2013',b'Discontinued',b'134 x 66.8 x 9.9 mm (5.28 x 2.63 x 0.39 in)',b'155 g (5.47 oz)',b'Dual SIM (Mini-SIM)',b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~62.4% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~245 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Qualcomm MSM8225Q Snapdragon S4 Play',b'Quad-core 1.2 GHz Cortex-A5',b'Adreno 203',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,,,b'Yes',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot, DLNA'","b'2.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1700 mAh, removable'",,"b'Black, White'",b'G525-U00',b'About 160 EUR',,,"b'5 MP, AF'",,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,b'Up to 340 h',,b'Up to 5 h 50 min',,,,
b'huawei',b'Huawei MediaPad 7 Youth',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-7-youth.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'',b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2013, July. Released 2013, August'",b'Discontinued',b'193.4 x 120.6 x 9.9 mm (7.61 x 4.75 x 0.39 in)',b'350 g (12.35 oz)',b'MIni-SIM',b'TFT',"b'7.0 inches, 137.9 cm2 (~59.1% screen-to-body ratio)'","b'600 x 1024 pixels, 16:9 ratio (~170 ppi density)'",b'Android 4.1.2 (Jelly Bean)',,b'Dual-core 1.6 GHz Cortex-A9',,b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,,,b'Yes',,,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',"b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',b'Accelerometer',"b'Li-Po 4100 mAh, non-removable'",,b'Black/Silver',,b'About 150 EUR',,,b'3.15 MP',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'huawei',b'Huawei MediaPad 7 Vogue',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-7-vogue.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',,b'HSDPA 900 / 2100',,,b'HSPA 42.2/5.76 Mbps',"b'2013, June. Released 2013, July'",b'Discontinued',b'193.8 x 121.3 x 9.5 mm (7.63 x 4.78 x 0.37 in)',b'335 g (11.82 oz)',b'Mini-SIM',b'IPS LCD',"b'7.0 inches, 137.9 cm2 (~58.7% screen-to-body ratio)'","b'600 x 1024 pixels, 16:9 ratio (~170 ppi density)'","b'Android 4.1 (Jelly Bean), EMUI 1.5'",b'Huawei K3V2',b'Quad-core 1.2 GHz Cortex-A9',b'Vivante GC4000',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,,,b'Yes',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot, DLNA'","b'3.0, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'No',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity'","b'Li-Po 4100 mAh, non-removable'",,"b'Black, White'",,b'About 180 EUR',,,b'3.15 MP',,,,,,,,b'Contrast ratio: 945:1 (nominal) / 2.504:1 (sunlight)',b'Photo / Video',b'Voice 64dB / Noise 72dB / Ring 67dB',b'Endurance rating 62h',,,,,,,,,,b'VGA',,,,,,,,,,,,,b'Noise -87.7dB / Crosstalk -86.4dB',,,,b'Up to 20 h (multimedia)',,,,
b'huawei',b'Huawei Ascend P6',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-p6-ofic.jpg',b'GSM / HSPA / EVDO',b'GSM 850 / 900 / 1800 / 1900 - international version',b'GSM 900 / 1800 / 1900  - SIM 1 - for ChinaCDMA - SIM 2 - for China',b'HSDPA 850 / 900 / 1700 / 1900 / 2100 - international version',,,"b'HSPA 21.1/5.76 Mbps, EV-DO Rev. A 3.1 Mbps (version for China)'","b'2013, June. Released 2013, June'",b'Discontinued',b'132.7 x 65.5 x 6.2 mm (5.22 x 2.58 x 0.24 in)',b'120 g (4.23 oz)',"b'Single SIM (Micro-SIM) or Hybrid Dual SIM (Micro-SIM, dual stand-by)'",b'IPS+ LCD',"b'4.7 inches, 60.9 cm2 (~70.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'","b'Android 4.2.2 (Jelly Bean), upgradable to 4.4.2 (KitKat), EMUI 1.6'",b'Huawei K3V2',b'Quad-core 1.5 GHz Cortex-A9',b'Vivante GC4000',b'microSDXC (uses shared SIM slot) - dual SIM model only',"b'8GB 2GB RAM, 16GB 2GB RAM'",b'CDMA2000 1xEV-DO - for China',,"b'LED flash, HDR'",b'1080p@30fps',,,b'720p',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot'","b'3.0, A2DP, EDR, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, gyro, proximity, compass, temperature'","b'Li-Po 2000 mAh, non-removable'",,"b'Black, White, Pink'","b'P6-U06, P6'",b'About 230 EUR',,,"b'8 MP, f/2.0, AF'",,,,,,,,b'Contrast ratio: 1080:1 (nominal) / 1.865:1 (sunlight)',b'Photo / Video',b'Voice 64dB / Noise 66dB / Ring 75dB',b'Endurance rating 46h',,,,,,,,,,b'5 MP',,,,,,b'0.64 W/kg (head)',,,,,,b'Corning Gorilla Glass',,,b'Up to 416 h (2G) / Up to 315 h (3G)',,b'Up to 28 h (2G) / Up to 14 h 30 min (3G)',,,,
b'huawei',b'Huawei Ascend Y300',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-y300.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100 - Y300-0151 model',b'HSDPA 900 / 2100 - Y300-0100 model',,,b'HSPA 7.2/5.76 Mbps',"b'2013, March. Released 2013, March'",b'Discontinued',b'124.5 x 63.8 x 11.2 mm (4.90 x 2.51 x 0.44 in)',b'130 g (4.59 oz)',b'Mini-SIM',b'IPS LCD',"b'4.0 inches, 45.5 cm2 (~57.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Qualcomm MSM8225 Snapdragon S4 Play',b'Dual-core 1.0 GHz Cortex-A5',b'Adreno 203',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,,b'LED flash',b'480p@30fps',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot, DLNA'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1730 mAh, removable'",,"b'Black, White'","b'Y300-0100, Y300-0151'",b'About 90 EUR',,,"b'5 MP, AF'",,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,b'0.75 W/kg (head) \xc2\xa0 \xc2\xa0 0.77 W/kg (body)',,,,,,b'Scratch-resistant glass',,,b'Up to 320 h (2G) / Up to 320 h (3G)',,b'Up to 5 h (2G) / Up to 5 h (3G)',,b'0.82 W/kg (head) \xc2\xa0 \xc2\xa0 1.02 W/kg (body)',,
b'huawei',b'Huawei Premia 4G M931',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-premia-4g.jpg',b'CDMA / LTE',b'CDMA 850 / 1700 / 1900',,,"b'2, 4'",,b'LTE',"b'2013, March. Released 2013, March'",b'Discontinued',b'126 x 64.3 x 12.2 mm (4.96 x 2.53 x 0.48 in)',b'140 g (4.94 oz)',b'Mini-SIM',b'TFT',"b'4.0 inches, 45.5 cm2 (~56.2% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',b'Qualcomm MSM8960 Snapdragon S4 Plus',b'Dual-core 1.5 GHz Krait',b'Adreno 225',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,,b'LED flash',b'Yes',,,b'720p',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 1650 mAh, removable'",,b'Black',,b'About 120 EUR',,,"b'5 MP, AF'",,,,,,,,,,,,,b'No',b'No',,,,,,,b'1.3 MP',,,,,,,,,,,,b'Corning Gorilla Glass',,,b'Up to 150 h',,b'Up to 6 h',,,,
b'huawei',b'Huawei Ascend Y210D',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-y210d.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 1900 / 2100 - Y210-0251 model',b'HSDPA 900 / 2100 - Y210-0200 model',,,b'HSPA 7.2/0.384 Mbps',"b'2013, March. Released 2013, March'",b'Discontinued',b'117 x 62 x 12.4 mm (4.61 x 2.44 x 0.49 in)',b'120 g (4.23 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT, 256K colors'","b'3.5 inches, 36.5 cm2 (~50.3% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 2.3.6 (Gingerbread)',b'Qualcomm MSM7225A Snapdragon S1',b'1.0 GHz Cortex-A5',b'Adreno 200',b'microSDHC (dedicated slot)',b'512MB 256MB RAM',b'No',,,b'480p@30fps',,,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, EDR'","b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1700 mAh, removable'",,b'Black',"b'Y210-0251, Y210-0200'",b'About 70 EUR',,,b'2 MP',,,,,,,,,,,,,,,,,,,,,,,,,,,b'0.78 W/kg (head) \xc2\xa0 \xc2\xa0 1.15 W/kg (body)',,,,,,,,,,,,,,,
b'huawei',b'Huawei Ascend P2',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-p2.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',,b'HSDPA 900 / 2100',b'LTE (unspecified)',,"b'HSPA, LTE Cat4 150/50 Mbps'","b'2013, February. Released 2013, April'",b'Discontinued',b'136.2 x 66.7 x 8.4 mm (5.36 x 2.63 x 0.33 in)',b'122 g (4.30 oz)',b'Micro-SIM',b'IPS LCD',"b'4.7 inches, 60.9 cm2 (~67.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'","b'Android 4.1.2 (Jelly Bean), EMUI 1.6'",b'Huawei K3V2',b'Quad-core 1.5 GHz Cortex-A9',b'Vivante GC4000',b'No',b'16GB 1GB RAM',,,"b'LED flash, HDR'","b'1080p@30fps, HDR'",,,b'720p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, dual band, DLNA, hotspot'","b'4.0, A2DP, EDR, LE'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 2420 mAh, removable'",,"b'Black, White'",,b'About 210 EUR',,,"b'13 MP, AF'",,,,,,,,,,,,,,,,,,,,,b'1.3 MP',,,,,,,,,,,,b'Corning Gorilla Glass 2',,,b'Up to 310 h (3G)',,,,,,
b'huawei',b'Huawei Ascend G615',b'https://fdn2.gsmarena.com/vv/bigpic/ascend-g615.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',,b'HSDPA 850 / 900 / 1700 / 1900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2013, January. Released 2013, March'",b'Discontinued',b'134 x 67.5 x 10.5 mm (5.28 x 2.66 x 0.41 in)',b'145 g (5.11 oz)',b'Mini-SIM',b'Super IPS+ LCD',"b'4.5 inches, 54.5 cm2 (~60.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~330 ppi density)'","b'Android 4.0 (Ice Cream Sandwich), upgradable to 4.1 (Jelly Bean)'",b'Huawei K3V2',b'Quad-core 1.4 GHz Cortex-A9',b'Vivante GC4000',b'microSDHC (dedicated slot)',b'8GB 1GB RAM',,,b'Dual-LED flash',b'1080p@30fps',,,b'720p',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot, DLNA'","b'3.0, A2DP'","b'Yes, with A-GPS, GLONASS'",b'No',b'No',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Po 2150 mAh, removable'",,"b'Metallic black, Ceramic white'",b'G615-U10',b'About 250 EUR',,,"b'8 MP, AF'",,,,,,,,,,,,,,,,,,,,,b'1.3 MP',,,,,,b'0.69 W/kg (head)',,,,,,,,,b'Up to 360 h',,b'Up to 11 h',,,,
b'huawei',b'Huawei Ascend G526',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g526-new.jpg',b'GSM / HSPA / LTE',"b'GSM 850 / 900 / 1800 / 1900 - G526-L11, G526-L22'",b'GSM 850 / 1800 / 1900 - G526-L33',b'HSDPA 900 / 2100 - G526-L11',"b'3, 7, 20 - G526-L11'",,b'HSPA 21.1/5.76 Mbps',"b'2013, February. Released 2013, July'",b'Discontinued',b'134.5 x 67.5 x 9.9 mm (5.30 x 2.66 x 0.39 in)',b'150 g (5.29 oz)',b'Micro-SIM',b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~61.5% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~245 ppi density)'",b'Android 4.1 (Jelly Bean)',,b'Quad-core 1.2 GHz',,b'microSDHC (dedicated slot)',b'4GB 1GB RAM',b'HSDPA 850 / 900 / 2100 - G526-L22',,b'LED flash',b'720p@30fps',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 1950 mAh, removable'",,"b'Black, White'","b'G526-L11, G526-L22, G526-L33'",b'About 260 EUR',,,"b'5 MP, AF'",,,,b'LTE 1700 / 2100 / 2600 - G526-L33',,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,b'Up to 648 h (2G) / Up to 336 h (3G)',,b'Up to 8 h 20 min (2G) / Up to 3 h 40 min (3G)',,,,
b'huawei',b'Huawei Ascend G350',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g350.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100',b'HSDPA 900 / 2100',,,b'HSPA 7.2/5.76 Mbps',"b'2013, February. Released 2013, April'",b'Discontinued',b'125.2 x 65.2 x 12 mm (4.93 x 2.57 x 0.47 in)',b'140 g (4.94 oz)',b'Mini-SIM',b'IPS LCD',"b'4.0 inches, 45.5 cm2 (~55.8% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Qualcomm MSM8225 Snapdragon S4 Play',b'Dual-core 1.0 GHz Cortex-A5',b'Adreno 203',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',b'IP68 dust/water resistant (up to 1.5m for 30 mins) Drop-to-concrete resistance from up to 1.2m',,b'LED flash',b'720p',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass (optional)'","b'Li-Ion 1730 mAh, removable'",,"b'Black, Black/Red, Black/Green'",,b'About 170 EUR',,,"b'5 MP, AF'",,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,,,,,,,
b'huawei',b'Huawei Ascend G312',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g312-u8681-u8680.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',,b'HSDPA 850 / 1700 / 1900 / 2100',,,b'HSPA',"b'2012, Q3. Released 2012, Q4'",b'Discontinued',b'122.5 x 62.5 x 10.5 mm (4.82 x 2.46 x 0.41 in)',b'140 g (4.94 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'4.0 inches, 45.5 cm2 (~59.5% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.0 (Ice Cream Sandwich)',,b'1.4 GHz',,b'microSDHC (dedicated slot)',"b'4GB (2GB user available), 1GB RAM'",,,b'LED flash',b'Yes',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 1500 mAh, removable'",,b'Black',,b'About 180 EUR',,,"b'5 MP, AF'",,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,b'0.97 W/kg (head)',,,,,,,,,,,,,,,
b'huawei',b'Huawei Ascend W1',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-w1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1700 / 1900 / 2100',b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2013, January. Released 2013, January'",b'Discontinued',b'124.5 x 63.7 x 10.5 mm (4.90 x 2.51 x 0.41 in)',b'130 g (4.59 oz)',b'Mini-SIM',b'IPS LCD',"b'4.0 inches, 45.5 cm2 (~57.4% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Microsoft Windows Phone 8',b'Qualcomm MSM8230 Snapdragon 400 (28 nm)',b'Dual-core 1.2 GHz Krait',b'Adreno 305',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',b'eMMC 4.5',,b'LED flash',b'720p@30fps',,,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'2.1, A2DP, EDR'","b'Yes, with A-GPS, GLONASS'",b'No',b'No',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1950 mAh, removable'",,"b'Blue, red, black, white'",,b'About 160 EUR',,,"b'5 MP, AF'",,,,b'OneDrive (15 GB cloud storage) MP3/WAV/WMA/eAAC+ player MP4/WMV/H.264 player Document viewer Photo viewer',,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,,,,b'Up to 460 h (2G) / Up to 470 h (3G)',,b'Up to 8 h (2G) / Up to 10 h 30 min (3G)',,,,
b'huawei',b'Huawei Ascend Mate',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-mate-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',,b'HSDPA 850 / 900 / 1700 / 1900 / 2100',,,b'HSPA 42.2/5.76 Mbps',"b'2013, January. Released 2013, March'",b'Discontinued',b'163.5 x 85.7 x 9.9 mm (6.44 x 3.37 x 0.39 in)',b'198 g (6.98 oz)',b'Micro-SIM',b'IPS+ LCD',"b'6.1 inches, 102.6 cm2 (~73.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~241 ppi density)'","b'Android 4.1 (Jelly Bean), upgradable to 4.2.2 (Jelly Bean), EMUI 1.5'",b'Huawei K3V2',b'Quad-core 1.5 GHz Cortex-A9',b'Vivante GC4000',"b'Yes, up to 64 GB (dedicated slot)'",b'8GB 2GB RAM',,,"b'LED flash, HDR'",b'1080p@30fps',,,b'720p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP, EDR, LE'","b'Yes, with A-GPS'",b'No',b'Stereo FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 4050 mAh, non-removable'",,"b'Crystal Black, Pure White'",b'MT1-U06',b'About 230 EUR',,,"b'8 MP, AF'",,,,,,,,"b'Contrast ratio: 1053 (nominal), 1.845 (sunlight)'",b'Photo / Video',b'Voice 67dB / Noise 66dB / Ring 75dB',b'Endurance rating 81h',,,,,,,,,,b'1 MP',,,,,,,,,,,,b'Corning Gorilla Glass',b'Noise -86.8dB / Crosstalk -84.7dB',,b'Up to 1100 h (2G) / Up to 1072 h (3G)',,b'Up to 50 h (2G) / Up to 23 h (3G)',,,,
b'huawei',b'Huawei Ascend D2',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-d2-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'IP57 dust/water resistant (up to 1m. and 30 mins)',b'HSDPA 850 / 900 / 2100',,,b'HSPA 42.2/5.76 Mbps',"b'2013, January. Released 2013, March'",b'Discontinued',b'140 x 71 x 9.4 mm (5.51 x 2.80 x 0.37 in)',b'170 g (6.00 oz)',b'Micro-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~69.3% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Huawei K3V2',b'Quad-core 1.5 GHz Cortex-A9',b'Vivante GC4000',b'No',b'32GB 2GB RAM',,,"b'LED flash, HDR'",b'1080p@30fps',,,b'720p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP, EDR, LE'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'","b'Li-Ion 3000 mAh, removable'",,"b'Crystal Blue, Pure White'",,b'About 310 EUR',,,"b'13 MP, AF'",,,,,,,,,,,,,,,,,,,,,b'1.3 MP',,,,,,,,,,,,b'Corning Gorilla Glass',,,b'Up to 144 h',,,,,,
b'huawei',b'Huawei Ascend G510',b'https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g510-u8951.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',,b'HSDPA 900 / 2100',,,b'HSPA 7.2/5.76 Mbps',"b'2013, January. Released 2013, April'",b'Discontinued',b'134 x 67 x 9.9 mm (5.28 x 2.64 x 0.39 in)',b'150 g (5.29 oz)',"b'Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by)'",b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~62.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.1 (Jelly Bean)',b'Qualcomm MSM8225 Snapdragon S4 Play',b'Dual-core 1.2 GHz Cortex-A5',b'Adreno 203',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,,b'LED flash',b'720p',,,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot, DLNA'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",b'Yes (market dependent)',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 1700 mAh, removable'",,"b'Black, White'",b'G510-0200',b'About 100 EUR',,,"b'5 MP, AF'",,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,b'0.43 W/kg (head)',,,,,,,,,b'Up to 320 h (2G) / Up to 340 h (3G)',,b'Up to 5 h 50 min (2G) / Up to 5 h 20 min (3G)',,,,
