Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Price,,_1,GPRS,EDGE,Phonebook,Call records,Messaging,Games,Java,Models,Triple,_1_1,Performance,Display,Camera,Loudspeaker_1,Battery life,256GB 8GB RAM,Protection,128GB 8GB RAM,256GB 12GB RAM,128GB 6GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,Talk time_1,SAR EU,Keyboard,Browser
b'zte',b'ZTE Light Tab 2 V9A',b'https://fdn2.gsmarena.com/vv/bigpic/zte-light-tab-2-v9a-ofic.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,,b'HSPA 14.4/5.76 Mbps',"b'2011, December. Released 2012, February'",b'Discontinued',b'202 x 122 x 12.6 mm (7.95 x 4.80 x 0.50 in)',b'389 g (13.72 oz)',,b'Mini-SIM',b'LCD',"b'7.0 inches, 137.9 cm2 (~56.0% screen-to-body ratio)'","b'600 x 1024 pixels, 16:9 ratio (~170 ppi density)'",b'Android 2.3 (Gingerbread)',b'Qualcomm MSM8255 Snapdragon S2',b'1.4 GHz Scorpion',b'Adreno 205',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,,b'Yes',b'3.2 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Non-removable Li-Ion 3400 mAh battery',,b'Black',b'About 250 EUR',b'MP4/H.264 player MP3/WAV/eAAC+ player Document viewer Organizer Voice memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,b'Up to 7 h',,,,,,
b'zte',b'ZTE Light Tab V9C',b'https://fdn2.gsmarena.com/vv/bigpic/zte-light-tab-v9c.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,,b'HSPA 7.2/5.76 Mbps',"b'2011, November. Released 2011, December'",b'Discontinued',b'202 x 122 x 12.6 mm (7.95 x 4.80 x 0.50 in)',b'389 g (13.72 oz)',,b'Mini-SIM',b'LCD',"b'7.0 inches, 139.5 cm2 (~56.6% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~133 ppi density)'","b'Android 2.1 (Eclair), upgradable to 2.2 (Froyo)'",,b'800 MHz',,b'microSDHC (dedicated slot)',b'512MB 512MB RAM',,,b'Yes',b'2 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot (Android 2.2)'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, compass'",b'Non-removable Li-Ion 3400 mAh battery',,b'Black',,b'MP4/H.264 player MP3/WAV/eAAC+ player Document viewer Organizer Voice memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,b'Up to 7 h',,,,,,
b'zte',b'ZTE FTV Phone',b'https://fdn2.gsmarena.com/vv/bigpic/zte-blade-ftv-phone.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 900 / 2100',,,b'HSPA 7.2/5.76 Mbps',"b'2011, November. Released 2011, December'",b'Discontinued',b'116 x 56.5 x 11.8 mm (4.57 x 2.22 x 0.46 in)',b'110 g (3.88 oz)',,b'Mini-SIM',b'AMOLED',"b'3.5 inches, 34.9 cm2 (~53.2% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~267 ppi density)'",b'Android 2.2 (Froyo)',b'Qualcomm MSM7227 Snapdragon S1',b'600 MHz ARM 11',b'Adreno 200',"b'microSDHC (dedicated slot), 2 GB included'","b'512MB RAM, 512MB'",,,b'CIF@15fps.',"b'3.15 MP, AF'",,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1250 mAh battery',,"b'White, Black, Gold'",,b'No',b'MP4/H.264 player MP3/WAV/eAAC+ player Organizer Voice memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 192 h',,b'Up to 4 h',,,,,,
b'zte',b'ZTE Chorus',b'https://fdn2.gsmarena.com/vv/bigpic/zte-chorus.jpg',b'CDMA / EVDO',b'CDMA 1900  / 1700 / 850',b'CDMA2000 1xEV-DO',,,"b'EV-DO Rev.0, 153.2 Kbps'","b'2011, November. Released 2011, November'",b'Discontinued',b'111 x 57 x 14.8 mm (4.37 x 2.24 x 0.58 in)',b'105 g (3.70 oz)',,b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'3.2 inches, 29.1 cm2 (~46.1% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~146 ppi density)'",,,b'600 MHz',,"b'microSDHC (dedicated slot), 4 GB included'","b'512MB (152MB user available), 256MB RAM'",,,b'320p@15fps',b'2 MP',,,"b'Yes, with stereo speakers'",b'Yes',b'No',"b'2.1, A2DP, EDR'",b'Yes',,b'No',b'microUSB 2.0',b'Accelerometer',b'Removable Li-Ion 1000 mAh battery',,b'Black',b'About 80 EUR',b'No',b'SRS audio',,,"b'Yes, Photocall'",b'Yes',"b'SMS(threaded view), MMS, Email, Push Email, IM'",b'Yes',b'No',,,b'MP4/H.264 player MP3/WAV/eAAC+ player Organizer Voice memo/dial Predictive text input (XT9 with trace)',,,,,,,,,,,,,,,,,b'Up to 220 h',,b'Up to 4 h 10 min',,,,,,
b'zte',b'ZTE Memo',b'https://fdn2.gsmarena.com/vv/bigpic/zte-memo.jpg',b'CDMA / EVDO',b'CDMA 800 / 1900',b'CDMA2000 1xEV-DO',,,b'HSPA',"b'2011, October. Released 2011, October'",b'Discontinued',b'114 x 61 x 13 mm (4.49 x 2.40 x 0.51 in)',b'111 g (3.92 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 17.8 cm2 (~25.7% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',,,,b'320p',b'2 MP',,,b'Yes',b'Yes',b'No',"b'2.1, A2DP'",b'Yes',,,b'Proprietary',b'',b'Removable Li-Ion 1150 mAh battery',,b'Gray',,b'No',b'MP3/eAAC+ player MP4/H.263 player Organizer Voice memo Predictive text input',,,"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS, Email, IM'",b'Yes',b'No',,,,,,,,,,,,,,,,,,,,b'Up to 400 h',,b'Up to 5 h',,,,,b'QWERTY',
b'zte',b'ZTE Tania',b'https://fdn2.gsmarena.com/vv/bigpic/zte-tania.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 900 / 2100',,,b'HSPA 14.4/5.76 Mbps',"b'2011, September. Released 2012, February'",b'Discontinued',b'128.6 x 67.8 x 10.5 mm (5.06 x 2.67 x 0.41 in)',b'158 g (5.57 oz)',,b'Mini-SIM',b'TFT',"b'4.3 inches, 52.6 cm2 (~60.4% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~217 ppi density)'",b'Microsoft Windows Phone 7.5 Mango',b'Qualcomm MSM8255 Snapdragon S2',b'1.0 GHz Scorpion',b'Adreno 205',b'No',b'4GB 512MB RAM',,b'LED flash',b'720p@30fps',"b'5 MP, AF'",,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g/n',"b'3.0, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1400 mAh battery',,"b'White, Black'",b'About 210 EUR',b'No',b'MP3/WAV/eAAC+/WMA player MP4/H.264/WMV player Document viewer Voice memo/command/dial Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 200 h',,b'Up to 4 h',,,,,,
b'zte',b'ZTE Warp',b'https://fdn2.gsmarena.com/vv/bigpic/zte-warp.jpg',b'CDMA / EVDO',b'CDMA 800 / 1900',b'CDMA2000 1xEV-DO',,,b'EV-DO Rev.A 3.1 Mbps',"b'2011, September. Released 2011, October'",b'Discontinued',b'130 x 69 x 11 mm (5.12 x 2.72 x 0.43 in)',b'140 g (4.94 oz)',,b'Mini-SIM',b'TFT',"b'4.3 inches, 52.6 cm2 (~58.7% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~217 ppi density)'",b'Android 2.3 (Gingerbread)',b'Qualcomm MSM8655 Snapdragon S2',b'1.0 GHz',b'Adreno 205',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,b'LED flash',b'Yes',"b'5 MP, AF'",,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'3.0, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1600 mAh battery',,b'Black',,b'No',b'MP4/H.264 player MP3/WAV/eAAC+ player Organizer Voice memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 225 h',b'0.59 W/kg (head) \xc2\xa0 \xc2\xa0 1.25 W/kg (body)',b'Up to 5 h',,,,,,
b'zte',b'ZTE Score',b'https://fdn2.gsmarena.com/vv/bigpic/zte-score.jpg',b'CDMA / EVDO',b'CDMA 800 / 1900  / 1700 / 2100',b'CDMA2000 1xEV-DO',,,b'EV-DO Rev.A 3.1 Mbps',"b'2011, September. Released 2011, September'",b'Discontinued',b'112 x 61.4 x 12.5 mm (4.41 x 2.42 x 0.49 in)',b'122 g (4.30 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'3.5 inches, 36.5 cm2 (~53.0% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 2.3.4 (Gingerbread)',,b'600 MHz',,"b'microSDHC (dedicated slot), 4 GB included'",b'512MB',,,b'320p@15fps',b'3.15 MP',,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1200 mAh battery',,b'Black',b'About 90 EUR',b'No',b'MP4/H.264 player MP3/WAV/eAAC+ player Organizer Voice memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 250 h',,b'Up to 4 h',,,,,,
b'zte',b'ZTE Avail',b'https://fdn2.gsmarena.com/vv/bigpic/zte-avail.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100',,,b'HSPA 7.2/2 Mbps',"b'2011, October. Released 2011, December'",b'Discontinued',b'116 x 62 x 13 mm (4.57 x 2.44 x 0.51 in)',b'127 g (4.48 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'3.5 inches, 36.5 cm2 (~50.7% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 2.3 (Gingerbread)',,,,b'microSDHC (dedicated slot)',b'512MB 512MB RAM',,,b'Yes',"b'5 MP, AF'",,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.0, A2DP'",b'Yes',,b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1800 mAh battery',,b'Black',b'About 330 EUR',b'No',b'MP4/H.264 player MP3/WAV/eAAC+ player Organizer Voice memo/dial Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 225 h',,b'Up to 5 h',,,,,,
b'zte',b'ZTE V9+',b'https://fdn2.gsmarena.com/vv/bigpic/zte-v9-plus.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 1900 / 2100',,,b'HSPA 14.4/5.76 Mbps',"b'2011, February. Released 2011, Q3'",b'Discontinued',b'-',b'-',,b'Mini-SIM',"b'TFT, 256K colors'","b'7.0 inches, 137.9 cm2'","b'600 x 1024 pixels, 16:9 ratio (~170 ppi density)'",b'Android 2.2 (Froyo)',b'Qualcomm MSM8255 Snapdragon S2',b'1.0 GHz Scorpion',b'Adreno 205',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,,b'Yes',"b'5 MP, AF'",,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, DLNA, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, compass'",b'Non-removable Li-Ion battery',,b'Black',,b'No',b'MP4/H.264 player MP3/WAV/eAAC+ player Document viewer/editor Organizer Voice memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML'"
b'zte',b'ZTE V9',b'https://fdn2.gsmarena.com/vv/bigpic/zte-v9.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,,b'HSPA 10.2/2 Mbps',"b'2010, October. Released 2011, Q1'",b'Discontinued',b'192 x 110 x 12.6 mm (7.56 x 4.33 x 0.50 in)',b'403 g (14.22 oz)',,b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'7.0 inches, 139.5 cm2 (~66.0% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~133 ppi density)'","b'Android 2.1 (Eclair), upgradable to 2.2 (Froyo)'",,,,b'microSDHC (dedicated slot)',b'512MB 512MB RAM',,,b'Yes',b'3.15 MP',,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot (Android 2.2)'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, compass'",b'Non-removable Li-Ion 3400 mAh battery',,b'Black',b'About 170 EUR',b'No',b'MP4/H.264 player MP3/WAV/eAAC+ player Document viewer/editor Organizer Voice memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 500 h',,,,,,,,b'HTML'
b'zte',b'ZTE N721',b'https://fdn2.gsmarena.com/vv/bigpic/zte-n721.jpg',b'GSM / HSPA',b'GSM 900 / 1800',b'HSDPA 850 / 2100',,,b'HSPA 7.2/0.384 Mbps',b'2011',b'Discontinued',b'106 x 56.2 x 14.2 mm (4.17 x 2.21 x 0.56 in)',b'105 g (3.70 oz)',,b'Mini-SIM',"b'TFT, 56K colors'","b'2.8 inches, 24.3 cm2 (~40.8% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",b'Android OS',,,,b'microSDHC (dedicated slot)',b'150MB',,,b'Yes',b'2 MP',,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g',b'2.1',"b'Yes, with A-GPS'",,,b'microUSB 2.0',b'Accelerometer',b'Removable Li-Ion 1100 mAh battery',,b'Black',,b'No',b'MP4/H.264 player MP3/WAV/eAAC+ player Organizer Voice memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 250 h',,b'Up to 4 h 10 min',,,,b'0.73 W/kg (head)',,
b'zte',b'ZTE Skate',b'https://fdn2.gsmarena.com/vv/bigpic/zte-skate.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 900 / 2100',,,b'HSPA',"b'2011, February. Released 2011, September'",b'Discontinued',b'125.9 x 67.8 x 10.4 mm (4.96 x 2.67 x 0.41 in)',b'120 g (4.23 oz)',,b'Mini-SIM',b'TFT',"b'4.3 inches, 52.6 cm2 (~61.7% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~217 ppi density)'",b'Android 2.3 (Gingerbread)',,b'800MHz',,b'microSDHC (dedicated slot)',b'512MB RAM',,b'LED flash',b'Yes',"b'5 MP, AF'",,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,,b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1400 mAh battery',,b'Black',b'About 250 EUR',b'No',b'MP4/H.264 player MP3/WAV/eAAC+ player Organizer Voice memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 288 h',,b'Up to 5 h',,,,,,"b'WAP 2.0/xHTML, HTML'"
b'zte',b'ZTE V821',b'https://fdn2.gsmarena.com/vv/bigpic/ZTE-V821.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',,,,,"b'2011, June. Released 2011, June'",b'Discontinued',b'116 x 56.5 x 11.8 mm (4.57 x 2.22 x 0.46 in)',b'120 g (4.23 oz)',,b'Dual SIM (Mini-SIM)',"b'TFT resistive touchscreen, 65K colors'",b'',"b'320 x 240 pixels, 4:3 ratio'",b'Android 2.2 (Froyo)',b'Mediatek MT6516',b'416 MHz',,b'microSDHC (dedicated slot)',b'256MB',,,b'Yes',"b'2 MP, AF'",,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",,b'FM radio',b'microUSB 2.0',b'',b'Removable Li-Ion battery',,b'Black',b'About 220 EUR',b'No',b'MP4/H.264 player MP3/WAV/eAAC+ player Organizer Voice memo Predictive text input',b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'QWERTY',
b'zte',b'ZTE Amigo',b'https://fdn2.gsmarena.com/vv/bigpic/zte-amigo.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 900 / 2100',,,b'HSPA 7.2/0.384 Mbps',"b'2011, February. Released 2011, Q3'",b'Discontinued',b'-',b'120 g (4.23 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'3.2 inches, 30.5 cm2'","b'320 x 480 pixels, 3:2 ratio (~180 ppi density)'",b'Android 2.2 (Froyo)',,,,b'microSD (dedicated slot)',,,,b'Yes',"b'3.15 MP, AF'",,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",,b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion battery',,b'Black',,b'No',b'MP4/H.264 player MP3/WAV/eAAC+ player Organizer Voice memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'QWERTY',"b'WAP 2.0/xHTML, HTML'"
b'zte',b'ZTE Racer II',b'https://fdn2.gsmarena.com/vv/bigpic/zte-racer-ii.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 900 / 2100',,,b'HSPA 3.6/0.384 Mbps',"b'2011, August. Released 2011, September'",b'Discontinued',b'104 x 55.4 x 13.5 mm (4.09 x 2.18 x 0.53 in)',b'100 g (3.53 oz)',,b'Mini-SIM',"b'TFT, 256K colors'","b'2.8 inches, 24.3 cm2 (~42.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",b'Android 2.2 (Froyo)',,b'500 MHz ARM 11',,b'microSDHC (dedicated slot)',b'256MB 512MB RAM',,,b'Yes',b'3.15 MP',,,b'Yes',b'Yes',b'Wi-Fi 802.11 b/g',"b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",b'Optional',"b'Stereo FM radio, RDS'",b'microUSB',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1100 mAh battery',,b'Black',b'About 200 EUR',b'No',b'MP4/H.264 player MP3/WAV/eAAC+ player Organizer Document viewer Voice memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 166 h',,b'Up to 4 h 35 min',,,,,,
b'zte',b'ZTE U900',b'https://fdn2.gsmarena.com/vv/bigpic/zte-u900.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'TD-HSDPA 1900 / 2100',,,b'HSPA',"b'2011, February. Released 2011, Q3'",b'Discontinued',b'-',b'-',,b'Mini-SIM',"b'TFT, 256K colors'","b'3.5 inches, 34.9 cm2'","b'480 x 800 pixels, 5:3 ratio (~267 ppi density)'",b'Android-based OPhone 2.0',,,,b'microSD (dedicated slot)',,,,b'Yes',"b'3.15 MP, AF'",,b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g',"b'2.1, A2DP'","b'Yes, with A-GPS'",,,b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion battery',,b'White',,b'CMMB Mobile TV MP4/H.264 player MP3/WAV/eAAC+ player Organizer Voice memo Predictive text input',,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,,b'VGA',,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML'"
b'zte',b'ZTE Libra',b'https://fdn2.gsmarena.com/vv/bigpic/zte-libra.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,,b'HSPA',"b'2011, February. Released 2011, September'",b'Discontinued',b'-',b'-',,b'Mini-SIM',"b'TFT, 256K colors'","b'3.5 inches, 34.9 cm2'","b'480 x 800 pixels, 5:3 ratio (~267 ppi density)'","b'Android 2.1 (Eclair), upgradable to 2.2 (Froyo)'",b'Qualcomm MSM7227 Snapdragon S1',b'600 MHz ARM 11',b'Adreno 200',b'microSD (dedicated slot)',,,,b'Yes',b'3.15 MP',,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot (Android 2.2)'","b'2.1, A2DP'","b'Yes, with A-GPS'",,b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion battery',,"b'Black, Silver'",b'About 190 EUR',b'HSDPA 850 / 2100',b'No',,,,,,,,,,b'MP4/H.264 player MP3/WAV/eAAC+ player Organizer Voice memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML'"
b'zte',b'ZTE Rio',b'https://fdn2.gsmarena.com/vv/bigpic/zte-rio.jpg',b'GSM',b'GSM 900 / 1800',,,,,b'2011. Released 2011',b'Discontinued',b'107 x 61 x 12 mm (4.21 x 2.40 x 0.47 in)',b'90 g (3.17 oz)',,b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.4 inches, 17.8 cm2 (~27.3% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~167 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'1MB',,,b'Yes',b'2 MP',,,b'Yes',b'Yes',b'No',b'Yes',b'No',,b'FM radio',b'miniUSB 2.0',b'',b'Removable Li-Ion battery',,"b'Black, Pink'",,b'No',b'MP3/eAAC+ player MP4/H.263 player Organizer Voice memo Predictive text input',b'Yes',b'Yes',"b'Yes, Photocall'",b'Yes',"b'SMS, MMS, Email'",b'Yes',b'',,,,,,,,,,,,,,,,,,,,b'Up to 550 h',,b'Up to 8 h 20 min',,,,,b'QWERTY',
b'zte',b'ZTE Blade',b'https://fdn2.gsmarena.com/vv/bigpic/zte-blade-new.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 900 / 2100',,,b'HSPA 7.2/5.76 Mbps',"b'2010, October. Released 2010, November'",b'Discontinued',b'116 x 56.5 x 11.8 mm (4.57 x 2.22 x 0.46 in)',b'110 g (3.88 oz)',,b'Mini-SIM',"b'AMOLED or LCD, 256K colors'","b'3.5 inches, 34.9 cm2 (~53.2% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~267 ppi density)'","b'Android 2.1 (Eclair), upgradable to 2.2 (Froyo)'",b'Qualcomm MSM7227 Snapdragon S1',b'600 MHz ARM 11',b'Adreno 200',"b'microSDHC (dedicated slot), 2 GB included'","b'512MB RAM, 512MB'",,,b'Yes',"b'3.15 MP, AF'",,,b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g, hotspot (Android 2.2)'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Removable Li-Ion 1250 mAh battery',,b'Black',b'About 170 EUR',b'No',b'MP4/H.264 player MP3/WAV/eAAC+ player Organizer Voice memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 192 h',,b'Up to 4 h',,,,,,"b'WAP 2.0/xHTML, HTML'"
b'zte',b'ZTE Sage',b'https://fdn2.gsmarena.com/vv/bigpic/zte-sage-orange-lisbon.jpg',b'GSM',b'GSM 900 / 1800',,,,,b'2010. Released 2010',b'Discontinued',b'93 x 49 x 13.5 mm (3.66 x 1.93 x 0.53 in)',b'80 g (2.82 oz)',,b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'",b'',b'',,,,,b'microSDHC (dedicated slot)',b'10MB',,,b'No',b'1.3 MP',,,b'Yes',b'No',b'No',b'Yes',b'No',,b'Stereo FM radio',b'Proprietary',b'',b'Removable Li-Ion battery',,b'Black',,b'No',b'MP4/H.263 player MP3/WAV/AAC+ player Organizer Voice memo Predictive text input',b'Yes',b'No',"b'Yes, Photocall'",b'Yes',b'SMS',b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,b'Up to 144 h',,,,,,,,"b'WAP 2.0/xHTML, HTML'"
b'zte',b'ZTE X990D',b'https://fdn2.gsmarena.com/vv/bigpic/zte-x990d.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1',,,,,b'2010. Released 2010',b'Discontinued',b'107 x 61 x 12 mm (4.21 x 2.40 x 0.47 in)',b'90 g (3.17 oz)',,b'Dual SIM (Mini-SIM)',"b'TFT resistive touchscreen, 256K colors'","b'2.5 inches, 19.4 cm2 (~29.7% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~160 ppi density)'",,,,,b'microSDHC (dedicated slot)',,,,b'Yes',b'2 MP',,,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,"b'Stereo FM radio, RDS'",b'microUSB 2.0',b'',b'Removable Li-Ion battery',,b'White',,b'GSM 900 / 1800 - SIM 2',b'No',b'Yes',b'No',"b'Yes, Photocall'",b'Yes',"b'SMS, MMS, Email, IM'",b'Yes',"b'Yes, MIDP 2.0'",,,b'MP3/WMA/eAAC+ player MP4/H.264 player Organizer Voice memo Predictive text input',,,,,,,,,,,,,,,,,,,,,,,,b'QWERTY',"b'WAP 2.0/xHTML, HTML'"
b'zte',b'ZTE N290',b'https://fdn2.gsmarena.com/vv/bigpic/zte-n290.jpg',b'GSM',b'GSM 900 / 1800',,,,,b'2010. Released 2010',b'Discontinued',b'112 x 55 x 13 mm (4.41 x 2.17 x 0.51 in)',b'106 g (3.74 oz)',,b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'3.2 inches, 29.1 cm2 (~47.3% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~146 ppi density)'",,,,,b'microSDHC (dedicated slot)',b'20MB',,,b'Yes',b'3.2 MP',,b'',b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,b'FM radio',b'Proprietary',b'',b'Removable Li-Ion 1500 mAh battery',,b'Black',,b'GSM 850 / 1900',b'Digital TV Organizer MP3 player MP4/H.263 player Voice memo Predictive text input',b'Yes',b'Yes',"b'1000 entries, Photocall'",b'Yes',"b'SMS, MMS'",b'Yes',b'Yes',,,,,,,,,,,,,,,,b'2 MP',,,,b'Up to 500 h',,b'Up to 10 h',,,,,,b'WAP 2.0/xHTML'
