Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Price,128GB 6GB RAM,Build,,Dual,Single_1,256GB 6GB RAM,Triple,_1,Protection,Dual_1,_1_1,Models,Talk time,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Stand-by,SAR,SAR EU,Music play,GPRS,EDGE,Infrared port,Browser,Keyboard,Phonebook,Call records,Messaging,Games,Java,Alert types,Stand-by_1,Talk time_1
b'htc',b'HTC One (M8) for Windows',b'https://fdn2.gsmarena.com/vv/bigpic/htc-one-m8-windows-gsm.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100 - EMEA',"b'3, 7, 8, 20 - EMEA'",,"b'HSPA 42.2/21.1(AT&T)/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2014, August. Released 2014, November'",b'Discontinued',b'146.4 x 70.6 x 9.4 mm (5.76 x 2.78 x 0.37 in)',b'160 g (5.64 oz)',b'Nano-SIM',b'Super LCD3',"b'5.0 inches, 68.9 cm2 (~66.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'",b'Microsoft Windows Phone 8.1.1',b'Qualcomm MSM8974AB Snapdragon 801 (28 nm)',b'Quad-core 2.3 GHz Krait 400',b'Adreno 330',b'microSDXC (dedicated slot)',b'32GB 2GB RAM',,"b'HDR, panorama, dual-LED dual-tone flash'","b'1080p@60fps, 720p@60fps, HDR, stereo sound rec.'","b'4 MP, f/2.0, 27mm (wide), 1/3"", 2\xc2\xb5m, AF 4 MP, (depth)'",b'HDR',b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP, aptX'","b'Yes, with A-GPS, GLONASS'",b'Yes',"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass, barometer'","b'Li-Ion 2600 mAh, non-removable'",,b'Gunmetal Gray',b'About 300 EUR',,,b'HSDPA 850 / 1900 / 2100 - AT&T',,b'5 MP',,,"b'2, 4, 5, 7, 17 - AT&T'",b'To be confirmed',,b'eMMC 5.0',,,b'Basemark X: 11892',,b'Photo / Video',b'Voice 66dB / Noise 66dB / Ring 75dB',,b'Endurance rating 79h',,,,,,,b'Yes',,,,,,,,,,
b'htc',b'HTC One (M8) for Windows (CDMA)',b'https://fdn2.gsmarena.com/vv/bigpic/htc-one-m8-win.jpg',b'GSM / CDMA / HSPA / EVDO',b'GSM 850 / 900 / 1800 / 1900',,,,"b'HSPA, LTE Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps'","b'2014, August. Released 2014, September'",b'Discontinued',b'146.4 x 70.6 x 9.4 mm (5.76 x 2.78 x 0.37 in)',b'160 g (5.64 oz)',b'Nano-SIM',b'Super LCD3',"b'5.0 inches, 68.9 cm2 (~66.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'",b'Microsoft Windows Phone 8.1.1',b'Qualcomm MSM8974AB Snapdragon 801 (28 nm)',b'Quad-core 2.3 GHz Krait 400',b'Adreno 330',b'microSDXC (dedicated slot)',b'32GB 2GB RAM',,"b'Dual-LED dual-tone flash, panorama, HDR'","b'1080p@60fps, 720p@60fps, HDR, stereo sound rec.'","b'4 MP, f/2.0, 27mm (wide), 1/3"", 2\xc2\xb5m, AF 4 MP, (depth)'",b'HDR',b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP, aptX'","b'Yes, with A-GPS, GLONASS'",b'Yes',"b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass, barometer'","b'Li-Ion 2600 mAh, non-removable'",,b'Gunmetal Gray',b'About 300 EUR',,,b'CDMA 800 / 1900',,b'5 MP',,,b'HSDPA 850 / 900 / 1900 / 2100',b'To be confirmed',,b'eMMC 5.0',,b'Up to 24 h',,,,,,,b'Up to 387 h',,,,b'Yes',b'Yes',b'Yes',,,,,,,,,,
b'htc',b'HTC Butterfly 2',b'https://fdn2.gsmarena.com/vv/bigpic/htc-butterfly-2-new.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 7, 8, 28, 38, 40, 41'",,"b'HSPA, LTE'","b'2014, August. Released 2014, September'",b'Discontinued',b'145.4 x 70.2 x 10 mm (5.72 x 2.76 x 0.39 in)',b'151 g (5.33 oz)',b'Nano-SIM',"b'IPS LCD,'","b'5.0 inches, 68.9 cm2 (~67.5% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'",b'Android 4.4.2 (KitKat)',b'Qualcomm Snapdragon 801 (28 nm)',b'Quad-core 2.5 GHz Krait 400',b'Adreno 330',b'microSDXC (dedicated slot)',"b'16GB 2GB RAM, 32GB 2GB RAM'",,"b'Dual-LED flash, panorama, HDR'","b'1080p@30fps, stereo sound rec.'","b'13 MP, AF 2 MP, (depth)'",b'HDR',b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP, aptX'","b'Yes, with A-GPS, GLONASS'",b'Yes',"b'FM radio, RDS'",b'microUSB 2.0 (MHL TV-out)',"b'Accelerometer, gyro, proximity, compass, barometer'","b'Li-Po 2700 mAh, non-removable'",b'Fast charging 18W Quick Charge 2.0',"b'Blue, Red, White'",b'About 250 EUR',,,b'IPX7 water resistant up to 1 meter and 30 minutes',,b'5 MP',,,b'eMMC 5.0',,,,,b'Up to 24 h (3G)',b'Basemark X: 12302',,b'Photo / Video',,,b'Endurance rating 66h',b'Up to 643 h (3G)',,,,,,b'Yes',,,,,,,,,,
b'htc',b'HTC One Remix',b'https://fdn2.gsmarena.com/vv/bigpic/htc-one-remix.jpg',b'GSM / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',"b'4, 13'",,"b'HSPA 14.4/5.76 Mbps, LTE Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps'","b'2014, July. Released 2014, July'",b'Discontinued',b'137.4 x 65 x 10.6 mm (5.41 x 2.56 x 0.42 in)',b'137 g (4.83 oz)',b'Nano-SIM',b'Super LCD2',"b'4.5 inches, 55.8 cm2 (~62.5% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~326 ppi density)'","b'Android 4.4.2 (KitKat), Sense UI'",b'Qualcomm Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',b'microSDXC (dedicated slot)',b'16GB 1.5GB RAM',,"b'LED flash, HDR, panorama'","b'1080p@30fps, 720p@60fps'","b'13 MP, 1/3.1"", 1.12\xc2\xb5m, AF'",,b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot'","b'4.0, A2DP, aptX'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'No',"b'microUSB 2.0 (MHL TV-out), USB On-The-Go'","b'Accelerometer, proximity, compass'","b'Li-Po 2100 mAh, non-removable'",b'Fast charging 18W Quick Charge 2.0',"b'Gunmetal Gray, Glacial Silver'",b'About 280 EUR',,,b'CDMA2000 1xEV-DO',,b'5 MP',,,b'eMMC 4.5',b'Corning Gorilla Glass 3',,,b'HTC6515LVW',,,,,,,,,,,,,,,,,,,,,,,,
b'htc',b'HTC One (M8) dual sim',b'https://fdn2.gsmarena.com/vv/bigpic/htc-one-m8.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',b'LTE (unspecified)',,"b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2014, June. Released 2014, July'",b'Discontinued',b'146.4 x 70.6 x 9.4 mm (5.76 x 2.78 x 0.37 in)',b'160 g (5.64 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'Super LCD3',"b'5.0 inches, 68.9 cm2 (~66.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'","b'Android 4.4.2 (KitKat), upgradable to 4.4.4 (KitKat), Sense UI 6'",b'Qualcomm Snapdragon 801 (28 nm)',b'Quad-core 2.3 GHz',b'Adreno 330',b'microSDXC (dedicated slot)',b'16GB 2GB RAM',,"b'HDR, panorama, dual-LED dual-tone flash'","b'1080p@60fps, 720p@120fps, HDR, stereo sound rec.'","b'4 MP, f/2.0, 27mm (wide), 1/3"", 2\xc2\xb5m, AF 4 MP, (depth)'",b'HDR',b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP, aptX'","b'Yes, with A-GPS, GLONASS'",b'Yes (market/operator dependent)',"b'Stereo FM radio, RDS'","b'microUSB 2.0 (MHL TV-out), USB On-The-Go'","b'Accelerometer, gyro, proximity, compass, barometer'","b'Li-Po 2600 mAh, non-removable'",,"b'Gunmetal Gray, Glacial Silver, Amber Gold'",b'About 300 EUR',,,b'eMMC 5.0',,b'5 MP',,,,b'Corning Gorilla Glass 3',,,b'One_M8 dual sim',,,,,,,,,,,,,,b'Yes',,,,,,,,,,
b'htc',b'HTC Desire 516 dual sim',b'https://fdn2.gsmarena.com/vv/bigpic/htc-desire-516.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, June. Released 2014, June'",b'Discontinued',b'140 x 72 x 9.7 mm (5.51 x 2.83 x 0.38 in)',b'160 g (5.64 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'IPS LCD,'","b'5.0 inches, 68.9 cm2 (~68.4% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~220 ppi density)'","b'Android 4.2.2 (Jelly Bean), Sense UI 5.1'",b'Qualcomm MSM8625Q Snapdragon 200 (45 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 302',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,b'LED flash',b'720p@30fps',b'5 MP',,b'480p',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, aptX'","b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',b'Accelerometer',"b'Li-Po 1950 mAh, removable'",,"b'Black, White'",b'About 160 EUR',,,b'eMMC 4.5',,b'2 MP',,,,,,,,b'Up to 9 h (3G)',,,,,,,b'Up to 220 h (3G)',b'0.57 W/kg (head) \xc2\xa0 \xc2\xa0 0.59 W/kg (body)',,,,,,,,,,,,,,,
b'htc',b'HTC One (E8)',b'https://fdn2.gsmarena.com/vv/bigpic/htc-one-e8-ace.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 7, 8, 28 - SEA'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2014, June. Released 2014, June'",b'Discontinued',b'146.4 x 70.7 x 9.9 mm (5.76 x 2.78 x 0.39 in)',b'145 g (5.11 oz)',"b'Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)'",b'Super LCD3',"b'5.0 inches, 68.9 cm2 (~66.6% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'","b'Android 4.4.2 (KitKat), upgradable to 6.1 (Marshmallow), Sense UI 7'",b'Qualcomm MSM8975AC Snapdragon 801 (28 nm)',b'Quad-core 2.5 GHz Krait 400',b'Adreno 330',b'microSDXC (dedicated slot)',b'16GB 2GB RAM',,"b'LED flash, panorama, HDR'",b'1080p@30fps',"b'13 MP, f/2.2, AF'",,b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP, aptX'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'FM radio',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass, barometer'","b'Li-Po 2600 mAh, non-removable'",b'Fast charging 18W Quick Charge 2.0',"b'White, red, black'",b'About 420 EUR',,,"b'HSDPA 850 / 1900 / 2100 - for India, Hong Kong'",,b'5 MP',,,b'HSDPA 850 / 900 / 2100 - SEA',b'Corning Gorilla Glass 3',,b'eMMC 5.0',b'M8Sw',b'Up to 26 h 40 min (3G)',,"b'Contrast ratio: 1208:1 (nominal), 2.185 (sunlight)'",b'Photo / Video',b'Voice 65dB / Noise 65dB / Ring 75dB',b'Noise -94.9dB / Crosstalk -90.6dB',b'Endurance rating 77h',b'Up to 504 h (3G)',b'0.76 W/kg (head) \xc2\xa0 \xc2\xa0 0.32 W/kg (body)',,,,,,,,,,,,,,,
b'htc',b'HTC One mini 2',b'https://fdn2.gsmarena.com/vv/bigpic/htc-one-mini-2.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 1900 / 2100 - EMEA version',"b'3, 7, 8, 20 - EMEA version'",,"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2014, May. Released 2014, May'",b'Discontinued',b'137.4 x 65 x 10.6 mm (5.41 x 2.56 x 0.42 in)',b'137 g (4.83 oz)',b'Nano-SIM',b'Super LCD2',"b'4.5 inches, 55.8 cm2 (~62.5% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~326 ppi density)'","b'Android 4.4.2 (KitKat), Sense UI'",b'Qualcomm Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',b'microSDXC (dedicated slot)',b'16GB 1GB RAM',,"b'LED flash, HDR, panorama'","b'1080p@30fps, 720p@60fps'","b'13 MP, 1/3.1"", 1.12\xc2\xb5m, AF'",,b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot'","b'4.0, A2DP, aptX'","b'Yes, with A-GPS, GLONASS'",b'Yes',"b'FM radio, RDS'","b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'","b'Li-Po 2110 mAh, non-removable'",,"b'Gunmetal Gray, Glacial Silver Amber Gold'",b'About 250 EUR',,,b'HSDPA 850 / 900 / 1900 / 2100 - Asia version',,b'5 MP',,,"b'1, 3, 7, 8, 28 - Asia version'",b'Corning Gorilla Glass 3',,b'eMMC 4.5',b'One mini 2',b'Up to 16 h 10 min (3G)',b'Basemark X: 1650',"b'Contrast ratio: 1196 (nominal), 1.940 (sunlight)'",b'Photo / Video',b'Voice 69dB / Noise 66dB / Ring 75dB',b'Noise -94.8dB / Crosstalk -93.5dB',b'Endurance rating 50h',b'Up to 556 h (3G)',,,,,,,,,,,,,,,,
b'htc',b'HTC Desire 616 dual sim',b'https://fdn2.gsmarena.com/vv/bigpic/htc-desire-616--dual-sim.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, May. Released 2014, June'",b'Discontinued',b'142 x 71.9 x 9.2 mm (5.59 x 2.83 x 0.36 in)',b'150 g (5.29 oz)',b'Dual SIM (Mini-SIM/ Micro-SIM)',"b'IPS LCD,'","b'5.0 inches, 68.9 cm2 (~67.5% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'Android 4.2.2 (Jelly Bean), Sense UI 5.5'",b'Mediatek MT6592 (28 nm)',b'Octa-core 1.4 GHz Cortex-A7',b'Mali-450MP4',b'microSDHC (dedicated slot)',b'4GB 1GB RAM',,"b'LED flash, HDR'",b'1080p@30fps',"b'8 MP, AF'",,b'720p',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, aptX, EDR'","b'Yes, with A-GPS'",b'No',"b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Po 2000 mAh, removable'",,"b'Black, White, Red'",b'About 180 EUR',,,,,b'2 MP',,,,,,,b'Desire 616 dual sim',b'Up to 14 h (3G)',,"b'Contrast ratio: 976 (nominal), 1.797(sunlight)'",b'Photo / Video',b'Voice 61dB / Noise 58dB / Ring 72dB',b'Noise -83.0dB / Crosstalk -49.1dB',b'Endurance rating 52h',b'Up to 700 h (3G)',b'0.63 W/kg (head) \xc2\xa0 \xc2\xa0 1.30 W/kg (body)',b'0.49 W/kg (head) \xc2\xa0 \xc2\xa0 0.69 W/kg (body)',,,,,,,,,,,,,,
b'htc',b'HTC Desire 210 dual sim',b'https://fdn2.gsmarena.com/vv/bigpic/htc-desire-210-dual-sim.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, April. Released 2014, June'",b'Discontinued',b'125.7 x 65 x 10.5 mm (4.95 x 2.56 x 0.41 in)',b'130 g (4.59 oz)',b'Dual SIM (Mini-SIM & Micro-SIM)',b'TFT',"b'4.0 inches, 45.5 cm2 (~55.7% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.2.2 (Jelly Bean)',b'Mediatek MT6572M (28 nm)',b'Dual-core 1.0 GHz Cortex-A7',b'Mali-400',b'microSDHC (dedicated slot)',b'4GB 512MB RAM',,,b'720p',b'5 MP',,b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, aptX'","b'Yes, with A-GPS'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',"b'Li-Po 1300 mAh, removable'",,"b'Black, white, red'",b'About 100 EUR',,,,,b'VGA',,,,,,,,b'Up to 9 h (3G)',,,,,,,b'Up to 260 h (3G)',b'0.95 W/kg (head) \xc2\xa0 \xc2\xa0 0.70 W/kg (body)',,,,,,,,,,,,,,,
b'htc',b'HTC One (M8) CDMA',b'https://fdn2.gsmarena.com/vv/bigpic/htc-one-m8.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',"b'GSM 850 / 900 / 1800 / 1900 - Sprint, Verizon'",b'HSDPA 850 / 1900 / 2100 - for Sprint',"b'25, 27, 38 - Sprint'",,"b'HSPA 14.4/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2014, March. Released 2014, March'",b'Discontinued',b'146.4 x 70.6 x 9.4 mm (5.76 x 2.78 x 0.37 in)',b'160 g (5.64 oz)',b'Nano-SIM',b'Super LCD3',"b'5.0 inches, 68.9 cm2 (~66.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'","b'Android 4.4.2 (KitKat), upgradable to 6 (Marshmallow), Sense UI 6'",b'Qualcomm MSM8974AB Snapdragon 801 (28 nm)',b'Quad-core 2.3 GHz Krait 400',b'Adreno 330',b'microSDXC (dedicated slot)',b'32GB 2GB RAM',,"b'HDR, panorama, dual-LED dual-tone flash'","b'1080p@60fps, 720p@60fps, HDR, stereo sound rec.'","b'4 MP, f/2.0, 27mm (wide), 1/3"", 2\xc2\xb5m, AF 4 MP, (depth)'",b'HDR',b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP, aptX'","b'Yes, with A-GPS, GLONASS'",b'Yes (market/operator dependent)',b'No',"b'microUSB 2.0 (MHL TV-out), USB On-The-Go'","b'Accelerometer, gyro, proximity, compass, barometer'","b'Li-Ion 2600 mAh, non-removable'",b'Fast charging 18W Quick Charge 2.0',"b'Gunmetal Gray, Glacial Silver'",b'About 250 EUR',,,"b'CDMA 800 / 1900 - Sprint, Verizon'",,b'5 MP',,,b'HSDPA 850 / 900 / 1900 / 2100 - for Verizon',b'Corning Gorilla Glass 3',,b'eMMC 5.0',b'HTC6525LVW',b'Up to 12 h',,,,,,,b'Up to 290 h',b'0.83 W/kg (head) \xc2\xa0 \xc2\xa0 1.17 W/kg (body)',,,,,b'Yes',,,,,,,,,,
b'htc',b'HTC One (M8)',b'https://fdn2.gsmarena.com/vv/bigpic/htc-one-m8.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',"b'3, 7, 8, 20'",,"b'HSPA 42.2/21.1(AT&T)/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2014, March 25. Released 2014, March 27'",b'Discontinued',b'146.4 x 70.6 x 9.4 mm (5.76 x 2.78 x 0.37 in)',b'160 g (5.64 oz)',b'Nano-SIM',b'Super LCD3',"b'5.0 inches, 68.9 cm2 (~66.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'","b'Android 4.4.2 (KitKat), upgradable to 6.0 (Marshmallow), Sense UI 6'",b'Qualcomm MSM8974AB Snapdragon 801 (28 nm)',"b'Quad-core 2.3 GHz (US/EMEA)/ 2.5 GHz (Asia, China) Krait 400'",b'Adreno 330',b'microSDXC (dedicated slot)',"b'16GB 2GB RAM, 32GB 2GB RAM'",,"b'HDR, panorama, dual-LED dual-tone flash'","b'1080p@60fps, 720p@120fps, HDR, stereo sound rec.'","b'4 MP, f/2.0, 27mm (wide), 1/3"", 2\xc2\xb5m, AF 4 MP, (depth)'",b'HDR',b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP, aptX'","b'Yes, with A-GPS, GLONASS'",b'Yes (market/operator dependent)',"b'Stereo FM radio, RDS'","b'microUSB 2.0 (MHL TV-out), USB On-The-Go'","b'Accelerometer, gyro, proximity, compass, barometer'","b'Li-Po 2600 mAh, non-removable'",b'Fast charging 18W Quick Charge 2.0',"b'Gunmetal Gray, Glacial Silver, Amber Gold'",b'About 250 EUR',,"b'Glass front (Gorilla Glass 3), aluminum back, aluminum frame'",b'eMMC 5.0',,"b'5 MP, f/2.0'",,,b'24-bit/192kHz audio',b'Corning Gorilla Glass 3',,,"b'One_M8, M8x, 831C'",b'Up to 14 h (2G) / Up to 20 h (3G)',b'Basemark OS II 2.0: 1186Basemark X: 12257',"b'Contrast ratio: 1256 (nominal), 2.371 (sunlight)'",b'Photo / Video',b'Voice 65dB / Noise 64dB / Ring 75dB',b'Noise -95.4dB / Crosstalk -93.2dB',b'Endurance rating 77h',b'Up to 271 h (2G) / Up to 496 h (3G)',,b'0.42 W/kg (head) \xc2\xa0 \xc2\xa0 0.22 W/kg (body)',,,,b'Yes',,,,,,,,,,
b'htc',b'HTC Desire 310 dual sim',b'https://fdn2.gsmarena.com/vv/bigpic/htc-desire-310-dual-sim.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2014, April. Released 2014, April'",b'Discontinued',b'131.4 x 68 x 11.3 mm (5.17 x 2.68 x 0.44 in)',b'140 g (4.94 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'",b'TFT',"b'4.5 inches, 55.8 cm2 (~62.5% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'","b'Android 4.2.2 (Jelly Bean), Sense UI 5.1'",b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC (dedicated slot)',b'4GB 512MB',,,b'1080p@30fps',b'5 MP',,b'480p',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, aptX'","b'Yes, with A-GPS, GLONASS'",b'No',b'No',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 2000 mAh, removable'",,"b'Black, White, Red'",b'About 140 EUR',,,,,b'VGA',,,,,,,,b'Up to 11 h',,,,,,,b'Up to 852 h',b'0.93 W/kg (head) \xc2\xa0 \xc2\xa0 0.68 W/kg (body)',,,,,,,,,,,,,,,
b'htc',b'HTC Desire 310',b'https://fdn2.gsmarena.com/vv/bigpic/htc-desire-310-new.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',"b'HSDPA 900 / 2100 - EU, Asia, China'",,,b'HSPA 21.1/5.76 Mbps',"b'2014, January. Released 2014, April'",b'Discontinued',b'132.4 x 68 x 11.3 mm (5.21 x 2.68 x 0.44 in)',b'140 g (4.94 oz)',b'Mini-SIM',b'TFT',"b'4.5 inches, 55.8 cm2 (~62.0% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'","b'Android 4.2.2 (Jelly Bean), Sense UI 5.1'",b'Mediatek MT6582M (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',b'microSDHC (dedicated slot)',"b'4GB 512MB, 4GB 1GB RAM'",,,b'1080p@30fps',b'5 MP',,b'480p',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP, aptX'","b'Yes, with A-GPS, GLONASS'",b'No',b'No',b'microUSB 2.0',b'Accelerometer',"b'Li-Ion 2000 mAh, removable'",,"b'Black, White, Red'",b'About 150 EUR',,,b'HSDPA 850 / 2100 - Asia',,b'VGA',,,,,,,b'D310n',b'Up to 11 h',,,,,,,b'Up to 852 h',,,,,,,,,,,,,,,,
