Brand,Model Name,Model Image,Technology,2G bands,3G bands,,4G bands,_1,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,64GB 4GB RAM,128GB 4GB RAM,_1_1,Build,Single_1,Features_1,4GB 512MB RAM,5G bands,Protection,Dual,Phonebook,Call records,Messaging,Games,Java,SAR,SAR EU,128MB 64MB RAM,Triple,32GB 3GB RAM,64GB 3GB RAM,32GB 2GB RAM,16GB 2GB RAM,GPRS,EDGE,Stand-by,Talk time,128GB 8GB RAM,64GB 6GB RAM,64GB 8GB RAM,16GB 1GB RAM,16MB 8MB RAM,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,128GB 6GB RAM,4GB 512MB,Five,8GB 1GB RAM,Music play,Stand-by_1,Talk time_1,16GB 3GB RAM,Keyboard,Browser,Infrared port,Alert types,Languages,Clock,Alarm
b'nokia',b'Nokia 8800 Sirocco',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-8800-sirocco.gif',b'GSM',b'GSM 900 / 1800 / 1900',,"b'Downloadable wallpapers, screensavers'",,b'No',,"b'2006, September'",b'Discontinued',"b'107 x 45 x 17.5 mm, 68 cc (4.21 x 1.77 x 0.69 in)'",b'138 g (4.87 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.7 inches, 31 x 31 mm, 9.3 cm2 (~19.4% screen-to-body ratio)'","b'208 x 208 pixels, 1:1 ratio (~173 ppi density)'",,,,,b'No',b'128MB',,,b'QCIF',b'2 MP',,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',,b'FM radio',b'No',b'',b'Removable Li-Ion 700 mAh battery (BP-6X)',,"b'Silver, Black, Gold Edition'",,b'About 500 EUR',,,b'Stainless steel panels MP3/AAC player Predictive text input Organizer Voice dial',,,,,,b'Scratch-resistant glass',,"b'1000 entries, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, EMS, MMS, EMail, Instant Messaging'",b'Yes + Java downloadable',"b'Yes, MIDP 2.0'",,,,,,,,,b'Class 8',b'Class 8',b'Up to 240 h',b'Up to 2 h 45 min',,,,,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',,"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer'",,,
b'nokia',b'Nokia 7390',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-7390.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'UMTS 2100',"b'External 256K colors display, 160 x 128 pixels  Downloadable themes, wallpapers'",,b'MP3/AAC/M4A/eAAC+/AAC+ player Predictive text input Organizer Voice memo/dial',"b'Yes, 384 kbps'","b'2006, September'",b'Discontinued',"b'90 x 47 x 19 mm, 76 cc (3.54 x 1.85 x 0.75 in)'",b'115 g (4.06 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.3 inches, 16.4 cm2 (~38.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~174 ppi density)'",,,,,b'microSD (dedicated slot)',b'21MB',,b'LED flash',b'Yes',"b'3.15 MP, AF'",b'',"b'Yes, with stereo speakers'",b'No',b'No',"b'2.0, A2DP'",b'No',,b'Stereo FM radio',b'Pop-Port',b'',b'Removable Li-Ion (BP-5M)',,"b'Bronze Black, Powder Pink'",,b'About 210 EUR',,,,,b'VGA videocall camera',,,,,,"b'Yes, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'","b'Music quiz, Snake, 3D race'","b'Yes, MIDP 2.0'",b'0.26 W/kg (head) \xc2\xa0 \xc2\xa0 0.29 W/kg (body)',b'0.41 W/kg (head)',,,,,,,,,b'Up to 220 h',b'Up to 3 h (2G) / 2 h 30 min (3G)',,,,,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',b'Yes',"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones'",,,
b'nokia',b'Nokia 7373',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-7373.gif',b'GSM',b'GSM 900 / 1800 / 1900',,"b'180-degree rotator design Downloadable themes, wallpapers'",,b'2.5 MB free memory',,"b'2006, September'",b'Discontinued',"b'88 x 43 x 23 mm, 75 cc (3.46 x 1.69 x 0.91 in)'",b'104 g (3.67 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 30 x 40 mm, 12.4 cm2 (~32.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",,,,,b'microSD (dedicated slot)',b'8MB',,,b'QCIF',b'2 MP',,"b'Yes, with stereo speakers'",b'No',b'No',"b'2.0, A2DP'",b'No',,b'Stereo FM radio',b'Pop-Port',b'',b'Removable Li-Ion 700 mAh battery (BL-4B)',,"b'Bronze Black, Powder Pink'",,b'About 150 EUR',,,b'MP3/AAC/M4A/eAAC+/AAC+ player Push to talk Predictive text input Organizer Voice memo/dial',,,,,,,,"b'1000 x 23 fields, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email'","b'Sudoku, Music Guess'","b'Yes, MIDP 2.0'",b'0.56 W/kg (head) \xc2\xa0 \xc2\xa0 0.47 W/kg (body)',b'0.73 W/kg (head)',,,,,,,b'Class 10',b'Class 10',b'Up to 250 h',b'Up to 2 h 30 min',,,,,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',,"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones'",,,
b'nokia',b'Nokia 6151',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-6151.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'UMTS 2100',"b'5-way navigation key Downloadable wallpapers, screensavers'",,b'No',"b'Yes, 384 kbps'","b'2006, June'",b'Discontinued',"b'108 x 47 x 19 mm, 88 cc (4.25 x 1.85 x 0.75 in)'",b'98 g (3.46 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.8 inches, 29 x 35 mm, 10.2 cm2 (~20.1% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,b'microSD (dedicated slot)',b'30MB',,,b'QCIF',b'1.3 MP',,"b'Yes, with stereo speakers'",b'No',b'No',"b'2.0, A2DP'",b'No',,b'Stereo FM radio',b'Pop-Port 2.0',b'',b'Removable Li-Ion 1100 mAh battery (BP-6M)',,b'Black',,b'About 120 EUR',,,b'Push to talk MP3/AAC/M4A stereo player 3GPP/MP4 player Predictive text input Organizer Voice memo Voice command',,,,,,,,"b'1000 entries, Photocall'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, EMail, Instant Messaging'","b'Nokia World Cup, 3D Street Racer, 3D Snake   + Downloadable'","b'Yes, MIDP 2.0'",b'0.98 W/kg (head) \xc2\xa0 \xc2\xa0 0.36 W/kg (body)',b'1.02 W/kg (head)',,,,,,,,,b'Up to 340 h (2G) / 250 h (3G)',b'Up to 4 h 30 min (2G) / 3 h 30 min (3G)',,,,,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',b'Yes',"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones'",,,
b'nokia',b'Nokia 6080',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-6080.gif',b'GSM',b'GSM 900 / 1800 / 1900',,b'GSM 850 / 1800 / 1900 - US version',,"b'Downloadable wallpapers, screensavers'",,"b'2006, June'",b'Discontinued',b'105.4 x 44.3 x 18.6 mm (4.15 x 1.74 x 0.73 in)',b'91 g (3.21 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.78 inches, 10.0 cm2 (~21.4% screen-to-body ratio)'",b'128 x 160 pixels (~115 ppi density)',,,,,b'No',b'4.3MB',,,b'SQCIF',b'VGA',,b'Yes',b'No',b'No',b'No',b'No',,b'Stereo FM radio',b'Pop-Port',b'',b'Removable Li-Ion 820 mAh battery (BL-5B)',,"b'Black, Gold'",,b'About 70 EUR',,,b'Push to talk Video player Voice memo Voice command Predictive text input Organizer',,,,,,,,"b'Yes, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email, Instant Messaging'",b'Yes  + Downloadable',"b'Yes, MIDP 2.0'",b'1.06 W/kg (head) \xc2\xa0 \xc2\xa0 0.46 W/kg (body)',b'0.73 W/kg (head)',,,,,,,b'Class 10',b'Class 6',b'Up to 300 h',b'Up to 3 h 30 min',,,,,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',b'Yes',"b'Vibration; Downloadable polyphonic, MP3, monophonic ringtones'",,,
b'nokia',b'Nokia 1110i',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-1110i.gif',b'GSM',b'GSM 900 / 1800',,b'GSM 850 / 1900 - US version',,b'4-way scroll key Animated screensavers',,"b'2006, June'",b'Discontinued',b'104 x 44 x 17 mm (4.09 x 1.73 x 0.67 in)',b'80 g (2.82 oz)',b'Mini-SIM',b'Monochrome graphic',b'',b'96 x 68 pixels',,,,,b'No',b'4MB',,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 900 mAh battery (BL-5C)',,b'Xpress-on covers',,b'About 40 EUR',,,b'Predictive text input Changeable Xpress-on covers Picture messaging Speaking alarm and clock Reminders  Demo mode for phone Stopwatch',,,,,,,,b'200 entries',"b'10 dialed, 10 received, 10 missed calls'","b'SMS, Instant Messaging'","b'3 - Snake Xenzia, Dice Games, Pocket Carrom'",b'No',b'1.21 W/kg (head) \xc2\xa0 \xc2\xa0 1.19 W/kg (body)',b'0.85 W/kg (head)',,,,,,,b'No',b'No',b'Up to 380 h',b'Up to 5 h 20 min',,,,,,,,,,,,,,,,,,,,,b'',,"b'Vibration; Polyphonic(20) ringtones, composer'",b'Most major European and Asian',,
b'nokia',b'Nokia E50',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-e50.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,b'5-way joystick navigation Downloadable themes',,b'No',,"b'2006, May'",b'Discontinued',"b'113 x 43.5 x 15.5 mm, 70 cc (4.45 x 1.71 x 0.61 in)'",b'104 g (3.67 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.1 inches, 31 x 42 mm, 13.7 cm2 (~27.8% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~190 ppi density)'","b'Symbian OS 9.1, S60 3rd edition'",,b'235 MHz ARM 9',,b'microSD (dedicated slot)',b'70MB 32MB RAM',,b'also available without camera',b'QCIF',b'1.3 MP',,b'Yes',b'No',b'No',b'2.0',b'No',,b'No',b'Pop-Port 2.0',b'',b'Removable Li-Ion 970 mAh battery (BL-5C)',,"b'Silver, Black'",,b'About 150 EUR',,,"b'Push to talk WMV/RV/MP4/3GP player MP3/WMA/WAV/RA/AAC/M4A player Document viewer (Word, Excel, PowerPoint, PDF) Blackberry connectivity Predictive text input Voice command/memo Organizer'",,,,,,,,,,,,,b'0.96 W/kg (head) \xc2\xa0 \xc2\xa0 1.33 W/kg (body)',b'0.97 W/kg (head)',,,,,,,b'Class 10',b'Class 10',b'Up to 215 h',b'Up to 6 h 40 min',,,,,,,,,,,,,,,,,b'Up to 240 h',b'Up to 8 h',,,"b'WAP 2.0/xHTML, HTML'",b'Yes',"b'Vibration; Downloadable polyphonic, monophonic, MP3, ringtones'",,,
b'nokia',b'Nokia 5500 Sport',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-5500s.gif',b'GSM',b'GSM 900 / 1800 / 1900',,b'Dust and splash resistant Flashlight',,b'Downloadable themes',,"b'2006, May'",b'Discontinued',"b'107 x 45 x 18 mm, 77 cc (4.21 x 1.77 x 0.71 in)'",b'103 g (3.63 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.7 inches, 31 x 31 mm, 9.3 cm2 (~19.4% screen-to-body ratio)'","b'208 x 208 pixels, 1:1 ratio (~173 ppi density)'","b'Symbian 9.1, Series 60 rel. 3.0'",,b'235 MHz ARM 9',,b'microSD (dedicated slot)',b'8MB 64MB RAM',,,b'QCIF',b'2 MP',,b'Yes',b'No',b'No',b'2.0',b'No',,b'Stereo FM radio',b'Pop-Port 2.0',b'',b'Removable Li-Ion 860 mAh battery (BL-5B)',,b'Black and gray',,b'About 200 EUR',,,"b'Sports tracking (stopwatch, steps calculator, calories burned) Text-to-speech capabilities to read SMS messages out loud Accelerometer sensor for tapping commands (music or voice feedback) Push to talk WMV/RV/MP4/3GP player MP3/WMA/WAV/RA/AAC/M4A player Predictive text input Voice command/memo Organizer'",,,,,,,,,,,,,b'0.53 W/kg (head) \xc2\xa0 \xc2\xa0 0.92 W/kg (body)',b'0.50 W/kg (head)',,,,,,,b'Class 10',b'Class 10',b'Up to 270 h',b'Up to 4 h',,,,,,,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML'",b'Yes',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'nokia',b'Nokia N93',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-n93.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'UMTS 2100',b'Second 65K colors display (128 x 36 pixels) Twist and rotating screen Downloadable themes',,b'Video download UPnP technology Push to talk WMV/RV/MP4/3GP player MP3/WMA/WAV/RA/AAC/M4A player Predictive text input TV-out Voice command/memo Organizer Printing Photo/video editor',"b'Yes, 384 kbps'","b'2006, April'",b'Discontinued',"b'118 x 55.5 x 28.2 mm, 133 cc (4.65 x 2.19 x 1.11 in)'",b'180 g (6.35 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 36 x 48 mm, 17.8 cm2 (~27.2% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'","b'Symbian OS 9.1, S60 3rd edition'",,b'332 MHz Dual ARM 11',b'3D Graphics HW Accelerator',"b'miniSD, 128 MB included'",b'50MB 64MB RAM',,"b'Carl Zeiss optics, LED flash'",b'480p@30fps',"b'3.15 MP, 3x optical zoom, AF'",b'',b'Yes',b'No',b'Wi-Fi 802.11b/g',b'2.0',b'No',,b'Stereo FM radio',b'2.0',b'',b'Removable Li-Po 1100 mAh battery (BP-6M)',,"b'Black, Silver'",,b'About 440 EUR',,,,,b'CIF videocall camera',,,,,,,,,,,b'0.69 W/kg (head) \xc2\xa0 \xc2\xa0 1.23 W/kg (body)',b'0.54 W/kg (head)',,,,,,,,,b'Up to 240 h (2G) / 240 h (3G)',b'Up to 5 h (2G) / 3 h 42 min (3G)',,,,,,,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML'",b'Yes',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'nokia',b'Nokia N73',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-n73.gif',b'GSM / UMTS',b'GSM 850 / 900 / 1800 / 1900',b'UMTS 2100',b'Downloadable themes',,"b'Push to talk Video download WMV/RV/MP4/3GP player MP3/WMA/WAV/RA/AAC/M4A player Predictive text input Voice command/dial Organizer Printing Document viewer (Word, Excel, PowerPoint, PDF) Photo/video editor'","b'Yes, 384 kbps'","b'2006, April. Released 2006, August'",b'Discontinued',b'110 x 49 x 19 mm (4.33 x 1.93 x 0.75 in)',b'116 g (4.09 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.4 inches, 36 x 48 mm, 17.8 cm2 (~33.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'","b'Symbian OS 9.1, S60 3rd edition'",,b'220 MHz Dual ARM 9',,b'miniSD',b'42MB 64MB RAM',,"b'Carl Zeiss optics, LED flash'",b'CIF',"b'3.15 MP, AF'",b'',"b'Yes, with stereo speakers'",b'No',b'No',"b'2.0, A2DP (latest firmware)'",b'No',,b'Stereo FM radio',b'Pop-Port 2.0',b'',b'Removable Li-Ion 1100 mAh battery (BP-6M )',,"b'Silver Grey/Deep Plum, Frost White/Metallic Red, Black (Music Edition)'",,b'About 100 EUR',,,,,b'VGA videocall camera',,,,,,,,,,,b'1.22 W/kg (head) \xc2\xa0 \xc2\xa0 0.69 W/kg (body)',b'1.13 W/kg (head)',,,,,,,,,b'Up to 350 h (2G) / 370 h (3G)',b'Up to 6 h (2G) / 3 h 46 min (3G)',,,,,,,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML'",b'Yes',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'nokia',b'Nokia N72',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-n72.gif',b'GSM',b'GSM 900 / 1800 / 1900',,b'Downloadable themes',,b'No',,"b'2006, April'",b'Discontinued',b'109 x 53 x 21.8 mm (4.29 x 2.09 x 0.86 in)',b'124 g (4.37 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.1 inches, 14.0 cm2 (~24.3% screen-to-body ratio)'",b'176 x 208 pixels (~130 ppi density)',"b'Symbian OS 8.1, Series 60 UI 2.8'",b'TI OMAP 1710',b'220 MHz',,"b'RS-DV-MMC, 128 MB included'",b'20MB',,b'LED flash',b'CIF',b'2 MP',,b'Yes',b'No',b'No',b'2.0',b'No',,b'Stereo FM radio',b'Pop-Port 2.0',b'',b'Removable Li-Ion 970 mAh battery (BL-5C)',,"b'Gloss Black, Pearl Pink'",,b'About 150 EUR',,,b'Push to talk WMV/RV/MP4/3GP player MP3/WAV/RA/AAC/M4A player Predictive text input Voice command/dial Organizer Printing',,,,,,,,,,,,,b'0.40 W/kg (head) \xc2\xa0 \xc2\xa0 0.69 W/kg (body)',b'0.76 W/kg (head)',,,,,,,b'Class 10',b'Class 10',b'Up to 260 h',b'Up to 3 h 35 min',,,,,,,,,,,,,,,,,,,,,"b'WAP 2.0/xHTML, HTML'",,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'nokia',b'Nokia 2610',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-2610.gif',b'GSM',b'GSM 900 / 1800',,b'GSM 850 / 1900 - US version',,"b'4-way navi key Screensavers, themes and wallpapers'",,"b'2006, March'",b'Discontinued',b'104 x 43 x 18 mm (4.09 x 1.69 x 0.71 in)',b'91 g (3.21 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.6 inches, 8.3 cm2 (~18.5% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~113 ppi density)'",,,,,b'No',b'3MB',,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 970 mAh battery (BL-5C)',,"b'Black, Brown'",,b'About 50 EUR',,,b'Predictive text input Voice memo Calculator  Currency converter Exchangeable covers',,,,,,,,b'300 entries',"b'10 dialed, 10 received, 10 missed calls'","b'SMS, MMS, Email, Instant Messaging'",b'Coin Flipping + downloadable',"b'Yes, MIDP 2.0'",b'1.10 W/kg (head) \xc2\xa0 \xc2\xa0 0.84 W/kg (body)',b'0.68 W/kg (head)',,,,,,,b'Yes',b'No',b'Up to 300 h',b'Up to 3 h',,,,,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',,"b'Vibration; Polyphonic(24), MP3 ringtones'",b'Major European and Asia-Pacific languages',,
b'nokia',b'Nokia 2310',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-2310.gif',b'GSM',b'GSM 900 / 1800',,"b'Themes, wallpapers, screensavers'",,b'No',,"b'2006, March'",b'Discontinued',b'105.4 x 43.9 x 19.1 mm (4.15 x 1.73 x 0.75 in)',b'85 g (3.00 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.5 inches, 6.8 cm2 (~14.8% screen-to-body ratio)'","b'96 x 68 pixels, 4 lines (~78 ppi density)'",,,,,b'No',b'4MB',,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'FM radio',b'No',b'',b'Removable Li-Ion 970 mAh battery (BL-5C)',,"b'Red, Blue, White'",,b'About 60 EUR',,,b'Predictive text input Calculator Stopwatch Picture messaging',,,,,,,,b'200 entries',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',"b'3 - Nature Park, Snake Xenia, Bounce'",b'No',,b'0.64 W/kg (head)',,,,,,,b'No',b'No',b'Up to 400 h',b'Up to 6 h',,,,,,,,,,,,,,,,,,,,,b'',,b'Vibration; Downloadable polyphonic ringtones',b'Most major European and Asian',,
b'nokia',b'Nokia 1112',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-1112.gif',b'GSM',b'GSM 900 / 1800',,b'GSM 850 / 1900 - US version',,b'4-way scroll key',,"b'2006, March'",b'Discontinued',b'104 x 44 x 17 mm (4.09 x 1.73 x 0.67 in)',b'80 g (2.82 oz)',b'Mini-SIM',b'Monochrome graphic',b'',b'96 x 68 pixels',,,,,b'No',b'4MB',,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 700 mAh battery (BL-5CA)',,"b'Red, Blue, Black'",,b'About 50 EUR',,,b'Predictive text input Picture messaging Speaking alarm and clock Reminders  Demo mode for phone Exchangeable covers',,,,,,,,b'200 entries',"b'10 dialed, 10 received, 10 missed calls'","b'SMS, EMS'","b'3 - Snake Xenzia, Dice Games, Pocket Carrom'",b'No',b'1.03 W/kg (head) \xc2\xa0 \xc2\xa0 0.62 W/kg (body)',b'0.72 W/kg (head)',,,,,,,b'No',b'No',b'Up to 380 h',b'Up to 5 h',,,,,,,,,,,,,,,,,,,,,b'No',,"b'Vibration; Polyphonic(20) ringtones, composer'",b'Most major European and Asian',,
b'nokia',b'Nokia 6136',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-6136.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,b'Second external CSTN display 65K colors (96 x 65 pixels) Downloadable themes',,b'8 MB of user memory available',,"b'2006, February'",b'Discontinued',b'90 x 46 x 23 mm (3.54 x 1.81 x 0.91 in)',b'98 g (3.46 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'1.8 inches, 29 x 35 mm, 10.2 cm2 (~24.6% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,,,,b'microSD (dedicated slot)',b'32MB',,,b'QCIF',b'1.3 MP',,b'Yes',b'No',"b'Wi-Fi 802.11b/g, UMA'",b'No',b'No',,b'FM radio',b'Pop-Port',b'',b'Removable Li-Ion 820 mAh battery (BL-4C)',,b'Black',,b'About 110 EUR',,,b'Push to talk MP3/MP4/AAC/3GPP player SyncML Predictive text input Presence enhanced contacts Organizer Voice dial/memo',,,,,,,,"b'Yes, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email, Instant Messaging'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'0.83 W/kg (head) \xc2\xa0 \xc2\xa0 0.62 W/kg (body)',b'0.73 W/kg (head)',,,,,,,b'Class 10',b'Class 10',b'Up to 240 h',b'Up to 3 h 20 min',,,,,,,,,,,,,,,,,,,,,b'WAP/xHTML',b'Yes',"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones'",,,
b'nokia',b'Nokia 6133',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-6133.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,b'Second external display 256K colors (128 x 160 pixels) Downloadable themes',,b'No',,"b'2006, October'",b'Discontinued',b'92 x 48 x 20 mm (3.62 x 1.89 x 0.79 in)',b'102 g (3.60 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.2 inches, 34 x 44 mm, 15.0 cm2 (~33.9% screen-to-body ratio)'","b'240 x 320 pixels, 2.2 inch, 4:3 ratio (~182 ppi density)'",,,,,b'microSD (dedicated slot)',b'11MB',,,b'Yes',b'1.3 MP',,b'Yes',b'No',b'No',b'Yes',b'No',,b'FM radio',"b'Proprietary,'",b'',b'Removable Li-Ion 820 mAh battery',,b'Black',,b'About 130 EUR',,,b'MP3/MP4/AAC player SyncML Predictive text input Presence enhanced contacts Organizer Voice dial/memo',,,,,,,,"b'500 entries, Photocall'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email, Instant Messaging'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'0.89 W/kg (head) \xc2\xa0 \xc2\xa0 0.93 W/kg (body)',b'0.76 W/kg (head)',,,,,,,b'Class 10',b'Class 10',b'Up to 285 h',b'Up to 3 h 30 min',,,,,,,,,,,,,,,,,,,,,b'WAP 2.0/xHTML',,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'nokia',b'Nokia 6131 NFC',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-6131.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,"b'Second external display 256K colors, 1.36 inches, 128 x 160 pixels Downloadable themes'",,b'No',,"b'2007, February. Released 2007, Q1'",b'Discontinued',b'92 x 47 x 20 mm (3.62 x 1.85 x 0.79 in)',b'104 g (3.67 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.2 inches, 15.0 cm2 (~34.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",,,,,b'microSD (dedicated slot)',b'11MB',,,b'Yes',b'1.3 MP',,b'Yes',b'No',b'No',b'2.0',b'No',b'Yes (payments)',b'FM radio',b'Pop-Port',b'',"b'Li-Ion 860 mAh, removable (BL-4C)'",,"b'Black, White, Red, Sand'",,b'About 250 EUR',,,b'Push-to-open mechanism Push to talk MP3/MP4/AAC player SyncML Predictive text input Presence enhanced contacts Organizer Voice dial/memo',,,,,,,,"b'1000 x 15 fields, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email, Instant Messaging'",b'3D Soccer and Snake + downloadable',"b'Yes, MIDP 2.0'",b'1.23 W/kg (head) \xc2\xa0 \xc2\xa0 0.47 W/kg (body)',b'0.96 W/kg (head)',,,,,,,b'Class 10',b'Class 10',b'Up to 240 h',b'Up to 3 h 20 min',,,,,,,,,,,,,,,,,,,,,,b'Yes',,,,
b'nokia',b'Nokia 6131',b'https://fdn2.gsmarena.com/vv/bigpic/nokia-6131.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,"b'Second external display 256K colors, 1.36 inches, 128 x 160 pixels Downloadable themes'",,b'No',,"b'2006, February'",b'Discontinued',b'92 x 48 x 20 mm (3.62 x 1.89 x 0.79 in)',b'112 g (3.95 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.2 inches, 15.0 cm2 (~33.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",,,,,b'microSD (dedicated slot)',b'11MB',,,b'Yes',b'1.3 MP',,b'Yes',b'No',b'No',b'2.0',b'No',,b'FM radio',b'Pop-Port',b'',b'Removable Li-Ion 820 mAh battery (BL-4C)',,"b'Black, White, Red, Sand'",,b'About 120 EUR',,,b'Push-to-open mechanism Push to talk MP3/MP4/AAC player SyncML Predictive text input Presence enhanced contacts Organizer Voice dial/memo',,,,,,,,"b'1000 x 15 fields, Photo call'","b'20 dialed, 20 received, 20 missed calls'","b'SMS, MMS, Email, Instant Messaging'",b'3D Soccer and Snake + downloadable',"b'Yes, MIDP 2.0'",b'1.23 W/kg (head) \xc2\xa0 \xc2\xa0 0.47 W/kg (body)',b'0.96 W/kg (head)',,,,,,,b'Class 10',b'Class 10',b'Up to 240 h',b'Up to 3 h 20 min',,,,,,,,,,,,,,,,,,,,,b'WAP/xHTML',b'Yes',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
