Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,Protection,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Triple_1,Features_1,Video_1,Loudspeaker,3.5mm jack,_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Performance,Display,Camera,Loudspeaker_1,Battery life,256GB 8GB RAM,128GB 8GB RAM,128GB 6GB RAM,_1_1,Single,SAR,128GB 12GB RAM,256GB 12GB RAM,512GB 12GB RAM,Dual,Dual_1,Stand-by,Talk time,Audio quality,64GB 6GB RAM,Single_1,512GB 8GB RAM,Music play,Infrared port,GPRS,EDGE,SAR EU,Browser,Alert types,Keyboard,Phonebook,Call records,Messaging,Games,Java,Stand-by_1,Talk time_1
b'asus',b'Asus Transformer Pad Infinity 700 3G',b'https://fdn2.gsmarena.com/vv/bigpic/asus-transformer-infinity.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA',,,b'HSPA 21.1/5.76 Mbps',"b'2012, February. Released 2012, Q3'",b'Discontinued',b'263 x 180.8 x 8.5 mm (10.35 x 7.12 x 0.33 in)',b'598 g (1.32 lb)',,b'Mini-SIM',"b'Super IPS+ LCD,'","b'10.1 inches, 295.8 cm2 (~62.2% screen-to-body ratio)'","b'1920 x 1200 pixels, 16:10 ratio (~224 ppi density)'",b'Corning Gorilla Glass 2',b'Android 4.0 (Ice Cream Sandwich)',b'Qualcomm MSM8260A Snapdragon S4 Plus',b'Dual-core 1.5 GHz Krait',b'Adreno 225',b'microSDHC (dedicated slot)',"b'32GB 1GB RAM, 64GB 1GB RAM'",b'Optional mobile dock with standard QWERTY keyboard and trackpad',,b'LED flash',b'1080p@30fps',,,b'',b'Yes',b'Yes',b'ASUS Waveshare UI',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'3.0, A2DP'","b'Yes, with A-GPS'",,b'No',b'2.0',"b'Accelerometer, gyro, compass'",b'Non-removable Li-Po battery (25 Wh)',,"b'Amethyst Gray, Champagne Gold'",,b'About 430 EUR',,,,,,,,,b'HDMI port MP3/WAV/WMA/AAC player MP4/H.264 player Organizer Document editor Photo viewer/editor Voice memo/dial Predictive text input',"b'8 MP, AF'",,,,,,,,b'Up to 10 h (multimedia)',,,b'2 MP',,,,b'Yes',b'Yes',,,,,,,,,,,
b'asus',b'Asus Transformer Pad TF300TG',b'https://fdn2.gsmarena.com/vv/bigpic/asus-transformer-pad-300.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',b'2012. Released 2012',b'Discontinued',b'263 x 180.8 x 9.9 mm (10.35 x 7.12 x 0.39 in)',b'635 g (1.40 lb)',,b'Yes',b'LED-backlit IPS LCD',"b'10.1 inches, 295.8 cm2 (~62.2% screen-to-body ratio)'","b'1280 x 800 pixels, 16:10 ratio (~149 ppi density)'",,"b'Android 4.0 (Ice Cream Sandwich), Waveshare UI'",b'Nvidia Tegra 3 T30L',b'Quad-core 1.2 GHz Cortex-A9',b'ULP GeForce',b'microSDHC (dedicated slot)',"b'16GB 1GB RAM, 32GB 1GB RAM'",b'Optional mobile dock with standard QWERTY keyboard and trackpad',,,b'1080p@30fps',,,b'',"b'Yes, with stereo speakers'",b'Yes',b'HDMI port',b'Wi-Fi 802.11 b/g/n',"b'3.0, EDR'","b'Yes, with A-GPS'",b'No',b'No',b'2.0',"b'Accelerometer, gyro, compass'",b'Li-Po (22 Wh)',,"b'Royal Blue, Iceberg White, Torch Red'",,,,,,,,,,,,"b'8 MP, AF'",,,,,,,,b'Up to 9 h 30 min (multimedia)',,,b'1.2 MP',,,,,,,,,,,,,,,,
b'asus',b'Asus Transformer Pad TF300T',b'https://fdn2.gsmarena.com/vv/bigpic/asus-transformer-pad-300.jpg',b'No cellular connectivity',b'N/A',,,,,"b'2012, February. Released 2012, April'",b'Discontinued',b'263 x 180.8 x 9.9 mm (10.35 x 7.12 x 0.39 in)',b'635 g (1.40 lb)',,b'No',"b'IPS LCD,'","b'10.1 inches, 295.8 cm2 (~62.2% screen-to-body ratio)'","b'1280 x 800 pixels, 16:10 ratio (~149 ppi density)'",,"b'Android 4.0 (Ice Cream Sandwich), upgradable to 4.2 (Jelly Bean)'",b'Nvidia Tegra 3 T30L',b'Quad-core 1.2 GHz Cortex-A9',b'ULP GeForce',b'microSDHC (dedicated slot)',"b'16GB 1GB RAM, 32GB 1GB RAM'",b'Optional mobile dock with standard QWERTY keyboard and trackpad',,,b'1080p@30fps',,,b'',"b'Yes, with stereo speakers'",b'Yes',b'ASUS Waveshare UI',b'Wi-Fi 802.11 b/g/n',"b'3.0, EDR'",b'Yes',,b'No',b'2.0',"b'Accelerometer, gyro, compass'",b'Non-removable Li-Po battery (22 Wh)',,"b'Royal Blue, Iceberg White, Torch Red'",,b'About 290 EUR',,,,,,,,,b'HDMI port MP3/WAV/WMA/AAC player MP4/H.264 player Document editor Organizer Voice memo/dial Photo viewer/editor Predictive text input (Swype)',"b'8 MP, AF'",,,,,,,,b'Up to 10 h (multimedia)',,,b'1.2 MP',,,,b'No',b'No',,,,,,,,,,,
b'asus',b'Asus Transformer Pad Infinity 700',b'https://fdn2.gsmarena.com/vv/bigpic/asus-transformer-infinity.jpg',b'No cellular connectivity',b'N/A',,,,,"b'2012, February. Released 2012, July'",b'Discontinued',b'263 x 180.8 x 8.5 mm (10.35 x 7.12 x 0.33 in)',b'598 g (1.32 lb)',,b'No',"b'Super IPS+ LCD,'","b'10.1 inches, 295.8 cm2 (~62.2% screen-to-body ratio)'","b'1920 x 1200 pixels, 16:10 ratio (~224 ppi density)'",b'Corning Gorilla Glass 2',"b'Android 4.0 (Ice Cream Sandwich), upgradable to 4.2.1 (Jelly Bean)'",b'Nvidia Tegra 3 T33',b'Quad-core 1.6 GHz Cortex-A9',b'ULP GeForce',b'microSDHC (dedicated slot)',"b'32GB 1GB RAM, 64GB 1GB RAM'",b'Optional mobile dock with standard QWERTY keyboard and trackpad',,b'LED flash',b'1080p@30fps',,,b'',b'Yes',b'Yes',b'ASUS Waveshare UI',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'3.0, A2DP, EDR'",b'Yes',,b'No',b'2.0',"b'Accelerometer, gyro, compass'",b'Non-removable Li-Po battery (25 Wh)',,"b'Amethyst Gray, Champagne Gold'",,b'About 340 EUR',,,,,,,,,b'HDMI port MP3/WAV/WMA/AAC player MP4/H.264 player Polaris Office editor  Photo viewer/editor Organizer Predictive text input',"b'8 MP, AF'",,,,,,,,b'Up to 9 h 30 min (multimedia)',,,b'2 MP',,,,b'No',b'No',,,,,,,,,,,
b'asus',b'Asus Memo',b'https://fdn2.gsmarena.com/vv/bigpic/asus-eee-pad-memo.jpg',b'No cellular connectivity',b'N/A',,,,,"b'2012, January. Released 2012, September'",b'Discontinued',b'199 x 117 x 12 mm (7.83 x 4.61 x 0.47 in)',b'389 g (13.72 oz)',,b'No',"b'IPS LCD,'","b'7.0 inches, 142.1 cm2 (~61.0% screen-to-body ratio)'","b'800 x 1280 pixels, 16:10 ratio (~216 ppi density)'",,b'Android 4.0.1 (Ice Cream Sandwich)',b'Qualcomm MSM8260 Snapdragon S3',b'Dual-core 1.2 GHz Scorpion',b'Adreno 220',b'No',"b'16GB 1GB RAM, 32GB 1GB RAM'",b'HDMI port MP3/WAV/WMA/AAC player MP4/H.264 player Document viewer Organizer Predictive text input',,,b'1080p@30fps',,,b'',b'Yes',b'Yes',,"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'2.0',"b'Accelerometer, gyro, proximity, compass'",b'Removable Li-Po 4400 mAh battery',,b'Black',,b'About 170 EUR',,,,,,,,,,"b'5 MP, AF'",,,,,,,b'Up to 300 h',b'Up to 9 h',,,b'1.2 MP',,,,b'No',b'No',,,,,,,,,,,
b'asus',b'Asus Transformer Prime TF700T',b'https://fdn2.gsmarena.com/vv/bigpic/Asus-Transformer-Prime-TF700T.jpg',b'No cellular connectivity',b'N/A',,,,,"b'2012, January. Released 2012, July'",b'Discontinued',b'263 x 180.8 x 8.5 mm (10.35 x 7.12 x 0.33 in)',b'598 g (1.32 lb)',,b'No',"b'Super IPS+ LCD,'","b'10.1 inches, 295.8 cm2 (~62.2% screen-to-body ratio)'","b'1920 x 1200 pixels, 16:10 ratio (~224 ppi density)'",b'Corning Gorilla Glass 2',b'Android 4.0 (Ice Cream Sandwich)',b'Nvidia Tegra 3 T33',b'Quad-core 1.6 GHz Cortex-A9',b'ULP GeForce',b'microSDHC (dedicated slot)',"b'32GB 1GB RAM, 64GB 1GB RAM'",b'Optional mobile dock with standard QWERTY keyboard and trackpad',,b'LED flash',b'1080p@30fps',,,b'',b'Yes',b'Yes',b'ASUS Waveshare UI',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'3.0, A2DP, EDR'",b'Yes',,b'No',b'2.0',"b'Accelerometer, gyro, compass'",b'Non-removable Li-Po battery (25 Wh)',,"b'Silver, Purple'",,b'About 400 EUR',,,,,,,,,b'HDMI port MP3/WAV/WMA/AAC player MP4/H.264 player Polaris Office editor  Photo viewer/editor Organizer Predictive text input',"b'8 MP, AF'",,,,,,,,b'Up to 9 h 30 min (multimedia)',,,b'2 MP',,,,b'No',b'No',,,,,,,,,,,
b'asus',b'Asus Transformer Prime TF201',b'https://fdn2.gsmarena.com/vv/bigpic/asus-eee-pad-transformer-prime.jpg',b'No cellular connectivity',b'N/A',,,,,"b'2011, October. Released 2011, December'",b'Discontinued',b'263 x 180.8 x 8.3 mm (10.35 x 7.12 x 0.33 in)',b'586 g (1.29 lb)',,b'No',"b'Super IPS+ LCD,'","b'10.1 inches, 295.8 cm2 (~62.2% screen-to-body ratio)'","b'1280 x 800 pixels, 16:10 ratio (~149 ppi density)'",b'Corning Gorilla Glass',"b'Android 3.2 (Honeycomb), upgradable to 4.0 (Ice Cream Sandwich)'",b'Nvidia Tegra 3',b'Quad-core 1.3 GHz Cortex-A9',b'ULP GeForce',b'microSDHC (dedicated slot)',"b'32GB 1GB RAM, 64GB 1GB RAM'",b'ASUS Waveshare UI',,b'LED flash',b'1080p@30fps',,,b'',"b'Yes, with stereo speakers'",b'Yes',b'SRS audio',b'Wi-Fi 802.11 b/g/n',b'Yes',"b'Yes, with A-GPS'",,b'No',b'2.0',"b'Accelerometer, gyro, compass'",b'Non-removable Li-Po battery (25 Wh)',,"b'Amethyst Gray, Champagne Gold'",,b'About 350 EUR',,,,,,,,,b'HDMI port MP3/WAV/WMA/AAC player MP4/H.264 player Document editor Organizer Voice memo Predictive text input',"b'8 MP, AF'",,,,,,,b'Up to 300 h',b'Up to 12 h',,,b'1.2 MP',,,,b'No',b'No',,,,,,,,,,,
b'asus',b'Asus PadFone',b'https://fdn2.gsmarena.com/vv/bigpic/asus-padfone1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,,b'HSPA 21.1/5.76 Mbps',"b'2012, February. Released 2012, June'",b'Discontinued',b'128 x 65.4 x 9.2 mm (5.04 x 2.57 x 0.36 in)',b'129 g (4.55 oz)',,b'Mini-SIM',b'Super AMOLED',"b'4.3 inches, 51.0 cm2 (~60.9% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~256 ppi density)'",b'Corning Gorilla Glass',"b'Android 4.0 (Ice Cream Sandwich), upgradable to 4.1 (Jelly Bean)'",b'Qualcomm MSM8260A Snapdragon S4 Plus',b'Dual-core 1.5 GHz Krait',b'Adreno 225',b'microSDHC (dedicated slot)',"b'16GB 1GB RAM, 32GB 1GB RAM, 64GB 1GB RAM'","b'Optional Padfone Station with 10.1 inches display, 1280 x 800 pixels.273 x 176.9 x 13.55 mm @ 724 g, 6600 mAh battery.'",,b'LED flash',b'1080p@30fps',,,b'',b'Yes',b'Yes',b'MP3/WAV/eAAC+ player MP4/H.264 player Organizer Document viewer Photo viewer/editor Voice memo/dial Predictive text input (Swype)',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',"b'Yes, with A-GPS'",,b'No',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",b'Removable Li-Ion 1520 mAh battery',,b'Black',,b'About 300 EUR',,,,,,,,,,"b'8 MP, AF'",,,,,,,b'Up to 360 h (2G) / Up to 370 h (3G)',b'Up to 15 h 40 min (2G) / Up to 8 h (3G)',,,b'VGA',,,,,,,"b'HTML5, Adobe Flash'",,,,,,,,,
b'asus',b'Asus Transformer TF101',b'https://fdn2.gsmarena.com/vv/bigpic/asus-transformer.jpg',b'No cellular connectivity',b'N/A',,,,,"b'2011, January. Released 2011, April'",b'Discontinued',b'271 x 171 x 13 mm (10.67 x 6.73 x 0.51 in)',b'680 g (1.50 lb)',,b'No',"b'LED-backlit IPS LCD,'","b'10.1 inches, 295.8 cm2 (~63.8% screen-to-body ratio)'","b'1280 x 800 pixels, 16:10 ratio (~149 ppi density)'",b'Scratch-resistant glass',"b'Android 3.0 (Honeycomb), 3.2 (Honeycomb), upgradable to 4.0 (Ice Cream Sandwich)'",b'Nvidia Tegra 2 T20',b'Dual-core 1.0 GHz Cortex-A9',b'ULP GeForce',b'microSDHC (dedicated slot)',"b'16GB 1GB RAM, 32GB 1GB RAM'",b'ASUS Waveshare UI',,,b'Yes',,,b'',"b'Yes, with stereo speakers'",b'Yes',b'SRS audio',b'Wi-Fi 802.11b/g/n',"b'2.1, A2DP, EDR'","b'Yes, with A-GPS'",,b'No',b'2.0',"b'Accelerometer, gyro, compass'",b'Non-removable Li-Po battery (24.4 Wh)',,b'Black',,b'About 280 EUR',,,,,,,,,b'mini HDMI port MP3/MP4 player Polaris Office 3.0 editor  Organizer Predictive text input',"b'5 MP, AF'",,,,,,,,b'Up to 9 h 30 min (multimedia)',,,b'1.2 MP',,,,b'No',b'No',,"b'HTML, Adobe Flash'",,,,,,,,,
b'asus',b'Asus P835',b'https://fdn2.gsmarena.com/vv/bigpic/asus-p835.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 1900 / 2100',,,b'HSPA 7.2/2 Mbps',"b'2009, March. Released 2009, May'",b'Discontinued',b'115 x 59 x 13.8 mm (4.53 x 2.32 x 0.54 in)',b'148 g (5.22 oz)',,b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'3.5 inches, 34.9 cm2 (~51.4% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~267 ppi density)'",,b'Microsoft Windows Mobile 6.1 Professional',b'Qualcomm MSM7201A',b'528 MHz ARM 11',,b'microSDHC (dedicated slot)',b'4GB 288MB RAM',b'Pocket Office  Organizer MP3/MP4 player',,,b'Yes',,,b'',b'Yes',b'No',,b'Wi-Fi 802.11b/g',"b'2.0, A2DP'","b'Yes, with A-GPS'",,b'No',b'2.0',b'',b'Removable Li-Ion 1100 mAh battery',,b'Black',,b'About 400 EUR',,,,,,,,,,"b'5 MP, AF'",,,,,,,b'Up to 350 h',b'Up to 6 h',,,b'Yes',,,,,,,"b'WAP 2.0/xHTML, HTML (IE), RSS reader'",,,,,,,,,
b'asus',b'Asus E600',b'https://fdn2.gsmarena.com/vv/bigpic/asus-e600.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 900 / 2100',,,b'HSPA',b'Exp. announcement  2011',b'Cancelled',b'122 x 60 x 13.5 mm (4.80 x 2.36 x 0.53 in)',b'-',,b'Mini-SIM',"b'TFT, 256K colors'","b'4.0 inches, 45.5 cm2 (~62.2% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",,b'Microsoft Windows Phone 7',,,,b'No',,b'HSDPA 850 / 1900',,b'LED flash',b'Yes',,,,b'Yes',b'Yes',b'',b'Wi-Fi 802.11 b/g',"b'2.1, A2DP'","b'Yes, with A-GPS'",,,b'microUSB 2.0',b'Accelerometer',b'Removable Li-Ion 1300 mAh battery',,b'Black',,,,,,,,,,,b'MP3/WAV/WMA/eAAC+ player MP4/WMV/H.264 player Document viewer/editor Organizer Voice memo/dial Predictive text input',b'5 MP',,,,,,,,,,,,,,,,,,b'HTML',,,,,,,,,
b'asus',b'Asus P565',b'https://fdn2.gsmarena.com/vv/bigpic/asus-p565.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',,,b'HSPA 3.6/0.384 Mbps',"b'2008, November. Released 2009, May'",b'Discontinued',b'102 x 60.5 x 16 mm (4.02 x 2.38 x 0.63 in)',b'120 g (4.23 oz)',,b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 24.3 cm2 (~39.3% screen-to-body ratio)'","b'480 x 640 pixels, 4:3 ratio (~286 ppi density)'",,b'Microsoft Windows Mobile 6.1 Professional',,b'800 MHz Marvell TavorP',,b'microSD (dedicated slot)',"b'128MB RAM, 256MB ROM'",b'MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player Organizer World Clock Pocket Office  Business card scanner Predictive text input',,,b'320p@24fps',,,b'',b'Yes',b'No',,b'Wi-Fi 802.11b/g',"b'2.0, A2DP'","b'Yes, SiRF Star III chipset'",,b'No',b'1.1',b'',b'Removable Li-Ion 1300 mAh battery',,b'Black',,b'About 440 EUR',,,,,,,,,,"b'3.15 MP, AF'",,,,,,,b'Up to 300 h',b'Up to 4 h',,,b'VGA videocall camera',,,,,,,b'HTTP / WAP 2.0',,,,,,,,,
b'asus',b'Asus P552w',b'https://fdn2.gsmarena.com/vv/bigpic/asus-p552w.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',,,b'HSPA 3.6/0.384 Mbps',"b'2008, September. Released 2008'",b'Discontinued',b'102 x 60.5 x 14.5 mm (4.02 x 2.38 x 0.57 in)',b'105 g (3.70 oz)',,b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.8 inches, 24.3 cm2 (~39.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'",,b'Microsoft Windows Mobile 6.1 Professional',,b'Marvell Tavor 624 MHz',,b'microSD (dedicated slot)',"b'128MB RAM, 256MB ROM'",b'No',,,b'320p@24fps',,,,b'Yes',b'No',b'MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player Organizer World Clock Pocket Office',b'Wi-Fi 802.11b/g',"b'2.0, A2DP'","b'Yes, SiRF Star III chipset'",,b'No',b'2.0',b'',b'Removable Li-Ion 1100 mAh battery',,"b'Black, White'",,b'About 370 EUR',,,,,,,,,,b'2 MP',,,,,,,b'Up to 300 h',b'Up to 5 h',,,,,,,,,,b'HTTP / WAP 2.0',,,,,,,,,
b'asus',b'Asus P320',b'https://fdn2.gsmarena.com/vv/bigpic/asus-p320.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,,"b'2008, March. Released 2008, April'",b'Discontinued',b'99 x 55 x 13 mm (3.90 x 2.17 x 0.51 in)',b'105 g (3.70 oz)',,b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.6 inches, 20.9 cm2 (~38.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",,b'Microsoft Windows Mobile 6.1 Professional',b'TI OMAP 850',b'200 MHz ARM926EJ-S',,b'microSD (dedicated slot)',"b'64MB RAM, 128MB ROM'",b'No',,,b'Yes',,,,b'Yes',b'No',b'MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player Organizer World Clock Pocket Office  File Manager',b'Wi-Fi 802.11b/g',"b'2.0, A2DP'",b'Yes',,b'No',b'2.0',b'',b'Removable Li-Ion 1100 mAh battery',,b'',,b'About 410 EUR',,,,,,,,,,"b'2 MP, AF'",b'0.41 W/kg (head) \xc2\xa0 \xc2\xa0 0.19 W/kg (body)',,,,,,,,,,,,,,b'Class 10',b'Class 10',,b'HTTP / WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3, Midi ringtones'",,,,,,,,
b'asus',b'Asus M930',b'https://fdn2.gsmarena.com/vv/bigpic/asus-m930.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',,,b'HSPA 3.6/0.384 Mbps',"b'2008, February. Released 2008, September'",b'Discontinued',b'113 x 54 x 18.7 mm (4.45 x 2.13 x 0.74 in)',b'158 g (5.57 oz)',,b'Mini-SIM',"b'TFT, 65K colors'","b'2.6 inches, 19.2 cm2 (~31.5% screen-to-body ratio)'","b'240 x 400 pixels, 5:3 ratio (~179 ppi density)'",,b'Microsoft Windows Mobile 6 Standard',b'TI OMAP 2431',b'450 MHz ARM 1136',,b'microSD (dedicated slot)',b'256MB 64MB RAM',b'- Second external 2-inch QVGA 65K TFT display',,,b'Yes',,,b'',b'Yes',b'No',b'J2ME (CLDC 1.1 + MIDP2.0) Pocket Office  Remote presenter MP3/AAC/AAC+/WMA/OGG/AMR player WMV/MP4 player Organizer World Clock File Manager Voice dial',b'Wi-Fi 802.11b/g',"b'2.0, A2DP'",b'No',,b'No',b'2.0',b'',b'Removable Li-Ion 1100 mAh battery',,b'Black',,b'About 380 EUR',,,,,,,,,,b'2 MP',,,,,,,b'Up to 200 h',b'Up to 4 h',,,b'VGA videocall camera',,,,,,,b'HTTP / WAP 2.0',"b'Vibration; Downloadable polyphonic, MP3, Midi ringtones'",b'QWERTY',,,,,,,
b'asus',b'Asus P550',b'https://fdn2.gsmarena.com/vv/bigpic/asus-p550.jpg',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',b'UMTS 2100',,,"b'Yes, 384 kbps'","b'2007, December. Released 2008'",b'Discontinued',b'121 x 70 x 16.5 mm (4.76 x 2.76 x 0.65 in)',b'188 g (6.63 oz)',,b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'3.5 inches, 37.9 cm2 (~44.8% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~114 ppi density)'",,b'Microsoft Windows Mobile 6.0 Professional',,b'Marvell PXA270M 520 MHz',,"b'miniSD, miniSDHC'",b'256MB 64MB RAM',b'No',,,b'Yes',,,,b'No',b'No',b'Pocket Office  MP3/WMA/AAC/AAC+ player Organizer Voice memo',b'Wi-Fi 802.11 b/g',b'2.0',"b'Yes, SiRF Star III chipset'",,b'No',b'1.1',b'',b'Removable Li-Ion 1530 mAh battery',,b'Silver',,b'About 220 EUR',,,,,,,,,,b'2 MP',,,,,,,b'Up to 350 h',b'Up to 5 h',,,,,,,,,,b'WAP 2.0 / HTML (PocketIE)',"b'Vibration; Downloadable polyphonic, Midi, MP3 ringtones'",,,,,,,,
b'asus',b'Asus P750',b'https://fdn2.gsmarena.com/vv/bigpic/asus-p750.gif',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',,,b'HSPA 3.6/0.384 Mbps',"b'2007, October. Released 2008, April'",b'Discontinued',b'113 x 58 x 17.4 mm (4.45 x 2.28 x 0.69 in)',b'130 g (4.59 oz)',,b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.6 inches, 20.9 cm2 (~31.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",,b'Microsoft Windows Mobile 6.0 Professional',,b'Marvell PXA270M 520 MHz',,b'microSD (dedicated slot)',"b'64MB RAM, 256MB ROM'",b'Marvell PXA270M 520 MHz',,,b'Yes',,,b'',b'No',b'No',b'2.5 mm audio jack',b'Wi-Fi 802.11 b/g',"b'2.0, A2DP'","b'Yes, SiRF Star III chipset'",,b'No',b'1.1',b'',b'Removable Li-Ion 1300 mAh battery',,b'Black',,b'About 330 EUR',,,,b'Voice 75dB / Noise 69dB / Ring 66dB',,,,,b'MP4/MP3/WMA/AAC/AAC+/3GP player Remote Presenter Business card scanner Location Courier Backup Ur Time on Home Screen Auto Cleaner Pocket Office  Voice Recognition',"b'3.15 MP, AF'",,,,,,,b'Up to 240 h',b'Up to 6 h',b'Noise -86.3dB / Crosstalk -76.2dB',,b'VGA videocall camera',,,,,,,"b'WAP 1.2.1/2.0, HTML'","b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,
b'asus',b'Asus P527',b'https://fdn2.gsmarena.com/vv/bigpic/asus-p527.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,,,"b'2007, September. Released 2008, October'",b'Discontinued',b'113 x 58 x 15.4 mm (4.45 x 2.28 x 0.61 in)',b'125 g (4.41 oz)',,b'Mini-SIM',"b'TFT resistive touchscreen, 65K colors'","b'2.6 inches, 20.9 cm2 (~31.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",,b'Microsoft Windows Mobile 6.0 Professional',b'TI OMAP 850',b'200 MHz ARM926EJ-S',,b'microSD (dedicated slot)',b'128MB 64MB RAM',b'No',,,b'Yes',,,,b'No',b'No',b'Business card scanner Voice Recognition  MP3 Player Pocket Office  Organizer Voice memo World time Stopwatch',b'Wi-Fi 802.11 b/g',b'2.0',"b'Yes, SiRF Star III chipset'",,b'FM radio',b'1.1',b'',b'Removable Li-Ion battery',,b'Silver',,b'About 300 EUR',,,,,,,,,,"b'2 MP, AF'",,,,,,,,,,,,,,b'Yes',b'Class 10',b'Yes',,b'WAP 1.2.1/2.0',"b'Vibration; Downloadable polyphonic, Midi, MP3, WMA, WAV ringtones'",,,,,,,,
b'asus',b'Asus Z801',b'https://fdn2.gsmarena.com/vv/bigpic/asus-z801.gif',b'GSM',b'GSM 900 / 1800 / 1900',,,,,b'',b'Discontinued',b'92 x 46 x 23.5 mm (3.62 x 1.81 x 0.93 in)',b'110 g (3.88 oz)',,b'Mini-SIM',"b'TFT resistive touchscreen, 256K colors'","b'2.0 inches, 12.4 cm2 (~29.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",,,,,,b'microSD (dedicated slot)',b'64MB',"b'- Second external display, 128 x 128 pixels, 1.0 inches'",,b'LED flash',b'Yes',,,,b'No',b'No',b'No',b'No',"b'1.2, A2DP'",b'No',,b'FM radio',b'1.1',b'',b'Removable Li-Ion 750 mAh battery',,b'Silver',,b'About 260 EUR',,,,,,,,,b'Audio/ Video Player Predictive text input Organizer Stopwatch',b'2 MP',,,,,,,b'Up to 300 h',b'Up to 5 h',,,,,,,b'Class 10',b'No',,b'WAP 2.0',"b'Vibration; Downloadable polyphonic,  MP3, AAC, WAV, AMP ringtones'",,b'1000 entries',"b'20 received, dialed and missed calls'","b'SMS, EMS,MMS, Email'",b'Yes',"b'Yes, MIDP 2.0'",,
