Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Build,Protection,Quad,_1,_1_1,128GB 8GB RAM,Dual,32GB 2GB RAM,32GB 3GB RAM,SAR,128GB 4GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,64GB 4GB RAM,8GB 1GB RAM,256GB 8GB RAM,256GB 12GB RAM,SAR EU,512GB 12GB RAM,Audio quality,64GB 3GB RAM,256GB 6GB RAM,Single_1,64GB 6GB RAM,Dual_1,Stand-by,Talk time,Infrared port,GPRS,EDGE
b'oppo',b'Oppo Reno3 Youth',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-reno3-vitality-edition-pclm50.jpg',b'GSM / CDMA / HSPA / EVDO / LTE / 5G',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800 & TD-SCDMA',b'HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100',"b'1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 34, 38, 39, 40, 41'","b'1, 41, 78, 79 SA/NSA'","b'HSPA 42.2/5.76 Mbps, LTE-A, 5G (1.9 Gbps DL)'","b'2020, February 08'","b'Available. Released 2020, February 14'",b'160.3 x 74.3 x 8 mm (6.31 x 2.93 x 0.31 in)',b'180 g (6.35 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'AMOLED, 430 nits (typ)'","b'6.4 inches, 98.9 cm2 (~83.0% screen-to-body ratio)'","b'1080 x 2400 pixels, 20:9 ratio (~411 ppi density)'","b'Android 10, ColorOS 7'",b'Qualcomm SM7250 Snapdragon 765G (7 nm)',b'Octa-core (1x2.4 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver)',b'Adreno 620',b'No',b'128GB 8GB RAM',,"b'LED flash, HDR, panorama'","b'4K@30fps, 1080p@30/60/120fps; gyro-EIS, OIS'","b'32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8\xc2\xb5m'",b'HDR',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.1, A2DP, LE, aptX HD'","b'Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS'",b'Yes',b'Unspecified',"b'USB Type-C 3.1, USB On-The-Go'","b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'","b'Li-Po 4025 mAh, non-removable'","b'Fast charging 30W, 50% in 20 min (advertised) VOOC 4.0'","b'White, Black, Gold'",b'PCLM50',b'About 400 EUR',"b'Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame'",b'Corning Gorilla Glass 5',"b'48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8\xc2\xb5m, PDAF, OIS 8 MP, f/2.2, 13mm (ultrawide), 1/3.2"", 1.4\xc2\xb5m 2 MP B/W, f/2.4, 1/5.0"", 1.75\xc2\xb5m 2 MP, f/2.4, (depth)'",b'CDMA2000 1xEV-DO',b'UFS 2.1',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo Reno3 5G',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-reno3-.jpg',b'GSM / CDMA / HSPA / EVDO / LTE / 5G',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800 & TD-SCDMA',b'HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100',"b'1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 34, 38, 39, 40, 41'","b'1, 41, 78, 79 SA/NSA'","b'HSPA 42.2/5.76 Mbps, LTE-A, 5G 4.7/2.5 Gbps'","b'2019, December'","b'Available. Released 2019, December'",b'160.3 x 74.3 x 8 mm (6.31 x 2.93 x 0.31 in)',b'181 g (6.38 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'AMOLED, 430 nits (typ)'","b'6.4 inches, 100.4 cm2 (~84.3% screen-to-body ratio)'","b'1080 x 2400 pixels, 20:9 ratio (~408 ppi density)'","b'Android 10, ColorOS 7'",b'Mediatek MT6885Z Dimensity 1000L (7nm)',b'Octa-core (2x2.2 GHz Cortex-A77 & 6x2.0 GHz Cortex A55)',b'Mali-G77 MP9',b'No',"b'128GB 8GB RAM, 128GB 12GB RAM'",,"b'LED flash, HDR, panorama'","b'4K@30fps, 1080p@30/60/120fps; gyro-EIS, OIS'","b'32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8\xc2\xb5m'",b'HDR',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE, aptX HD'","b'Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS'",b'Yes',b'Unspecified',"b'USB Type-C 3.1, USB On-The-Go'","b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'","b'Li-Po 4025 mAh, non-removable'","b'Fast charging 30W, 50% in 20 min (advertised) VOOC 4.0'","b'White, Black, Starry Night Blue, Sunrise'",b'PCHM30',b'About 440 EUR',"b'Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame'",b'Corning Gorilla Glass 5',"b'64 MP, f/1.8, 26mm (wide), 1/1.72"", 0.8\xc2\xb5m, PDAF, OIS 8 MP, f/2.2, 13mm (ultrawide), 1/3.2"", 1.4\xc2\xb5m 2 MP B/W, f/2.4, 1/5.0"", 1.75\xc2\xb5m 2 MP, f/2.4, (depth)'",b'CDMA2000 1xEV-DO',b'UFS 2.1',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo A91',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-a91.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800 & TD-SCDMA',b'HSDPA 850 / 1700(AWS) / 1900 / 2100 - International',"b'1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - International'",,"b'HSPA 42.2/11.5 Mbps, LTE-A'","b'2019, December 20'","b'Available. Released 2019, December'",b'160.2 x 73.3 x 7.9 mm (6.31 x 2.89 x 0.31 in)',b'172 g (6.07 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'AMOLED, 430 nits (typ)'","b'6.4 inches, 100.4 cm2 (~85.5% screen-to-body ratio)'","b'1080 x 2400 pixels, 20:9 ratio (~408 ppi density)'","b'Android 9.0 (Pie), ColorOS 6.1'",b'Mediatek MT6771V Helio P70 (12nm)',b'Octa-core (4x2.1 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53)',b'Mali-G72 MP3',b'microSDXC (dedicated slot)',"b'128GB 4GB RAM, 128GB 8GB RAM'",,"b'LED flash, HDR, panorama'","b'1080p@30fps, gyro-EIS'","b'16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0\xc2\xb5m'",b'HDR',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS, BDS'",b'No',b'FM radio',"b'USB Type-C 2.0, USB On-The-Go'","b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'","b'Li-Po 4025 mAh, non-removable'","b'Fast charging 20W, 50% in 30 min (advertised) VOOC 3.0'","b'Lightening Black, Unicorn White, Blazing Blue, Red'","b'PCPM00, CPH2001, CPH2021'",b'$\xe2\x80\x89319.19 / \xc2\xa3\xe2\x80\x89219.99 / \xe2\x82\xac\xe2\x80\x89245.00',"b'Glass front (Gorilla Glass 5), plastic back, plastic frame'",b'Corning Gorilla Glass 5',"b'48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8\xc2\xb5m, PDAF 8 MP, f/2.3, 119\xcb\x9a (ultrawide), 1/4.0"", 1.12\xc2\xb5m 2 MP B/W, f/2.4, 1/5.0"", 1.75\xc2\xb5m 2 MP, f/2.4, (depth)'",b'HSDPA 850 / 900 / 2100 - Southeast Asia',b'UFS 2.1',b'$\xe2\x80\x89319.19',,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo A8',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-a8-.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800 & TD-SCDMA',b'HSDPA 850 / 900 / 2100',"b'1, 3, 5, 8, 34, 38, 39, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A'","b'2019, December'","b'Available. Released 2019, December'",b'163.9 x 75.5 x 8.3 mm (6.45 x 2.97 x 0.33 in)',b'180 g (6.35 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD, 480 nits (typ)'","b'6.5 inches, 102.8 cm2 (~83.0% screen-to-body ratio)'","b'720 x 1600 pixels, 20:9 ratio (~269 ppi density)'","b'Android 9.0 (Pie), ColorOS 6.1'",b'Mediatek MT6765V/CB Helio P35 (12nm)',b'Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)',b'PowerVR GE8320',b'microSDXC (dedicated slot)',b'128GB 4GB RAM',"b'12 MP, f/1.8, (wide), PDAF 2 MP, f/2.4, (macro) 2 MP, f/2.4, (depth)'","b'LED flash, HDR, panorama'",b'1080p@30fps',"b'8 MP, f/2.0'",b'HDR',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, BDS'",b'No',b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'Li-Po 4230 mAh, non-removable'",,"b'Green, Black'",b'PDBM00',b'About 150 EUR',"b'Glass front, plastic back, plastic frame'",,,b'CDMA2000 1xEV-DO',b'eMMC 5.1',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo A11',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-a5-2020.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800 & TD-SCDMA',b'HSDPA 850 / 900 / 2100',"b'1, 3, 4, 5, 8, 34, 38, 39, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 400/50 Mbps'","b'2019, October'","b'Available. Released 2019, October'",b'163.6 x 75.6 x 9.1 mm (6.44 x 2.98 x 0.36 in)',b'195 g (6.88 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'6.5 inches, 102.0 cm2 (~82.5% screen-to-body ratio)'","b'720 x 1600 pixels, 20:9 ratio (~270 ppi density)'","b'Android 9.0 (Pie), ColorOS 6.0'",b'Qualcomm SDM665 Snapdragon 665 (11 nm)',b'Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver)',b'Adreno 610',b'microSDXC (dedicated slot)',"b'64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM, 256GB 6GB RAM'",,"b'LED flash, HDR, panorama'","b'4K@30fps, 1080p@30fps, gyro-EIS'","b'8 MP, f/2.0'",b'HDR',b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS, GALILEO, QZSS, BDS'",b'No',b'FM radio',b'USB Type-C 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Po 5000 mAh, non-removable'",b'Reverse charging Charging 10W',"b'Purple, Lake Green, Cloud White'","b'PCHM10, PCHT10'",b'About 200 EUR',"b'Glass front, plastic back, plastic frame'",,"b'12 MP, f/1.8, (wide), PDAF 8 MP, f/2.3, 13mm (ultrawide), 1/4.0"", 1.12\xc2\xb5m, AF 2 MP, f/2.4, 1/5.0"", 1.75\xc2\xb5m 2 MP, f/2.4, (depth)'",b'UFS 2.1',b'24-bit/192kHz audio',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo K5',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-k5.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800 & TD-SCDMA',b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'1, 3, 4, 5, 8, 34, 38, 39, 40, 41'",,"b'HSPA 42.2/11.5 Mbps, LTE-A'","b'2019, October'","b'Available. Released 2019, October'",b'158.7 x 75.2 x 8.6 mm (6.25 x 2.96 x 0.34 in)',b'182 g (6.42 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'Super AMOLED, 430 nits (typ)'","b'6.4 inches, 101.0 cm2 (~84.7% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~402 ppi density)'","b'Android 9.0 (Pie), planned upgrade to Android 10, ColorOS 6.1'",b'Qualcomm SDM730 Snapdragon 730G (8 nm)',b'Octa-core (2x2.2 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver)',b'Adreno 618',b'microSDXC (dedicated slot)',"b'128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM'",,"b'LED flash, HDR, panorama'","b'4K@30fps, 1080p@30/60/120fps, 720p@960fps, gyro-EIS'","b'32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8\xc2\xb5m'",b'HDR',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE, aptX HD'","b'Yes, with A-GPS, GLONASS, GALILEO, BDS'",b'Yes',b'FM radio',"b'USB Type-C 2.0, USB On-The-Go'","b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'","b'Li-Po 4000 mAh, non-removable'","b'Fast charging 30W, 67% in 30 min (advertised) VOOC 4.0'","b'Cyber \xe2\x80\x8b\xe2\x80\x8bmetal, Fantasy forest, Polar sunshine'",b'PCNM00',b'About 240 EUR',"b'Glass front (Gorilla Glass 5), plastic back, plastic frame'",b'Corning Gorilla Glass 5',"b'64 MP, f/1.8, (wide), 1/1.72"", 0.8\xc2\xb5m, PDAF 8 MP, f/2.2, 13mm (ultrawide), 1/4.0"", 1.12\xc2\xb5m 2 MP, f/2.4, (macro) 2 MP, f/2.4, (depth)'",b'UFS 2.1',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo Reno Ace',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-reno-ace.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'CDMA 800 / 1900 & TD-SCDMA',b'HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100',"b'1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 34, 38, 39, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A'","b'2019, October'","b'Available. Released 2019, October'",b'161 x 75.7 x 8.7 mm (6.34 x 2.98 x 0.34 in)',b'200 g (7.05 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'AMOLED, 90Hz, HDR10, 500 nits (typ)'","b'6.5 inches, 103.5 cm2 (~84.9% screen-to-body ratio)'","b'1080 x 2400 pixels, 20:9 ratio (~402 ppi density)'","b'Android 9.0 (Pie), upgradable to Android 10, ColorOS 7.0'",b'Qualcomm SM8150 Snapdragon 855+ (7 nm)',b'Octa-core (1x2.96 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.8 GHz Kryo 485)',b'Adreno 640 (700 MHz)',b'No',"b'128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM'",,"b'Dual-LED flash, HDR, panorama'","b'4K@30/60fps, 1080p@30/60/120/240fps; (gyro-EIS); video rec. only with main camera'","b'16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0\xc2\xb5m'",b'HDR',b'1080p@30fps',"b'Yes, with dual speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE, aptX HD'","b'Yes, with dual-band A-GPS, GLONASS, BDS'",b'Yes',b'FM radio',"b'USB Type-C 2.0, USB On-The-Go'","b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'","b'Li-Po 4000 mAh, non-removable'","b'Fast charging 65W, 100% in 30 min (advertised) SuperVOOC 2.0'","b'Electric purple, Interstellar blue, Gundam Edition'",b'PCLM10',b'About 380 EUR',"b'Glass front (Gorilla Glass 6), glass back (Gorilla Glass 5), aluminum frame'",b'Corning Gorilla Glass 6',"b'48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8\xc2\xb5m, PDAF, OIS 13 MP, f/2.4, 53mm (telephoto), 1/3.4"", 1.0\xc2\xb5m, PDAF, 2x optical zoom 8 MP, f/2.2, 13mm (ultrawide), 1/3.2"", 1.4\xc2\xb5m, AF 2 MP B/W, f/2.4, 1/5.0"", 1.75\xc2\xb5m'",b'CDMA2000 1xEV-DO',b'UFS 3.0',,,,,,,"b'AnTuTu: 354367 (v7), 434063 (v8) GeekBench: 11008 (v4.4), 2627 (v5.1) GFXBench: 35fps (ES 3.1 onscreen)'",b'Contrast ratio: Infinite (nominal)',b'Photo / Video',b'Voice 79dB / Noise 75dB / Ring 87dB',b'Endurance rating 99h',,,,,,,,b'Noise -92.0dB / Crosstalk -93.3dB',,,,,,,,,,
b'oppo',b'Oppo Reno A',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-reno-a.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'IP67 dust/water resistant (up to 1m for 30 mins)',b'HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100',"b'1, 2, 3, 4, 5, 7, 8, 18, 19, 26, 28, 38, 39, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2019, September'","b'Available. Released 2019, October'",b'158.4 x 75.4 x 7.8 mm (6.24 x 2.97 x 0.31 in)',b'169.5 g (6.00 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'",b'AMOLED',"b'6.4 inches, 100.5 cm2 (~84.2% screen-to-body ratio)'","b'1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)'","b'Android 9.0 (Pie), ColorOS 6'",b'Qualcomm SDM710 Snapdragon 710 (10 nm)',b'Octa-core (2x2.2 GHz Kryo 360 Gold & 6x1.7 GHz Kryo 360 Silver)',b'Adreno 616',b'microSDXC (uses shared SIM slot)',b'128GB 6GB RAM',,"b'LED flash, HDR, panorama'","b'4K@30fps, 1080p@30fps'","b'25 MP, f/2.4, 1/2.8"", 0.9\xc2\xb5m'",b'HDR',b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 \xd0\xb0/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS, GALILEO, BDS'",b'Yes',b'No',"b'USB Type-C 2.0, USB On-The-Go'","b'Fingerprint (under display, optical), accelerometer, gyro, proximity, compass'","b'Li-Po 3600 mAh, non-removable'",,"b'Blue, Black'",b'CPH1983',b'About 280 EUR',"b'Glass front (Gorilla Glass 5), plastic back, plastic frame'",b'Corning Gorilla Glass 5',,,,,"b'16 MP, f/1.8, 1/2.8"", 1.12\xc2\xb5m, PDAF 2 MP, (depth)'",,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo A5 (2020)',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-a5-2020.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',"b'1, 3, 5, 8, 38, 40, 41'",b'HSDPA 850 / 900 / 2100',"b'1, 3, 5, 7, 8, 20, 28, 38, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 400/50 Mbps'","b'2019, September 21'","b'Available. Released 2019, October'",b'163.6 x 75.4 x 9.1 mm (6.44 x 2.97 x 0.36 in)',b'195 g (6.88 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD, 480 nits (typ)'","b'6.5 inches, 102.0 cm2 (~82.7% screen-to-body ratio)'","b'720 x 1600 pixels, 20:9 ratio (~270 ppi density)'","b'Android 9.0 (Pie), ColorOS 6.1'",b'Qualcomm SDM665 Snapdragon 665 (11 nm)',b'Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver)',b'Adreno 610',b'microSDXC (dedicated slot)',"b'32GB 4GB RAM, 64GB 3GB RAM, 64GB 4GB RAM, 128GB 4GB RAM'",,"b'LED flash, HDR, panorama'","b'4K@30fps, 1080p@30fps, gyro-EIS'","b'8 MP, f/2.0'",b'HDR',b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS, GALILEO, BDS'",b'Yes (market dependent)',b'FM radio',"b'USB Type-C 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Po 5000 mAh, non-removable'",b'Reverse charging',"b'Mirror Black, Dazzling White'","b'CPH1931, CPH1959, CPH1933, CPH1935, CPH1943'","b'$\xe2\x80\x89192.96 / \xc2\xa3\xe2\x80\x8999.99 / \xe2\x82\xac\xe2\x80\x89157.90 / \xe2\x82\xb9\xe2\x80\x899,990'","b'Glass front (Gorilla Glass 3), plastic back, plastic frame'",b'Corning Gorilla Glass 3',"b'12 MP, f/1.8, (wide), 1/2.8"", 1.25\xc2\xb5m, PDAF 8 MP, 13mm (ultrawide), 1/4.0"", 1.12\xc2\xb5m 2 MP, f/2.4, 1/5.0"", 1.75\xc2\xb5m 2 MP, f/2.4, (depth)'",b'UFS 2.1',b'24-bit/192kHz audio',,,,,,,,,,,,,"b'\xe2\x82\xb9\xe2\x80\x8911,990'",,,,,,,b'$\xe2\x80\x89229.00',,,,,,,,,
b'oppo',b'Oppo A9 (2020)',b'https://fdn2.gsmarena.com/vv/bigpic/oppo-a9-2020-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'UFS 2.1',b'HSDPA 850 / 900 / 2100',"b'1, 3, 5, 8, 38, 40, 41'",,"b'HSPA 42.2/5.76 Mbps, LTE-A'","b'2019, September 10'","b'Available. Released 2019, September'",b'163.6 x 75.6 x 9.1 mm (6.44 x 2.98 x 0.36 in)',b'195 g (6.88 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD, 480 nits (typ)'","b'6.5 inches, 102.0 cm2 (~82.5% screen-to-body ratio)'","b'720 x 1600 pixels, 20:9 ratio (~270 ppi density)'","b'Android 9.0 (Pie), upgradable to Android 10, ColorOS 7.1'",b'Qualcomm SDM665 Snapdragon 665 (11 nm)',b'Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver)',b'Adreno 610',b'microSDXC (dedicated slot)',"b'128GB 4GB RAM, 128GB 8GB RAM'",,"b'Dual-LED dual-tone flash, panorama, HDR'","b'4K@30fps, 1080p@30fps, gyro-EIS'","b'16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0\xc2\xb5m'",b'HDR',b'1080p@30fps',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE'","b'Yes, with A-GPS, GLONASS, GALILEO, BDS'",b'No',b'FM radio',"b'USB Type-C 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'","b'Li-Po 5000 mAh, non-removable'",b'Charging 10W Reverse charging',"b'Marine Green, Space Purple, Vanilla Mint'","b'CPH1937, CPH1939, CPH1941'","b'$\xe2\x80\x89279.99 / \xc2\xa3\xe2\x80\x89264.11 / \xe2\x82\xac\xe2\x80\x89209.00 / \xe2\x82\xb9\xe2\x80\x8915,990'","b'Glass front (Gorilla Glass 3), plastic back, plastic frame'",b'Corning Gorilla Glass 3',"b'48 MP, f/1.8, (wide), 1/2.25"", 0.8\xc2\xb5m, PDAF 8 MP, f/2.3, 119\xcb\x9a (ultrawide), 1/4.0"", 1.12\xc2\xb5m, AF 2 MP, f/2.4, 1/5.0"", 1.75\xc2\xb5m 2 MP, f/2.4, (depth)'",b'24-bit/192kHz audio',,b'$\xe2\x80\x89389.00',,,,,b'$\xe2\x80\x89369.00',,,,,,,,,,,,,,,,,,,,,,,
