Brand,Model Name,Model Image,Technology,2G bands,,3G bands,_1,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,SIM,_1_1,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Dual,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Price,Triple,Single,128GB 6GB RAM,Build,Models,128GB 4GB RAM,32GB 3GB RAM,64GB 4GB RAM,32GB 2GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,Single_1,256GB 8GB RAM,SAR,Protection,256GB 12GB RAM,256GB 6GB RAM,SAR EU,Audio quality,Infrared port,Dual_1,Talk time,Stand-by,GPRS,EDGE,Keyboard,Phonebook,Call records,Messaging,Games,Java,Music play,Browser,Stand-by_1,Talk time_1,Alert types,Languages,Clock,Alarm
b'motorola',b'Motorola E1070',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-e1070.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',"b'Second external CSTN display, 65K colors (96 x 80 pixels) Downloadable wallpapers, screensavers'",b'UMTS 2100',b'MP3/MP4 player Predictive text input Organizer',,,"b'Yes, 384 kbps'","b'2005, Q4'",b'Discontinued',b'96 x 50 x 23.5 mm (3.78 x 1.97 x 0.93 in)',b'129 g (4.55 oz)',b'Mini-SIM',,"b'TFT, 256K colors'","b'2.0 inches, 30 x 40 mm, 12.4 cm2 (~25.8% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'",,,,,b'microSD (dedicated slot)',,,b'LED flash',b'Yes',,,b'',b'No',b'No',b'No',"b'1.2, A2DP'",b'No',,b'No',b'miniUSB',b'',b'Removable Li-Ion 1130 mAh battery',,"b'Black, Silver'",,,b'1.3 MP',,,,,,,,,,,,,b'VGA videocall camera',,,,,,,,,,b'Up to 4 h 20 min',b'Up to 230 h',,,,b'Yes',"b'10 dialed, 10 received, 10 missed calls'","b'SMS, MMS, Email, Instant Messaging'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',,,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'motorola',b'Motorola E770',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-e770.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',"b'Downloadable wallpapers, screensavers'",b'UMTS 2100',b'CIF videocall camera',,,"b'Yes, 384 kbps'","b'2005, Q4'",b'Discontinued',b'111 x 46 x 20.7 mm (4.37 x 1.81 x 0.81 in)',b'115 g (4.06 oz)',b'Mini-SIM',b'MP3/AAC player Predictive text input Organizer SyncML',"b'TFT, 65K colors'","b'1.9 inches, 30 x 38 mm, 11.4 cm2 (~22.3% screen-to-body ratio)'",b'176 x 220 pixels (~148 ppi density)',,,,,b'microSD (dedicated slot)',b'32MB',,,b'Yes',,,,b'Yes',b'No',b'No',"b'1.2, A2DP'",b'No',,b'No',b'miniUSB',b'',b'Removable Li-Ion 1020 mAh battery',,"b'White, Grape'",b'About 100 EUR',,b'VGA',,,,,,,,,,,,,,,,,,,,,,,b'Up to 4 h 20 min',b'Up to 310 h',,,,b'700 entries',"b'10 dialed, 10 received, 10 missed calls'","b'SMS, MMS, Email, Instant Messaging'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',,,b'Vibration; Downloadable polyphonic ringtones',,,
b'motorola',b'Motorola SLVR L7',b'https://fdn2.gsmarena.com/vv/bigpic/mov8.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',"b'Downloadable wallpapers, screensavers'",,b'5 MB free memory',,,,"b'2005, Q1'",b'Discontinued',"b'113 x 49 x 11.5 mm, 59 cc (4.45 x 1.93 x 0.45 in)'",b'96 g (3.39 oz)',b'Mini-SIM',b'Push to talk  MP3/MP4 player Predictive text input Organizer Voice memo',"b'TFT, 256K colors'","b'1.9 inches, 30 x 37 mm, 11.4 cm2 (~20.5% screen-to-body ratio)'","b'176 x 220 pixels, 9 lines (~148 ppi density)'",,,,,b'microSD (dedicated slot)',b'11MB',,,b'Yes',,,,b'Yes',b'No',b'No',b'1.2',b'No',,b'No',b'miniUSB',b'',b'Removable Li-Ion 820 mAh battery',,"b'Black, Silver, Pink'",b'About 90 EUR',,b'VGA',,,,,,,,,,,,,,,,,,,,,,,b'Up to 6 h 40 min',b'Up to 350 h',b'Class 10',b'No',,"b'1000 entries, Photo call'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, EMS, MMS, Email, Instant Messaging'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',,,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'motorola',b'Motorola PEBL U6',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-v6.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',"b'Second external monochrome display (96 x 32 pixels) Downloadable wallpapers, screensavers'",,b'No',,,,"b'2005, Q1'",b'Discontinued',b'86.5 x 49 x 20 mm (3.41 x 1.93 x 0.79 in)',b'110 g (3.88 oz)',b'Mini-SIM',b'Push to talk  MP4 player Predictive text input Organizer Voice command Voice memo',"b'TFT, 256K colors'","b'1.8 inches, 10.2 cm2 (~24.1% screen-to-body ratio)'","b'176 x 220 pixels, 9 lines (~157 ppi density)'",,,,,b'No',b'5MB',,,b'Yes',,,,b'No',b'No',b'No',b'1.2',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 820 mAh battery',,b'',b'About 110 EUR',,b'VGA',,,,,,,,,,,,,,,,,,,,,,,b'Up to 6 h 40 min',b'Up to 250 h',b'Class 10',b'No',,"b'1000 entries, Photo call'","b'60 dialed, 60 received and missed calls'","b'SMS, EMS, MMS, EMail, Instant Messaging'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',,,"b'Vibration; Downloadable polyphonic, MP3 ringtones, composer'",,,
b'motorola',b'Motorola A1010',b'https://fdn2.gsmarena.com/vv/bigpic/moa1010.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',"b'Downloadable wallpapers, screensavers'",b'UMTS 2100',b'VPN support MP3/MP4 player Predictive text input SyncML',,,"b'Yes, 384 kbps'","b'2005, Q1'",b'Cancelled',"b'117 x 59 x 19 mm, 115 cc (4.61 x 2.32 x 0.75 in)'",b'160 g (5.64 oz)',b'Mini-SIM',,"b'TFT resistive touchscreen, 256K colors'","b'2.9 inches, 40 x 62 mm, 24.8 cm2 (~35.9% screen-to-body ratio)'","b'208 x 320 pixels, 3:2 ratio (~132 ppi density)'","b'Symbian 7.0, UIQ v2.1 UI'",b'TI OMAP 1510',b'168 MHz ARM925T',,b'microSD (dedicated slot)',b'48MB',,,b'Yes',,,b'',b'No',b'No',b'No',b'Yes',"b'Yes, with A-GPS'",,b'No',b'Proprietary',b'',b'Removable Li-Ion battery',,b'',,,b'2 MP',,,,,,,,,,,,,b'VGA videocall camera',,,,,,,,,,b'Up to 3 h',b'Up to 200 h',,,,,,,,,,b'HTML',,,b'Vibration; Downloadable polyphonic ringtones',,,
b'motorola',b'Motorola E1060',b'https://fdn2.gsmarena.com/vv/bigpic/moe1060.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',"b'Downloadable wallpapers, screensavers'",b'UMTS 2100',b'MP3/MP4 player Predictive text input Organizer',,,"b'Yes, 384 kbps'","b'2005, Q1'",b'Cancelled',b'107 x 53 x 21 mm (4.21 x 2.09 x 0.83 in)',b'125 g (4.41 oz)',b'Mini-SIM',,"b'TFT, 256K colors'",b'',"b'320 x 240 pixels, 4:3 ratio'",,,,,b'microSD (dedicated slot)',b'32MB',,,b'Yes',,,b'',b'No',b'No',b'No',b'Yes',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion battery',,b'',,,b'1.3 MP',,,,,,,,,,,,,b'VGA videocall camera',,,,,,,,,,,,,,,b'Yes',"b'10 dialed, 10 received, 10 missed calls'","b'SMS, MMS, EMail, Instant Messaging'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',,,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'motorola',b'Motorola E1120',b'https://fdn2.gsmarena.com/vv/bigpic/moe1120.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',"b'Downloadable wallpapers, screensavers'",b'UMTS 2100',b'Barcode scanning MP3/MP4 player Predictive text input Organizer Voice dial',,,"b'Yes, 384 kbps'","b'2005, Q1'",b'Cancelled',b'113 x 53 x 21 mm (4.45 x 2.09 x 0.83 in)',b'130 g (4.59 oz)',b'Mini-SIM',,"b'TFT, 256K colors'","b'2.1 inches, 13.7 cm2 (~22.8% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~190 ppi density)'",,,,,b'microSD (dedicated slot)',b'63MB',,,b'Yes',,,b'',"b'Yes, with stereo speakers'",b'No',b'No',b'Yes',"b'Yes, with A-GPS'",,b'No',b'',b'',b'Removable Li-Ion battery',,b'',,,"b'3.15 MP, AF'",,,,,,,,,,,,,b'VGA videocall camera',,,,,,,,,,,,,,,b'Yes',"b'10 dialed, 10 received, 10 missed calls'","b'SMS, MMS, EMail, Instant Messaging'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',,,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'motorola',b'Motorola V1050',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-v1050.gif',b'GSM / UMTS',b'GSM 900 / 1800 / 1900',"b'Second external 4096 colors display, STN (96 x 80 pixels) Downloadable wallpapers, screensavers'",b'UMTS 2100',b'CIF videocall camera',,,"b'Yes, 384 kbps'","b'2005, Q1'",b'Discontinued',"b'94 x 49 x 27 mm, 104 cc (3.70 x 1.93 x 1.06 in)'",b'136 g (4.80 oz)',b'Mini-SIM',b'MP3/AAC/MP4 player Predictive text input Organizer SyncML',"b'TFT, 256K colors'","b'2.2 inches, 33 x 45 mm, 15.0 cm2 (~32.5% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",,,,,b'microSD (dedicated slot)',b'16MB',,b'LED flash',b'Yes',,,,b'Yes',b'No',b'No',b'No',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 820 mAh battery',,b'Black',,,b'1.3 MP',,,,,,,,,,,,,,,,,,,,,,,b'Up to 3 h 30 min',b'Up to 145 h',,,,"b'1000 entries, Photo call'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, MMS, EMail, Instant Messaging'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',,,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'motorola',b'Motorola C261',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-c261.gif',b'GSM',b'GSM 900 / 1800',b'GSM 850 / 1900 - Motorola C257',,"b'Downloadable wallpapers, screensavers'",,,,"b'2005, Q3'",b'Discontinued',"b'109.9 x 49.9 x 14.9 mm, 74 cc (4.33 x 1.96 x 0.59 in)'",b'91 g (3.21 oz)',b'Mini-SIM',b'iTap Currency converter Calculator Stopwatch',"b'TFT, 65K colors'",b'',b'128 x 160 pixels',,,,,b'No',b'5MB',,,b'No',,,,b'Yes',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 820 mAh battery',,b'Black',b'About 50 EUR',,b'VGA',,,,,,,,,,,,,,,,,,,,,,,b'Up to 7 h 30 min',b'Up to 280 h',b'Class 8',b'No',,b'100 entries',"b'10 dialed, 10 received, 10 missed calls'","b'SMS, EMS, MMS'",b'Yes',b'No',,b'WAP 2.0/xHTML',,,b'Vibration; Downloadable polyphonic ringtones',,,
b'motorola',b'Motorola C257',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-c257.gif',b'GSM',b'GSM 900 / 1800',b'GSM 850 / 1900 - T250a',,"b'Downloadable wallpapers, screensavers'",,,,"b'2005, Q3'",b'Discontinued',"b'109.9 x 49.9 x 14.9 mm, 74 cc (4.33 x 1.96 x 0.59 in)'",b'91 g (3.21 oz)',b'Mini-SIM',b'iTap Organizer Stopwatch',"b'TFT, 65K colors'",b'',b'128 x 160 pixels',,,,,b'No',b'1MB',,,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 820 mAh battery',,b'Black',,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 7 h 30 min',b'Up to 250 h',b'Class 8',b'No',,b'100 entries',"b'10 dialed, 10 received, 10 missed calls'","b'SMS, EMS, MMS'",b'Yes',b'No',,b'WAP 1.2',,,b'Vibration; Downloadable polyphonic ringtones',,,
b'motorola',b'Motorola C168',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-c168.gif',b'GSM',b'GSM 900 / 1800',"b'Downloadable wallpapers, screensavers'",,b'250 SMS messages',,,,"b'2005, Q3'",b'Discontinued',"b'104.4 x 46 x 14 mm, 63 cc (4.11 x 1.81 x 0.55 in)'",b'77 g (2.72 oz)',b'Mini-SIM',b'SyncML MP3 player Organizer Predictive text input Voice dial/memo Sync ML Photo editor',"b'CSTN, 4096 colors'",b'',"b'128 x 128 pixels, 1:1 ratio'",,,,,b'No',b'640 KB',,,,,,,b'No',b'No',b'No',b'No',b'No',,b'Stereo FM radio',b'No',b'',b'Removable Li-Ion 1000 mAh battery',,b'',,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 9 h 30 min',b'Up to 340 h',b'Class 8',b'No',,b'600 entries',"b'10 dialed, 10 received, 10 missed calls'","b'SMS, EMS, MMS'",b'Yes',b'No',,b'WAP 2.0/xHTML',,,"b'Vibration; Downloadable polyphonic ringtones, composer'",,,
b'motorola',b'Motorola C139',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-c139.gif',b'GSM',b'GSM 900 / 1800',b'GSM 850 / 1900 - US version',,b'No',,,,"b'2005, Q3'",b'Discontinued',"b'100.6 x 45.6 x 21.8 mm, 77 cc (3.96 x 1.80 x 0.86 in)'",b'85 g (3.00 oz)',b'Mini-SIM',b'iTap Organizer Stopwatch',"b'TFT, 65K colors'",b'',"b'96 x 64 pixels, 3:2 ratio'",,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 920 mAh battery',,"b'Black, Silver'",b'About 40 EUR',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 11 h 40 min',b'Up to 450 h',b'No',b'No',,b'100 entries',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'Yes',b'No',,b'',,,"b'Vibration; Downloadable monophonic ringtones, composer'",,,
b'motorola',b'Motorola C123',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-c123.gif',b'GSM',b'GSM 900 / 1800',"b'Screensaver, wallpaper'",,b'No',,,,"b'2006, Q3'",b'Discontinued',"b'101 x 45 x 21 mm, 74 cc (3.98 x 1.77 x 0.83 in)'",b'86 g (3.03 oz)',b'Mini-SIM',b'iTap Currency converter Calculator Stopwatch',b'Monochrome graphic',b'',"b'96 x 64 pixels, 3:2 ratio'",,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 920 mAh battery',,b'Silver',,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 11 h',b'Up to 330 h',b'No',b'No',,b'SIM based only',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'3 pre-loaded',b'No',,b'',,,"b'Vibration; Monophonic ringtones, composer'",,,
b'motorola',b'Motorola C118',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-c118.gif',b'GSM',b'GSM 900 / 1800',b'Screensaver',,b'No',,,,"b'2005, Q3'",b'Discontinued',"b'101.3 x 45.7 x 21.5 mm, 74 cc (3.99 x 1.80 x 0.85 in)'",b'86 g (3.03 oz)',b'Mini-SIM',b'iTap Currency converter Calculator Stopwatch',b'Monochrome graphic',b'',"b'96 x 64 pixels, 3:2 ratio'",,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 920 mAh battery',,b'',b'About 40 EUR',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 11 h 40 min',b'Up to 450 h',b'No',b'No',,b'SIM based only',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'Yes - Football',b'No',,b'',,,"b'Vibration; Monophonic ringtones, composer'",,,
b'motorola',b'Motorola C117',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-c117.gif',b'GSM',b'GSM 900 / 1800',b'Screensaver 5-way navigation key',,b'No',,,,"b'2005, Q3'",b'Discontinued',"b'107 x 45 x 19.5 mm, 73 cc (4.21 x 1.77 x 0.77 in)'",b'84 g (2.96 oz)',b'Mini-SIM',b'iTap Currency converter Calculator Stopwatch',b'Monochrome graphic',b'',"b'96 x 64 pixels, 3:2 ratio'",,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion battery',,"b'Shadow Anthracite, Cosmic Universe Blue'",,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 7 h',b'Up to 300 h',b'No',b'No',,b'SIM based only',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',"b'Chess, Small Bee, Spring Ball'",b'No',,b'',,,b'Vibration; Monophonic ringtones',,,
b'motorola',b'Motorola C113a',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-c113a.gif',b'GSM',b'GSM 900 / 1800',b'Screensaver analog clock',,b'No',,,,"b'2005, Q3'",b'Discontinued',"b'101.3 x 45.7 x 21.5 mm, 74 cc (3.99 x 1.80 x 0.85 in)'",b'86 g (3.03 oz)',b'Mini-SIM',b'iTap Currency converter Calculator Stopwatch',b'Monochrome graphic',b'',"b'96 x 64 pixels, 3:2 ratio'",,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 920 mAh battery',,b'Black',,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 11 h 40 min',b'Up to 450 h',b'No',b'No',,b'SIM based only',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'Yes',b'No',,b'',,,"b'Vibration; Monophonic ringtones, composer'",,,
b'motorola',b'Motorola C113',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-c113.gif',b'GSM',b'GSM 900 / 1800',b'No',,b'iTap Currency converter Calculator Stopwatch',,,,"b'2005, Q3'",b'Discontinued',"b'101 x 45.7 x 21.5 mm, 72 cc (3.98 x 1.80 x 0.85 in)'",b'86 g (3.03 oz)',b'Mini-SIM',,b'Monochrome graphic',b'',"b'96 x 64 pixels, 3:2 ratio'",,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'No',b'',b'Removable Li-Ion 920 mAh battery',,b'Black',b'About 30 EUR',,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 10 h',b'Up to 450 h',b'No',b'No',,b'SIM based only',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'Yes',b'No',,b'',,,"b'Vibration; Monophonic ringtones, composer'",,,
b'motorola',b'Motorola C390',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-c390.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Screensavers and wallpapers Downloadable logos',,b'No',,,,"b'2004, Q4'",b'Discontinued',"b'107 x 44 x 20.9 mm, 80 cc (4.21 x 1.73 x 0.82 in)'",b'91 g (3.21 oz)',b'Mini-SIM',b'Predictive text input Organizer Voice dial',"b'CSTN, 65K colors'",b'',"b'128 x 128 pixels, 5 lines, 1:1 ratio'",,,,,b'No',b'1.8MB',,,,,,,b'Yes',b'No',b'No',b'1.1',b'No',,b'No',b'Proprietary',b'',b'Removable Li-Ion 820 mAh battery',,"b'Dark Blue Green Soft Feel, Dark Roast Black'",,,,,,,,,,,,,,,,,,,,,,,,,,b'Up to 5 h 50 min',b'Up to 275 h',b'Class 10',b'No',,b'500 entries',"b'10 dialed, 10 received, 10 missed calls'","b'SMS, EMS, MMS, EMail'","b'Football, Keepy Uppy + downloadable'","b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',,,"b'Vibration; Downloadable polyphonic, MP3 ringtones, composer'",,,
b'motorola',b'Motorola E680i',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-e680i.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'8-way navi key Downloadable logos',,b'No',,,,"b'2005, March'",b'Discontinued',"b'109 x 53.8 x 20.5 mm, 105 cc (4.29 x 2.12 x 0.81 in)'",b'133 g (4.69 oz)',b'Mini-SIM',b'Predictive text input Organizer Voice command',"b'TFT resistive touchscreen, 65K colors'","b'2.5 inches, 38 x 50 mm, 19.4 cm2 (~33.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~160 ppi density)'",b'Linux',,b'Intel XScale 300 MHz',,"b'MMC/SD, up to 2 GB'",b'50MB',,,b'Yes',,,,"b'Yes, with stereo speakers'",b'No',b'No',"b'1.1, A2DP'",b'No',,b'FM radio',b'Proprietary',b'',b'Removable Li-Ion battery',,b'',,,b'VGA',,,,,,,,,,,,,,,,,,,,,,,b'Up to 3 h',b'Up to 180 h',b'Class 10',b'No',,,,,,,,b'WAP 2.0/xHTML',,,"b'Vibration; Polyphonic, MP3 ringtones'",,,
b'motorola',b'Motorola V560',b'https://fdn2.gsmarena.com/vv/bigpic/mov560.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',"b'Downloadable wallpapers, screensavers'",,b'No',,,,"b'2005, Q1'",b'Cancelled',b'',b'',b'Mini-SIM',b'Predictive text input SyncML',b'',b'',b'',,,,,b'No',b'5MB',,,b'No',,,,b'Yes',b'No',b'No',b'1.1',b'No',,b'No',b'',b'',b'Removable Li-Ion battery',,b'',,,b'VGA',,,,,,,,,,,,,,,,,,,,,,,,,b'Class 10',b'No',,"b'Yes, Photo call'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, MMS, EMail, Instant Messaging'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',,,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
b'motorola',b'Motorola V557',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-v557.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',"b'Second external OLED display (96 x 32 pixels) Downloadable screensavers, wallpapers'",,b'No',,,,"b'2005, Q1'",b'Discontinued',b'87 x 47 x 23 mm (3.43 x 1.85 x 0.91 in)',b'95 g (3.35 oz)',b'Mini-SIM',b'Push to Talk  MP3/video player Organizer Predictive text input Voice dial',"b'TFT, 256K colors'",b'',b'176 x 220 pixels',,,,,b'No',b'5MB',,,b'Yes',,,,b'Yes',b'No',b'No',b'1.1',b'No',,b'No',b'',b'',b'Removable Li-Ion 700 mAh battery',,b'Silver',,,b'VGA',,,,,,,,,,,,,,,,,,,,,,,b'Up to 6 h',b'Up to 200 h',b'Class 10',b'Yes',,"b'1000 entries, Photo call'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, EMS, MMS, Email'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',,,"b'Vibration; Downloadable polyphonic, MP3 ringtones, composer'",,,
b'motorola',b'Motorola V361',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-v361.gif',b'GSM',b'GSM 900 / 1800 / 1900',"b'Second external grayscale display (96 x 80 pixels) Downloadable wallpapers, screensavers'",,b'No',,,,"b'2005, Q1'",b'Discontinued',b'90 x 47 x 24 mm (3.54 x 1.85 x 0.94 in)',b'104 g (3.67 oz)',b'Mini-SIM',b'Push to talk MP3/AAC/MP4 player Predictive text input Organizer Voice dial Voice memo',"b'TFT, 256K colors'","b'1.9 inches, 30 x 37 mm, 11.4 cm2 (~26.9% screen-to-body ratio)'",b'176 x 220 pixels (~148 ppi density)',,,,,b'microSD (dedicated slot)',b'5MB',,,b'Yes',,,,b'Yes',b'No',b'No',b'1.2',b'No',,b'No',b'miniUSB',b'',b'Removable Li-Ion 810 mAh battery',,b'Black',,,b'VGA',,,,,,,,,,,,,,,,,,,,,,,b'Up to 7 h 30 min',b'Up to 240 h',b'Class 8',b'Yes',,"b'500 entries, Photocall'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, MMS, Email, Instant Messaging'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',,,"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer'",,,
b'motorola',b'Motorola V360',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-v360.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'GSM 850 / 1800 / 1900 - US version',,"b'Second external grayscale display (96 x 80 pixels) Downloadable wallpapers, screensavers'",,,,"b'2005, Q1'",b'Discontinued',b'90 x 47 x 24 mm (3.54 x 1.85 x 0.94 in)',b'104 g (3.67 oz)',b'Mini-SIM',b'Push to talk MP3/AAC/MP4 player Predictive text input Organizer Voice dial Voice memo',"b'TFT, 256K colors'","b'1.9 inches, 30 x 37 mm, 11.4 cm2 (~26.9% screen-to-body ratio)'",b'176 x 220 pixels (~148 ppi density)',,,,,b'microSD (dedicated slot)',b'5MB',,,b'Yes',,,,b'Yes',b'No',b'No',b'1.2',b'No',,b'No',b'miniUSB',b'',b'Removable Li-Ion 810 mAh battery',,b'Silver',b'About 80 EUR',,b'VGA',,,,,,,,,,,,,,,,,,,,,,,b'Up to 7 h 30 min',b'Up to 240 h',b'Class 10',b'Class 10',,"b'1000 x 10 fields, Photo call'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, MMS, Email, Instant Messaging'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',b'Up to 300 h',b'Up to 9 h',"b'Vibration; Downloadable polyphonic, MP3, AAC ringtones, composer'",,,
b'motorola',b'Motorola L6',b'https://fdn2.gsmarena.com/vv/bigpic/motorola-v280.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'GSM 850 / 900 / 1800 / 1900 - US version',,"b'Downloadable screensavers, wallpapers'",,,,"b'2005, Q1'",b'Discontinued',"b'113 x 49 x 10.9 mm, 56 cc (4.45 x 1.93 x 0.43 in)'",b'86 g (3.03 oz)',b'Mini-SIM',b'Push to Talk Predictive text input Organizer',"b'CSTN, 65K colors'","b'2.0 inches, 12.6 cm2 (~22.7% screen-to-body ratio)'",b'128 x 160 pixels (~102 ppi density)',,,,,b'No',b'10MB',,,b'Yes',,,,b'Yes',b'No',b'No',b'1.2',b'No',,b'No',b'miniUSB',b'',b'Removable Li-Ion 820 mAh battery',,b'Silver',b'About 70 EUR',,b'VGA',,,,,,,,,,,,,,,,b'Scratch-resistant glass',,,,,,,b'Up to 5 h 50 min',b'Up to 345 h',b'Class 10',b'No',,"b'500 entries, Photo call'","b'10 dialed, 10 received, 10 missed calls'","b'SMS, EMS, MMS, Instant Messaging'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",,b'WAP 2.0/xHTML',,,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,
